HOLE_ID,X,Y,Z,LENGTH,TYPE
CH02030,8031.0,14822.7,720.0,5.04,CH
CH02031,8030.8,14825.7,720.0,4.36,CH
CH02032,8031.2,14828.8,720.0,4.82,CH
CH02033,8030.2,14831.7,720.0,3.97,CH
CH02034,8030.1,14834.7,720.0,4.21,CH
CH02035,8029.6,14837.7,720.0,3.65,CH
CH02036,8029.3,14840.7,720.0,4.29,CH
CH02037,8029.5,14843.7,720.0,4.18,CH
CH02038,8028.6,14846.6,720.0,4.67,CH
CH02039,8028.6,14849.7,720.0,4.24,CH
CH02040,8027.4,14852.5,720.0,5.02,CH
CH02041,8027.0,14855.5,720.0,4.5,CH
CH02042,8027.1,14858.6,720.0,4.61,CH
CH02043,8026.0,14861.4,720.0,4.7,CH
CH02044,8025.2,14864.3,720.0,3.88,CH
CH02045,8024.9,14867.3,720.0,4.67,CH
CH02046,8023.9,14870.2,720.0,5.18,CH
CH02047,8022.8,14873.0,720.0,4.14,CH
CH02048,8022.6,14876.0,720.0,4.65,CH
CH02049,8021.1,14878.8,720.0,5.38,CH
CH02050,8020.3,14881.7,720.0,4.58,CH
CH02051,8019.0,14884.5,720.0,5.35,CH
CH02052,8018.0,14887.4,720.0,5.33,CH
CH02053,8017.3,14890.3,720.0,5.41,CH
CH02054,8016.7,14893.3,720.0,4.71,CH
CH02055,8015.6,14896.1,720.0,4.22,CH
CH02056,8014.5,14899.0,720.0,4.32,CH
CH02057,8013.5,14901.9,720.0,4.49,CH
CH02058,8012.4,14904.7,720.0,4.66,CH
CH02059,8011.0,14907.5,720.0,5.45,CH
CH02060,8010.0,14910.4,720.0,4.08,CH
CH02061,8009.6,14913.4,720.0,4.36,CH
CH02062,8008.6,14916.2,720.0,4.07,CH
CH02063,8007.9,14919.1,720.0,3.82,CH
CH02064,8007.0,14922.0,720.0,4.22,CH
CH02065,8006.2,14924.9,720.0,4.71,CH
CH02066,8005.2,14927.8,720.0,4.51,CH
CH02067,8004.7,14930.8,720.0,4.18,CH
CH02068,8003.5,14933.6,720.0,4.36,CH
CH02069,8002.9,14936.5,720.0,4.47,CH
CH02070,8002.7,14939.5,720.0,3.92,CH
CH02071,8002.3,14942.5,720.0,4.77,CH
CH02072,8001.4,14945.4,720.0,4.29,CH
CH02073,8001.2,14948.4,720.0,3.84,CH
CH02074,8001.3,14951.5,720.0,4.79,CH
CH02075,8000.2,14954.3,720.0,3.64,CH
CH02076,8000.0,14957.3,720.0,4.82,CH
CH02077,8000.2,14960.4,720.0,4.24,CH
CH02078,7999.4,14963.3,720.0,3.6,CH
CH02079,7999.6,14966.4,720.0,3.33,CH
CH02080,7999.4,14969.4,720.0,3.46,CH
CH02081,7999.4,14972.5,720.0,4.62,CH
CH02082,7999.2,14975.5,720.0,4.28,CH
CH02083,7998.4,14978.4,720.0,3.92,CH
CH02084,7998.0,14981.4,720.0,4.36,CH
CH02085,7997.8,14984.4,720.0,4.28,CH
CH02086,7997.4,14987.4,720.0,3.74,CH
CH02087,7997.4,14990.4,720.0,4.06,CH
CH02088,7997.6,14993.5,720.0,4.65,CH
CH02089,7997.1,14996.4,720.0,4.48,CH
CH02090,7996.6,14999.4,720.0,3.71,CH
CH02091,7996.2,15002.4,720.0,3.58,CH
CH02092,7995.3,15005.3,720.0,4.25,CH
CH02093,7995.5,15008.3,720.0,3.93,CH
CH02094,7994.4,15011.2,720.0,3.75,CH
CH02095,7994.0,15014.2,720.0,4.83,CH
CH02096,7993.3,15017.1,720.0,4.2,CH
CH02097,7992.4,15020.0,720.0,3.89,CH
CH02098,7991.9,15022.9,720.0,3.57,CH
CH02099,7991.2,15025.9,720.0,3.48,CH
CH02100,7991.3,15028.9,720.0,4.74,CH
CH02101,7990.2,15031.8,720.0,3.75,CH
CH02102,7989.5,15034.7,720.0,4.72,CH
CH02103,7989.0,15037.7,720.0,4.46,CH
CH02104,7987.7,15040.5,720.0,4.25,CH
CH02105,7987.3,15043.4,720.0,4.23,CH
CH02106,7986.8,15046.4,720.0,4.12,CH
CH02107,7986.1,15049.3,720.0,4.84,CH
CH02108,7985.2,15052.2,720.0,3.92,CH
CH02109,7984.4,15055.1,720.0,4.82,CH
CH02110,7984.0,15058.1,720.0,4.02,CH
CH02111,7983.0,15061.0,720.0,3.81,CH
CH02112,7982.3,15063.9,720.0,5.04,CH
CH02113,7982.3,15066.9,720.0,3.99,CH
CH02114,7981.3,15069.8,720.0,3.81,CH
CH02115,7980.5,15072.7,720.0,4.26,CH
CH02116,7980.4,15075.8,720.0,5.05,CH
CH02117,7979.6,15078.7,720.0,4.28,CH
CH02118,7978.7,15081.5,720.0,4.13,CH
CH02119,7979.0,15084.6,720.0,4.51,CH
CH02120,7978.0,15087.5,720.0,4.58,CH
CH02121,7978.1,15090.6,720.0,5.15,CH
CH02122,7976.7,15093.4,720.0,5.41,CH
CH02123,7976.4,15096.4,720.0,4.73,CH
CH02124,7976.7,15099.5,720.0,4.76,CH
CH02125,7976.5,15102.5,720.0,5.42,CH
CH02126,7975.5,15105.4,720.0,5.88,CH
CH02127,7975.6,15108.4,720.0,4.71,CH
CH02128,7975.3,15111.4,720.0,5.75,CH
CH02129,7975.5,15114.5,720.0,5.06,CH
CH02130,7974.9,15117.4,720.0,5.55,CH
CH02131,7975.1,15120.5,720.0,5.98,CH
CH02132,7974.7,15123.5,720.0,5.63,CH
CH02133,7974.5,15126.5,720.0,6.45,CH
CH02134,7974.5,15129.5,720.0,6.18,CH
CH02135,7973.9,15132.5,720.0,5.25,CH
CH02136,7974.5,15135.6,720.0,6.31,CH
CH02137,7974.0,15138.6,720.0,6.15,CH
CH02138,7973.7,15141.6,720.0,5.56,CH
CH02139,7973.6,15144.6,720.0,5.59,CH
CH02140,7974.2,15147.8,720.0,4.82,CH
CH02141,7973.5,15150.7,720.0,4.69,CH
CH02142,7973.4,15153.7,720.0,4.72,CH
CH02143,7973.1,15156.7,720.0,4.92,CH
CH02144,7972.6,15159.7,720.0,5.22,CH
CH02145,7972.3,15162.7,720.0,5.16,CH
CH02146,7971.7,15165.6,720.0,6.02,CH
CH02147,7971.1,15168.5,720.0,5.06,CH
CH02148,7970.5,15171.5,720.0,5.78,CH
CH02149,7970.4,15174.5,720.0,4.87,CH
CH02150,7969.3,15177.4,720.0,4.44,CH
CH02151,7968.7,15180.3,720.0,4.82,CH
CH02152,7967.7,15183.2,720.0,5.12,CH
CH02153,7967.3,15186.2,720.0,4.68,CH
CH02154,7966.2,15189.0,720.0,4.3,CH
CH02155,7964.8,15191.8,720.0,4.0,CH
CH02156,7963.6,15194.6,720.0,4.25,CH
CH02157,7962.5,15197.5,720.0,3.93,CH
CH02158,7961.6,15200.4,720.0,4.75,CH
CH02159,7959.9,15203.1,720.0,4.01,CH
CH02160,7959.4,15206.1,720.0,3.87,CH
CH02161,7957.6,15208.8,720.0,4.42,CH
CH02162,7957.0,15211.8,720.0,4.17,CH
CH02163,7955.6,15214.5,720.0,3.91,CH
CH02164,7954.7,15217.4,720.0,4.0,CH
CH02165,7953.2,15220.2,720.0,3.28,CH
CH02166,7952.0,15223.0,720.0,4.52,CH
CH02167,7950.5,15225.8,720.0,3.36,CH
CH02168,7949.5,15228.7,720.0,4.44,CH
CH02169,7948.9,15231.6,720.0,4.28,CH
CH02170,7947.4,15234.4,720.0,4.26,CH
CH02171,8096.5,14773.3,700.0,4.73,CH
CH02172,8096.9,14776.4,700.0,5.34,CH
CH02173,8096.4,14779.4,700.0,5.67,CH
CH02174,8096.7,14782.5,700.0,6.12,CH
CH02175,8095.6,14785.3,700.0,5.91,CH
CH02176,8095.6,14788.4,700.0,5.28,CH
CH02177,8095.5,14791.4,700.0,5.27,CH
CH02178,8094.7,14794.3,700.0,5.22,CH
CH02179,8094.8,14797.4,700.0,4.87,CH
CH02180,8093.9,14800.3,700.0,5.51,CH
CH02181,8093.4,14803.2,700.0,5.79,CH
CH02182,8093.0,14806.2,700.0,5.04,CH
CH02183,8092.3,14809.1,700.0,5.13,CH
CH02184,8091.4,14812.0,700.0,5.38,CH
CH02185,8091.2,14815.0,700.0,5.35,CH
CH02186,8090.2,14817.9,700.0,5.5,CH
CH02187,8089.4,14820.8,700.0,5.79,CH
CH02188,8089.1,14823.8,700.0,5.73,CH
CH02189,8088.2,14826.7,700.0,5.7,CH
CH02190,8088.1,14829.7,700.0,6.41,CH
CH02191,8087.4,14832.6,700.0,6.21,CH
CH02192,8086.3,14835.5,700.0,6.22,CH
CH02193,8085.7,14838.4,700.0,6.47,CH
CH02194,8085.5,14841.4,700.0,6.75,CH
CH02195,8084.7,14844.3,700.0,5.96,CH
CH02196,8084.8,14847.4,700.0,6.45,CH
CH02197,8083.6,14850.2,700.0,5.38,CH
CH02198,8083.1,14853.2,700.0,6.16,CH
CH02199,8083.1,14856.2,700.0,5.13,CH
CH02200,8082.7,14859.2,700.0,5.3,CH
CH02201,8081.8,14862.1,700.0,5.95,CH
CH02202,8081.4,14865.1,700.0,6.13,CH
CH02203,8080.9,14868.0,700.0,5.47,CH
CH02204,8080.5,14871.0,700.0,5.55,CH
CH02205,8081.0,14874.1,700.0,5.63,CH
CH02206,8080.4,14877.1,700.0,5.39,CH
CH02207,8080.0,14880.1,700.0,4.49,CH
CH02208,8080.3,14883.2,700.0,5.02,CH
CH02209,8079.5,14886.1,700.0,4.55,CH
CH02210,8079.1,14889.1,700.0,4.58,CH
CH02211,8079.5,14892.2,700.0,5.21,CH
CH02212,8079.5,14895.2,700.0,5.79,CH
CH02213,8078.8,14898.1,700.0,5.05,CH
CH02214,8078.3,14901.1,700.0,5.39,CH
CH02215,8078.5,14904.2,700.0,5.64,CH
CH02216,8077.6,14907.1,700.0,5.22,CH
CH02217,8077.3,14910.1,700.0,5.46,CH
CH02218,8076.7,14913.0,700.0,5.44,CH
CH02219,8076.4,14916.0,700.0,4.97,CH
CH02220,8075.7,14918.9,700.0,5.71,CH
CH02221,8075.9,14922.0,700.0,5.15,CH
CH02222,8075.2,14924.9,700.0,5.43,CH
CH02223,8074.1,14927.8,700.0,6.3,CH
CH02224,8073.5,14930.7,700.0,6.11,CH
CH02225,8073.4,14933.7,700.0,6.49,CH
CH02226,8072.8,14936.7,700.0,5.99,CH
CH02227,8072.1,14939.6,700.0,6.46,CH
CH02228,8070.9,14942.4,700.0,7.04,CH
CH02229,8070.2,14945.4,700.0,5.98,CH
CH02230,8069.4,14948.3,700.0,5.82,CH
CH02231,8068.1,14951.1,700.0,5.95,CH
CH02232,8067.7,14954.1,700.0,5.46,CH
CH02233,8067.1,14957.0,700.0,5.73,CH
CH02234,8066.0,14959.8,700.0,6.1,CH
CH02235,8065.2,14962.8,700.0,5.52,CH
CH02236,8064.4,14965.7,700.0,5.13,CH
CH02237,8063.5,14968.6,700.0,5.66,CH
CH02238,8062.8,14971.5,700.0,5.13,CH
CH02239,8063.0,14974.5,700.0,4.83,CH
CH02240,8062.4,14977.5,700.0,4.45,CH
CH02241,8061.9,14980.5,700.0,4.88,CH
CH02242,8061.3,14983.4,700.0,5.85,CH
CH02243,8060.4,14986.3,700.0,5.36,CH
CH02244,8060.2,14989.3,700.0,5.13,CH
CH02245,8059.7,14992.3,700.0,6.1,CH
CH02246,8059.0,14995.2,700.0,5.97,CH
CH02247,8058.8,14998.2,700.0,6.32,CH
CH02248,8058.0,15001.1,700.0,5.77,CH
CH02249,8057.6,15004.1,700.0,6.43,CH
CH02250,8056.9,15007.0,700.0,6.97,CH
CH02251,8056.9,15010.0,700.0,6.68,CH
CH02252,8055.7,15012.9,700.0,6.22,CH
CH02253,8054.9,15015.8,700.0,6.94,CH
CH02254,8054.0,15018.7,700.0,6.58,CH
CH02255,8053.3,15021.6,700.0,5.73,CH
CH02256,8052.9,15024.6,700.0,5.82,CH
CH02257,8051.3,15027.3,700.0,5.63,CH
CH02258,8050.6,15030.2,700.0,5.69,CH
CH02259,8049.2,15033.0,700.0,5.77,CH
CH02260,8049.1,15036.1,700.0,4.69,CH
CH02261,8047.6,15038.9,700.0,5.54,CH
CH02262,8047.1,15041.8,700.0,5.33,CH
CH02263,8045.5,15044.6,700.0,5.4,CH
CH02264,8044.9,15047.5,700.0,4.5,CH
CH02265,8044.6,15050.5,700.0,3.96,CH
CH02266,8043.2,15053.3,700.0,4.21,CH
CH02267,8043.2,15056.4,700.0,4.45,CH
CH02268,8042.4,15059.3,700.0,3.65,CH
CH02269,8041.7,15062.2,700.0,5.07,CH
CH02270,8041.4,15065.2,700.0,4.03,CH
CH02271,8040.1,15068.0,700.0,4.02,CH
CH02272,8040.0,15071.0,700.0,4.31,CH
CH02273,8039.5,15074.0,700.0,4.11,CH
CH02274,8039.4,15077.0,700.0,4.25,CH
CH02275,8038.8,15080.0,700.0,4.66,CH
CH02276,8039.0,15083.0,700.0,5.51,CH
CH02277,8038.9,15086.1,700.0,5.12,CH
CH02278,8038.3,15089.0,700.0,6.55,CH
CH02279,8038.3,15092.1,700.0,6.42,CH
CH02280,8038.3,15095.1,700.0,6.64,CH
CH02281,8037.8,15098.1,700.0,7.16,CH
CH02282,8037.5,15101.0,700.0,8.13,CH
CH02283,8037.3,15104.1,700.0,7.65,CH
CH02284,8037.7,15107.2,700.0,7.54,CH
CH02285,8037.2,15110.1,700.0,8.91,CH
CH02286,8037.0,15113.1,700.0,8.06,CH
CH02287,8036.1,15116.0,700.0,8.11,CH
CH02288,8035.3,15118.9,700.0,9.3,CH
CH02289,8034.9,15121.9,700.0,7.87,CH
CH02290,8034.2,15124.8,700.0,8.02,CH
CH02291,8033.1,15127.7,700.0,8.19,CH
CH02292,8032.4,15130.6,700.0,6.45,CH
CH02293,8031.4,15133.5,700.0,7.33,CH
CH02294,8031.1,15136.5,700.0,6.76,CH
CH02295,8030.0,15139.3,700.0,5.63,CH
CH02296,8029.3,15142.2,700.0,5.81,CH
CH02297,8028.3,15145.1,700.0,4.71,CH
CH02298,8027.7,15148.1,700.0,4.74,CH
CH02299,8027.6,15151.1,700.0,4.67,CH
CH02300,8026.7,15154.0,700.0,5.14,CH
CH02301,8026.1,15156.9,700.0,4.77,CH
CH02302,8025.8,15159.9,700.0,4.59,CH
CH02303,8025.4,15162.9,700.0,4.24,CH
CH02304,8024.7,15165.8,700.0,4.72,CH
CH02305,8024.6,15168.8,700.0,4.72,CH
CH02306,8024.2,15171.8,700.0,3.92,CH
CH02307,8023.5,15174.7,700.0,4.63,CH
CH02308,8023.3,15177.7,700.0,3.94,CH
CH02309,8023.0,15180.7,700.0,4.53,CH
CH02310,8022.8,15183.8,700.0,4.81,CH
CH02311,8022.1,15186.7,700.0,3.84,CH
CH02312,8021.6,15189.6,700.0,3.71,CH
CH02313,8021.5,15192.7,700.0,4.29,CH
CH02314,8021.1,15195.6,700.0,4.2,CH
CH02315,8021.1,15198.7,700.0,4.1,CH
CH02316,8020.2,15201.6,700.0,4.87,CH
CH02317,8020.1,15204.6,700.0,5.38,CH
CH02318,8019.8,15207.6,700.0,5.11,CH
CH02319,8019.0,15210.5,700.0,5.97,CH
CH02320,8018.3,15213.4,700.0,5.24,CH
CH02321,8017.8,15216.4,700.0,5.92,CH
CH02322,8018.0,15219.5,700.0,6.57,CH
CH02323,8017.3,15222.4,700.0,7.13,CH
CH02324,8016.3,15225.3,700.0,6.78,CH
CH02325,8016.0,15228.2,700.0,7.06,CH
CH02326,8015.0,15231.1,700.0,7.18,CH
CH02327,8014.5,15234.1,700.0,7.05,CH
CH02328,8014.0,15237.0,700.0,7.67,CH
CH02329,8013.2,15239.9,700.0,7.58,CH
CH02330,8012.3,15242.8,700.0,7.23,CH
CH02331,8012.1,15245.8,700.0,6.99,CH
CH02332,8039.5,14763.3,700.0,4.51,CH
CH02333,8039.1,14766.2,700.0,4.73,CH
CH02334,8037.8,14769.1,700.0,4.34,CH
CH02335,8037.3,14772.0,700.0,4.77,CH
CH02336,8036.9,14775.0,700.0,4.84,CH
CH02337,8036.5,14778.0,700.0,4.54,CH
CH02338,8037.0,14781.1,700.0,3.95,CH
CH02339,8036.3,14784.0,700.0,4.84,CH
CH02340,8035.7,14787.0,700.0,4.88,CH
CH02341,8035.7,14790.0,700.0,4.26,CH
CH02342,8036.0,14793.1,700.0,3.97,CH
CH02343,8035.4,14796.0,700.0,4.22,CH
CH02344,8035.7,14799.1,700.0,3.92,CH
CH02345,8035.4,14802.1,700.0,3.7,CH
CH02346,8035.4,14805.2,700.0,5.07,CH
CH02347,8034.8,14808.1,700.0,3.59,CH
CH02348,8035.2,14811.2,700.0,3.65,CH
CH02349,8035.2,14814.3,700.0,4.91,CH
CH02350,8035.1,14817.3,700.0,4.62,CH
CH02351,8034.6,14820.3,700.0,4.33,CH
CH02352,8034.5,14823.3,700.0,4.92,CH
CH02353,8034.7,14826.4,700.0,4.2,CH
CH02354,8034.8,14829.5,700.0,4.84,CH
CH02355,8034.0,14832.4,700.0,4.49,CH
CH02356,8033.9,14835.4,700.0,4.27,CH
CH02357,8033.8,14838.4,700.0,4.24,CH
CH02358,8033.7,14841.4,700.0,5.15,CH
CH02359,8033.6,14844.5,700.0,4.86,CH
CH02360,8032.6,14847.3,700.0,4.07,CH
CH02361,8032.5,14850.4,700.0,4.77,CH
CH02362,8032.4,14853.4,700.0,4.1,CH
CH02363,8031.3,14856.2,700.0,4.1,CH
CH02364,8031.1,14859.3,700.0,4.81,CH
CH02365,8030.6,14862.2,700.0,4.73,CH
CH02366,8029.9,14865.1,700.0,5.21,CH
CH02367,8029.3,14868.1,700.0,4.45,CH
CH02368,8028.0,14870.9,700.0,3.83,CH
CH02369,8027.4,14873.8,700.0,4.61,CH
CH02370,8026.5,14876.7,700.0,3.79,CH
CH02371,8026.1,14879.7,700.0,4.67,CH
CH02372,8024.5,14882.5,700.0,4.67,CH
CH02373,8024.1,14885.4,700.0,3.83,CH
CH02374,8022.9,14888.3,700.0,4.57,CH
CH02375,8022.5,14891.3,700.0,4.66,CH
CH02376,8020.8,14894.0,700.0,5.21,CH
CH02377,8020.3,14897.0,700.0,4.57,CH
CH02378,8018.6,14899.7,700.0,5.29,CH
CH02379,8017.9,14902.6,700.0,4.98,CH
CH02380,8017.0,14905.5,700.0,4.3,CH
CH02381,8015.9,14908.4,700.0,4.11,CH
CH02382,8015.1,14911.3,700.0,4.19,CH
CH02383,8013.4,14914.0,700.0,3.93,CH
CH02384,8012.4,14916.9,700.0,3.91,CH
CH02385,8012.0,14919.9,700.0,5.02,CH
CH02386,8011.2,14922.8,700.0,5.08,CH
CH02387,8009.7,14925.6,700.0,4.89,CH
CH02388,8008.9,14928.5,700.0,4.58,CH
CH02389,8008.7,14931.5,700.0,4.16,CH
CH02390,8007.4,14934.3,700.0,4.97,CH
CH02391,8006.8,14937.2,700.0,3.98,CH
CH02392,8006.6,14940.2,700.0,4.11,CH
CH02393,8005.8,14943.1,700.0,4.54,CH
CH02394,8004.7,14946.0,700.0,4.75,CH
CH02395,8004.8,14949.1,700.0,4.7,CH
CH02396,8003.6,14951.9,700.0,4.87,CH
CH02397,8003.2,14954.9,700.0,4.67,CH
CH02398,8002.8,14957.8,700.0,4.2,CH
CH02399,8003.1,14961.0,700.0,4.48,CH
CH02400,8002.7,14963.9,700.0,4.84,CH
CH02401,8001.9,14966.8,700.0,4.37,CH
CH02402,8002.2,14969.9,700.0,4.37,CH
CH02403,8002.2,14973.0,700.0,3.84,CH
CH02404,8001.2,14975.9,700.0,3.44,CH
CH02405,8001.1,14978.9,700.0,4.11,CH
CH02406,8001.1,14981.9,700.0,4.2,CH
CH02407,8001.0,14984.9,700.0,4.3,CH
CH02408,8000.8,14987.9,700.0,4.3,CH
CH02409,8000.8,14991.0,700.0,3.56,CH
CH02410,8000.2,14993.9,700.0,4.93,CH
CH02411,8000.5,14997.0,700.0,4.09,CH
CH02412,8000.6,15000.1,700.0,3.99,CH
CH02413,7999.8,15003.0,700.0,4.79,CH
CH02414,7999.9,15006.1,700.0,4.49,CH
CH02415,7999.5,15009.1,700.0,4.37,CH
CH02416,7998.8,15012.0,700.0,4.66,CH
CH02417,7998.6,15015.0,700.0,5.01,CH
CH02418,7998.4,15018.0,700.0,3.94,CH
CH02419,7997.8,15020.9,700.0,4.85,CH
CH02420,7997.0,15023.8,700.0,3.76,CH
CH02421,7996.6,15026.8,700.0,4.22,CH
CH02422,7996.3,15029.8,700.0,4.61,CH
CH02423,7994.9,15032.6,700.0,3.83,CH
CH02424,7994.8,15035.6,700.0,4.62,CH
CH02425,7993.8,15038.5,700.0,4.03,CH
CH02426,7993.0,15041.4,700.0,4.23,CH
CH02427,7992.2,15044.3,700.0,3.76,CH
CH02428,7991.6,15047.3,700.0,3.27,CH
CH02429,7991.4,15050.3,700.0,4.01,CH
CH02430,7990.8,15053.2,700.0,3.5,CH
CH02431,7990.0,15056.1,700.0,4.02,CH
CH02432,7989.0,15059.0,700.0,3.44,CH
CH02433,7988.6,15062.0,700.0,3.68,CH
CH02434,7987.8,15064.9,700.0,4.18,CH
CH02435,7987.3,15067.8,700.0,4.66,CH
CH02436,7986.7,15070.8,700.0,3.83,CH
CH02437,7985.7,15073.6,700.0,4.66,CH
CH02438,7985.3,15076.6,700.0,5.11,CH
CH02439,7984.5,15079.5,700.0,5.23,CH
CH02440,7983.9,15082.5,700.0,4.29,CH
CH02441,7983.2,15085.4,700.0,4.94,CH
CH02442,7982.7,15088.3,700.0,4.32,CH
CH02443,7981.8,15091.2,700.0,5.11,CH
CH02444,7981.4,15094.2,700.0,5.53,CH
CH02445,7980.8,15097.1,700.0,5.05,CH
CH02446,7980.4,15100.1,700.0,4.37,CH
CH02447,7980.0,15103.1,700.0,5.01,CH
CH02448,7979.6,15106.1,700.0,4.54,CH
CH02449,7978.9,15109.0,700.0,4.85,CH
CH02450,7979.0,15112.1,700.0,5.94,CH
CH02451,7978.6,15115.0,700.0,5.34,CH
CH02452,7978.4,15118.0,700.0,4.91,CH
CH02453,7978.4,15121.1,700.0,5.59,CH
CH02454,7978.3,15124.1,700.0,5.61,CH
CH02455,7978.2,15127.1,700.0,5.28,CH
CH02456,7977.6,15130.1,700.0,4.99,CH
CH02457,7976.9,15133.0,700.0,4.47,CH
CH02458,7977.2,15136.1,700.0,5.11,CH
CH02459,7976.9,15139.1,700.0,5.45,CH
CH02460,7976.9,15142.1,700.0,4.21,CH
CH02461,7976.9,15145.2,700.0,5.52,CH
CH02462,7976.3,15148.1,700.0,5.0,CH
CH02463,7976.5,15151.2,700.0,5.17,CH
CH02464,7976.4,15154.2,700.0,5.08,CH
CH02465,7975.9,15157.2,700.0,4.73,CH
CH02466,7975.0,15160.1,700.0,5.63,CH
CH02467,7974.6,15163.1,700.0,4.58,CH
CH02468,7974.5,15166.1,700.0,4.6,CH
CH02469,7974.6,15169.2,700.0,5.55,CH
CH02470,7973.4,15172.0,700.0,5.64,CH
CH02471,7972.7,15174.9,700.0,5.41,CH
CH02472,7972.3,15177.9,700.0,4.92,CH
CH02473,7971.1,15180.7,700.0,5.58,CH
CH02474,7970.5,15183.7,700.0,4.43,CH
CH02475,7969.8,15186.6,700.0,4.88,CH
CH02476,7968.8,15189.5,700.0,4.49,CH
CH02477,7968.0,15192.4,700.0,4.32,CH
CH02478,7967.0,15195.2,700.0,4.37,CH
CH02479,7965.1,15197.9,700.0,3.58,CH
CH02480,7964.4,15200.9,700.0,4.36,CH
CH02481,7963.3,15203.7,700.0,3.68,CH
CH02482,7962.1,15206.6,700.0,4.8,CH
CH02483,7960.9,15209.4,700.0,3.44,CH
CH02484,7959.5,15212.2,700.0,4.21,CH
CH02485,7958.3,15215.0,700.0,3.77,CH
CH02486,7956.7,15217.8,700.0,3.56,CH
CH02487,7955.6,15220.6,700.0,3.08,CH
CH02488,7955.1,15223.6,700.0,4.32,CH
CH02489,7953.7,15226.4,700.0,3.81,CH
CH02490,7952.6,15229.2,700.0,3.06,CH
CH02491,7951.0,15232.0,700.0,3.95,CH
CH02492,7950.3,15234.9,700.0,2.99,CH
