X,Y,TOP_Z,MID_Z,BASE_Z
750.0,250.0,-1488.14,-1495.9,-1503.34
800.0,250.0,-1489.16,-1497.19,-1504.61
850.0,250.0,-1490.16,-1498.47,-1505.86
900.0,250.0,-1491.13,-1499.73,-1507.08
950.0,250.0,-1492.07,-1500.95,-1508.27
1000.0,250.0,-1492.96,-1502.13,-1509.41
1050.0,250.0,-1493.8,-1503.25,-1510.49
1100.0,250.0,-1494.6,-1504.31,-1511.51
1150.0,250.0,-1495.35,-1505.3,-1512.46
1200.0,250.0,-1496.04,-1506.2,-1513.33
1250.0,250.0,-1496.67,-1507.03,-1514.13
1300.0,250.0,-1497.25,-1507.77,-1514.84
1350.0,250.0,-1497.76,-1508.43,-1515.48
1400.0,250.0,-1498.22,-1509.0,-1516.04
1450.0,250.0,-1498.62,-1509.49,-1516.52
1500.0,250.0,-1498.96,-1509.91,-1516.94
1550.0,250.0,-1499.24,-1510.25,-1517.28
1600.0,250.0,-1499.46,-1510.53,-1517.56
1650.0,250.0,-1499.64,-1510.74,-1517.79
1700.0,250.0,-1499.76,-1510.89,-1517.96
1750.0,250.0,-1499.84,-1510.99,-1518.09
1800.0,250.0,-1499.87,-1511.04,-1518.16
1850.0,250.0,-1499.86,-1511.03,-1518.2
1900.0,250.0,-1499.82,-1510.98,-1518.19
1950.0,250.0,-1499.74,-1510.88,-1518.14
2000.0,250.0,-1499.63,-1510.74,-1518.06
2050.0,250.0,-1499.49,-1510.55,-1517.94
2100.0,250.0,-1499.33,-1510.33,-1517.79
2150.0,250.0,-1499.14,-1510.06,-1517.61
2200.0,250.0,-1498.94,-1509.76,-1517.39
2250.0,250.0,-1498.71,-1509.42,-1517.15
2300.0,250.0,-1498.47,-1509.06,-1516.88
2350.0,250.0,-1498.22,-1508.66,-1516.59
2400.0,250.0,-1497.95,-1508.24,-1516.28
2450.0,250.0,-1497.67,-1507.8,-1515.95
2500.0,250.0,-1497.37,-1507.34,-1515.6
2550.0,250.0,-1497.06,-1506.86,-1515.23
2600.0,250.0,-1496.74,-1506.37,-1514.85
2650.0,250.0,-1496.4,-1505.87,-1514.45
2700.0,250.0,-1496.05,-1505.36,-1514.03
2750.0,250.0,-1495.69,-1504.83,-1513.59
2800.0,250.0,-1495.31,-1504.3,-1513.13
2850.0,250.0,-1494.92,-1503.75,-1512.64
2900.0,250.0,-1494.51,-1503.18,-1512.12
2950.0,250.0,-1494.09,-1502.6,-1511.56
3000.0,250.0,-1493.65,-1501.99,-1510.96
3050.0,250.0,-1493.2,-1501.37,-1510.32
3100.0,250.0,-1492.74,-1500.72,-1509.64
3150.0,250.0,-1492.26,-1500.05,-1508.92
3200.0,250.0,-1491.78,-1499.37,-1508.16
3250.0,250.0,-1491.29,-1498.67,-1507.37
3300.0,250.0,-1490.79,-1497.95,-1506.55
3350.0,250.0,-1490.29,-1497.24,-1505.71
3400.0,250.0,-1489.79,-1496.52,-1504.86
3450.0,250.0,-1489.29,-1495.82,-1504.01
3500.0,250.0,-1488.8,-1495.14,-1503.17
3550.0,250.0,-1488.33,-1494.49,-1502.35
3600.0,250.0,-1487.86,-1493.87,-1501.57
3650.0,250.0,-1487.41,-1493.3,-1500.83
3700.0,250.0,-1486.99,-1492.77,-1500.14
3750.0,250.0,-1486.59,-1492.31,-1499.51
3800.0,250.0,-1486.22,-1491.9,-1498.94
3850.0,250.0,-1485.88,-1491.55,-1498.44
3900.0,250.0,-1485.58,-1491.26,-1498.01
3950.0,250.0,-1485.32,-1491.03,-1497.65
4000.0,250.0,-1485.1,-1490.86,-1497.35
4050.0,250.0,-1484.93,-1490.74,-1497.12
4100.0,250.0,-1484.8,-1490.68,-1496.94
4150.0,250.0,-1484.72,-1490.66,-1496.82
4200.0,250.0,-1484.69,-1490.68,-1496.76
4250.0,250.0,-1484.72,-1490.74,-1496.74
4300.0,250.0,-1484.79,-1490.85,-1496.77
4350.0,250.0,-1484.92,-1490.99,-1496.85
4400.0,250.0,-1485.1,-1491.17,-1496.98
4450.0,250.0,-1485.34,-1491.39,-1497.15
4500.0,250.0,-1485.63,-1491.66,-1497.38
4550.0,250.0,-1485.97,-1491.97,-1497.67
4600.0,250.0,-1486.37,-1492.34,-1498.01
4650.0,250.0,-1486.81,-1492.77,-1498.42
4700.0,250.0,-1487.31,-1493.25,-1498.9
4750.0,250.0,-1487.86,-1493.8,-1499.46
4800.0,250.0,-1488.46,-1494.42,-1500.1
4850.0,250.0,-1489.1,-1495.12,-1500.82
4900.0,250.0,-1489.8,-1495.88,-1501.63
4950.0,250.0,-1490.54,-1496.71,-1502.52
5000.0,250.0,-1491.33,-1497.62,-1503.5
0.0,300.0,-1472.41,-1479.59,-1486.44
50.0,300.0,-1473.31,-1480.35,-1487.25
100.0,300.0,-1474.23,-1481.14,-1488.11
150.0,300.0,-1475.18,-1481.98,-1489.0
200.0,300.0,-1476.16,-1482.87,-1489.94
250.0,300.0,-1477.16,-1483.8,-1490.92
300.0,300.0,-1478.18,-1484.78,-1491.94
350.0,300.0,-1479.22,-1485.82,-1493.01
400.0,300.0,-1480.28,-1486.9,-1494.12
450.0,300.0,-1481.34,-1488.02,-1495.26
500.0,300.0,-1482.42,-1489.19,-1496.45
550.0,300.0,-1483.5,-1490.4,-1497.67
600.0,300.0,-1484.58,-1491.65,-1498.91
650.0,300.0,-1485.66,-1492.92,-1500.18
700.0,300.0,-1486.73,-1494.22,-1501.46
750.0,300.0,-1487.78,-1495.52,-1502.75
800.0,300.0,-1488.81,-1496.83,-1504.03
850.0,300.0,-1489.81,-1498.12,-1505.29
900.0,300.0,-1490.78,-1499.39,-1506.53
950.0,300.0,-1491.72,-1500.62,-1507.73
1000.0,300.0,-1492.61,-1501.81,-1508.88
1050.0,300.0,-1493.47,-1502.94,-1509.98
1100.0,300.0,-1494.27,-1504.01,-1511.01
1150.0,300.0,-1495.02,-1505.0,-1511.98
1200.0,300.0,-1495.72,-1505.92,-1512.86
1250.0,300.0,-1496.36,-1506.75,-1513.67
1300.0,300.0,-1496.94,-1507.5,-1514.4
1350.0,300.0,-1497.47,-1508.17,-1515.05
1400.0,300.0,-1497.94,-1508.75,-1515.62
1450.0,300.0,-1498.35,-1509.26,-1516.11
1500.0,300.0,-1498.7,-1509.68,-1516.53
1550.0,300.0,-1498.99,-1510.04,-1516.89
1600.0,300.0,-1499.23,-1510.32,-1517.18
1650.0,300.0,-1499.42,-1510.54,-1517.41
1700.0,300.0,-1499.56,-1510.7,-1517.59
1750.0,300.0,-1499.65,-1510.81,-1517.71
1800.0,300.0,-1499.7,-1510.86,-1517.79
1850.0,300.0,-1499.71,-1510.87,-1517.83
1900.0,300.0,-1499.68,-1510.82,-1517.83
1950.0,300.0,-1499.62,-1510.73,-1517.79
2000.0,300.0,-1499.53,-1510.6,-1517.71
2050.0,300.0,-1499.41,-1510.43,-1517.6
2100.0,300.0,-1499.26,-1510.21,-1517.46
2150.0,300.0,-1499.09,-1509.96,-1517.29
2200.0,300.0,-1498.9,-1509.67,-1517.09
2250.0,300.0,-1498.69,-1509.35,-1516.87
2300.0,300.0,-1498.47,-1508.99,-1516.63
2350.0,300.0,-1498.22,-1508.61,-1516.36
2400.0,300.0,-1497.96,-1508.21,-1516.09
2450.0,300.0,-1497.69,-1507.78,-1515.79
2500.0,300.0,-1497.4,-1507.34,-1515.48
2550.0,300.0,-1497.1,-1506.88,-1515.16
2600.0,300.0,-1496.79,-1506.41,-1514.83
2650.0,300.0,-1496.46,-1505.93,-1514.48
2700.0,300.0,-1496.11,-1505.43,-1514.11
2750.0,300.0,-1495.75,-1504.93,-1513.72
2800.0,300.0,-1495.38,-1504.4,-1513.31
2850.0,300.0,-1494.98,-1503.87,-1512.87
2900.0,300.0,-1494.58,-1503.31,-1512.4
2950.0,300.0,-1494.16,-1502.73,-1511.88
3000.0,300.0,-1493.72,-1502.14,-1511.33
3050.0,300.0,-1493.28,-1501.52,-1510.73
3100.0,300.0,-1492.82,-1500.88,-1510.09
3150.0,300.0,-1492.35,-1500.22,-1509.41
3200.0,300.0,-1491.87,-1499.54,-1508.68
3250.0,300.0,-1491.38,-1498.84,-1507.92
3300.0,300.0,-1490.89,-1498.13,-1507.12
3350.0,300.0,-1490.4,-1497.42,-1506.3
3400.0,300.0,-1489.91,-1496.72,-1505.47
3450.0,300.0,-1489.43,-1496.02,-1504.64
3500.0,300.0,-1488.95,-1495.35,-1503.81
3550.0,300.0,-1488.48,-1494.71,-1503.0
3600.0,300.0,-1488.04,-1494.1,-1502.22
3650.0,300.0,-1487.61,-1493.54,-1501.49
3700.0,300.0,-1487.2,-1493.03,-1500.8
3750.0,300.0,-1486.82,-1492.58,-1500.16
3800.0,300.0,-1486.47,-1492.18,-1499.59
3850.0,300.0,-1486.16,-1491.85,-1499.08
3900.0,300.0,-1485.88,-1491.57,-1498.64
3950.0,300.0,-1485.64,-1491.35,-1498.26
4000.0,300.0,-1485.44,-1491.19,-1497.95
4050.0,300.0,-1485.29,-1491.09,-1497.7
4100.0,300.0,-1485.18,-1491.03,-1497.51
4150.0,300.0,-1485.12,-1491.02,-1497.38
4200.0,300.0,-1485.11,-1491.05,-1497.3
4250.0,300.0,-1485.15,-1491.12,-1497.27
4300.0,300.0,-1485.25,-1491.23,-1497.29
4350.0,300.0,-1485.39,-1491.38,-1497.36
4400.0,300.0,-1485.58,-1491.57,-1497.47
4450.0,300.0,-1485.83,-1491.8,-1497.64
4500.0,300.0,-1486.12,-1492.08,-1497.86
4550.0,300.0,-1486.47,-1492.41,-1498.14
4600.0,300.0,-1486.87,-1492.78,-1498.48
4650.0,300.0,-1487.32,-1493.22,-1498.89
4700.0,300.0,-1487.81,-1493.72,-1499.37
4750.0,300.0,-1488.36,-1494.28,-1499.92
4800.0,300.0,-1488.95,-1494.91,-1500.55
4850.0,300.0,-1489.59,-1495.61,-1501.27
4900.0,300.0,-1490.28,-1496.38,-1502.07
4950.0,300.0,-1491.02,-1497.22,-1502.95
5000.0,300.0,-1491.79,-1498.13,-1503.92
0.0,350.0,-1472.07,-1478.99,-1485.7
50.0,350.0,-1472.96,-1479.75,-1486.52
100.0,350.0,-1473.88,-1480.56,-1487.38
150.0,350.0,-1474.83,-1481.42,-1488.28
200.0,350.0,-1475.8,-1482.33,-1489.23
250.0,350.0,-1476.8,-1483.28,-1490.22
300.0,350.0,-1477.82,-1484.29,-1491.26
350.0,350.0,-1478.85,-1485.34,-1492.34
400.0,350.0,-1479.91,-1486.44,-1493.46
450.0,350.0,-1480.98,-1487.58,-1494.62
500.0,350.0,-1482.05,-1488.77,-1495.82
550.0,350.0,-1483.13,-1490.0,-1497.05
600.0,350.0,-1484.21,-1491.26,-1498.31
650.0,350.0,-1485.29,-1492.55,-1499.59
700.0,350.0,-1486.36,-1493.85,-1500.88
750.0,350.0,-1487.41,-1495.17,-1502.18
800.0,350.0,-1488.44,-1496.48,-1503.47
850.0,350.0,-1489.44,-1497.78,-1504.74
900.0,350.0,-1490.42,-1499.06,-1505.99
950.0,350.0,-1491.36,-1500.3,-1507.2
1000.0,350.0,-1492.25,-1501.49,-1508.37
1050.0,350.0,-1493.11,-1502.63,-1509.48
1100.0,350.0,-1493.92,-1503.71,-1510.52
1150.0,350.0,-1494.67,-1504.71,-1511.5
1200.0,350.0,-1495.38,-1505.63,-1512.39
1250.0,350.0,-1496.03,-1506.47,-1513.22
1300.0,350.0,-1496.62,-1507.23,-1513.96
1350.0,350.0,-1497.15,-1507.9,-1514.62
1400.0,350.0,-1497.63,-1508.5,-1515.2
1450.0,350.0,-1498.05,-1509.01,-1515.7
1500.0,350.0,-1498.41,-1509.44,-1516.13
1550.0,350.0,-1498.72,-1509.8,-1516.5
1600.0,350.0,-1498.97,-1510.1,-1516.79
1650.0,350.0,-1499.17,-1510.33,-1517.03
1700.0,350.0,-1499.33,-1510.5,-1517.21
1750.0,350.0,-1499.44,-1510.61,-1517.35
1800.0,350.0,-1499.5,-1510.67,-1517.43
1850.0,350.0,-1499.53,-1510.68,-1517.47
1900.0,350.0,-1499.52,-1510.64,-1517.47
1950.0,350.0,-1499.47,-1510.56,-1517.43
2000.0,350.0,-1499.4,-1510.43,-1517.35
2050.0,350.0,-1499.29,-1510.27,-1517.25
2100.0,350.0,-1499.16,-1510.06,-1517.11
2150.0,350.0,-1499.01,-1509.82,-1516.95
2200.0,350.0,-1498.83,-1509.54,-1516.77
2250.0,350.0,-1498.64,-1509.23,-1516.56
2300.0,350.0,-1498.43,-1508.9,-1516.33
2350.0,350.0,-1498.2,-1508.53,-1516.1
2400.0,350.0,-1497.95,-1508.14,-1515.84
2450.0,350.0,-1497.69,-1507.74,-1515.58
2500.0,350.0,-1497.41,-1507.32,-1515.31
2550.0,350.0,-1497.11,-1506.88,-1515.03
2600.0,350.0,-1496.8,-1506.43,-1514.73
2650.0,350.0,-1496.48,-1505.96,-1514.43
2700.0,350.0,-1496.14,-1505.48,-1514.11
2750.0,350.0,-1495.78,-1504.99,-1513.77
2800.0,350.0,-1495.41,-1504.48,-1513.41
2850.0,350.0,-1495.02,-1503.96,-1513.01
2900.0,350.0,-1494.61,-1503.42,-1512.59
2950.0,350.0,-1494.2,-1502.85,-1512.12
3000.0,350.0,-1493.76,-1502.27,-1511.62
3050.0,350.0,-1493.32,-1501.66,-1511.07
3100.0,350.0,-1492.86,-1501.02,-1510.47
3150.0,350.0,-1492.4,-1500.37,-1509.82
3200.0,350.0,-1491.92,-1499.69,-1509.13
3250.0,350.0,-1491.44,-1499.0,-1508.4
3300.0,350.0,-1490.96,-1498.3,-1507.64
3350.0,350.0,-1490.48,-1497.6,-1506.84
3400.0,350.0,-1490.0,-1496.9,-1506.04
3450.0,350.0,-1489.53,-1496.22,-1505.22
3500.0,350.0,-1489.07,-1495.55,-1504.41
3550.0,350.0,-1488.62,-1494.92,-1503.62
3600.0,350.0,-1488.19,-1494.33,-1502.85
3650.0,350.0,-1487.78,-1493.78,-1502.12
3700.0,350.0,-1487.39,-1493.28,-1501.43
3750.0,350.0,-1487.04,-1492.84,-1500.79
3800.0,350.0,-1486.71,-1492.45,-1500.22
3850.0,350.0,-1486.42,-1492.13,-1499.7
3900.0,350.0,-1486.16,-1491.87,-1499.25
3950.0,350.0,-1485.95,-1491.66,-1498.86
4000.0,350.0,-1485.77,-1491.51,-1498.53
4050.0,350.0,-1485.64,-1491.41,-1498.27
4100.0,350.0,-1485.56,-1491.36,-1498.07
4150.0,350.0,-1485.52,-1491.36,-1497.92
4200.0,350.0,-1485.53,-1491.4,-1497.82
4250.0,350.0,-1485.59,-1491.48,-1497.78
4300.0,350.0,-1485.7,-1491.6,-1497.79
4350.0,350.0,-1485.86,-1491.76,-1497.84
4400.0,350.0,-1486.07,-1491.96,-1497.95
4450.0,350.0,-1486.33,-1492.2,-1498.11
4500.0,350.0,-1486.63,-1492.49,-1498.33
4550.0,350.0,-1486.99,-1492.83,-1498.61
4600.0,350.0,-1487.39,-1493.23,-1498.95
4650.0,350.0,-1487.84,-1493.68,-1499.36
4700.0,350.0,-1488.34,-1494.19,-1499.84
4750.0,350.0,-1488.88,-1494.76,-1500.39
4800.0,350.0,-1489.47,-1495.4,-1501.03
4850.0,350.0,-1490.11,-1496.12,-1501.75
4900.0,350.0,-1490.79,-1496.9,-1502.54
4950.0,350.0,-1491.52,-1497.74,-1503.43
5000.0,350.0,-1492.29,-1498.66,-1504.39
0.0,400.0,-1471.74,-1478.39,-1484.96
50.0,400.0,-1472.63,-1479.17,-1485.79
100.0,400.0,-1473.54,-1480.0,-1486.66
150.0,400.0,-1474.48,-1480.88,-1487.58
200.0,400.0,-1475.45,-1481.81,-1488.54
250.0,400.0,-1476.44,-1482.78,-1489.55
300.0,400.0,-1477.46,-1483.81,-1490.61
350.0,400.0,-1478.49,-1484.88,-1491.7
400.0,400.0,-1479.55,-1486.0,-1492.84
450.0,400.0,-1480.61,-1487.17,-1494.01
500.0,400.0,-1481.68,-1488.38,-1495.23
550.0,400.0,-1482.76,-1489.62,-1496.47
600.0,400.0,-1483.84,-1490.9,-1497.74
650.0,400.0,-1484.92,-1492.2,-1499.03
700.0,400.0,-1485.98,-1493.51,-1500.33
750.0,400.0,-1487.03,-1494.84,-1501.63
800.0,400.0,-1488.06,-1496.16,-1502.93
850.0,400.0,-1489.07,-1497.46,-1504.21
900.0,400.0,-1490.04,-1498.75,-1505.47
950.0,400.0,-1490.98,-1499.99,-1506.69
1000.0,400.0,-1491.88,-1501.19,-1507.86
1050.0,400.0,-1492.74,-1502.33,-1508.98
1100.0,400.0,-1493.55,-1503.41,-1510.03
1150.0,400.0,-1494.31,-1504.41,-1511.01
1200.0,400.0,-1495.02,-1505.34,-1511.93
1250.0,400.0,-1495.67,-1506.19,-1512.76
1300.0,400.0,-1496.27,-1506.95,-1513.51
1350.0,400.0,-1496.81,-1507.63,-1514.18
1400.0,400.0,-1497.3,-1508.23,-1514.78
1450.0,400.0,-1497.72,-1508.75,-1515.29
1500.0,400.0,-1498.1,-1509.19,-1515.73
1550.0,400.0,-1498.42,-1509.56,-1516.11
1600.0,400.0,-1498.69,-1509.86,-1516.41
1650.0,400.0,-1498.9,-1510.09,-1516.66
1700.0,400.0,-1499.07,-1510.27,-1516.85
1750.0,400.0,-1499.2,-1510.39,-1516.98
1800.0,400.0,-1499.28,-1510.45,-1517.07
1850.0,400.0,-1499.32,-1510.47,-1517.11
1900.0,400.0,-1499.33,-1510.44,-1517.11
1950.0,400.0,-1499.3,-1510.36,-1517.08
2000.0,400.0,-1499.24,-1510.24,-1517.0
2050.0,400.0,-1499.15,-1510.08,-1516.9
2100.0,400.0,-1499.04,-1509.89,-1516.76
2150.0,400.0,-1498.9,-1509.65,-1516.61
2200.0,400.0,-1498.74,-1509.39,-1516.43
2250.0,400.0,-1498.56,-1509.09,-1516.23
2300.0,400.0,-1498.36,-1508.77,-1516.02
2350.0,400.0,-1498.14,-1508.42,-1515.8
2400.0,400.0,-1497.91,-1508.05,-1515.56
2450.0,400.0,-1497.65,-1507.66,-1515.33
2500.0,400.0,-1497.38,-1507.26,-1515.08
2550.0,400.0,-1497.09,-1506.84,-1514.83
2600.0,400.0,-1496.79,-1506.41,-1514.57
2650.0,400.0,-1496.47,-1505.97,-1514.31
2700.0,400.0,-1496.13,-1505.51,-1514.03
2750.0,400.0,-1495.78,-1505.03,-1513.74
2800.0,400.0,-1495.41,-1504.55,-1513.42
2850.0,400.0,-1495.02,-1504.04,-1513.07
2900.0,400.0,-1494.62,-1503.51,-1512.69
2950.0,400.0,-1494.21,-1502.96,-1512.28
3000.0,400.0,-1493.78,-1502.38,-1511.82
3050.0,400.0,-1493.33,-1501.78,-1511.31
3100.0,400.0,-1492.88,-1501.15,-1510.76
3150.0,400.0,-1492.42,-1500.5,-1510.15
3200.0,400.0,-1491.95,-1499.84,-1509.5
3250.0,400.0,-1491.48,-1499.15,-1508.81
3300.0,400.0,-1491.01,-1498.46,-1508.08
3350.0,400.0,-1490.53,-1497.76,-1507.32
3400.0,400.0,-1490.07,-1497.08,-1506.54
3450.0,400.0,-1489.61,-1496.4,-1505.75
3500.0,400.0,-1489.16,-1495.75,-1504.96
3550.0,400.0,-1488.73,-1495.13,-1504.19
3600.0,400.0,-1488.32,-1494.54,-1503.43
3650.0,400.0,-1487.93,-1494.01,-1502.71
3700.0,400.0,-1487.57,-1493.52,-1502.03
3750.0,400.0,-1487.23,-1493.09,-1501.4
3800.0,400.0,-1486.93,-1492.72,-1500.82
3850.0,400.0,-1486.66,-1492.4,-1500.3
3900.0,400.0,-1486.43,-1492.15,-1499.84
3950.0,400.0,-1486.24,-1491.95,-1499.44
4000.0,400.0,-1486.1,-1491.81,-1499.1
4050.0,400.0,-1485.99,-1491.72,-1498.82
4100.0,400.0,-1485.93,-1491.68,-1498.6
4150.0,400.0,-1485.92,-1491.68,-1498.44
4200.0,400.0,-1485.96,-1491.73,-1498.33
4250.0,400.0,-1486.04,-1491.82,-1498.27
4300.0,400.0,-1486.17,-1491.95,-1498.27
4350.0,400.0,-1486.34,-1492.13,-1498.32
4400.0,400.0,-1486.57,-1492.34,-1498.42
4450.0,400.0,-1486.84,-1492.6,-1498.58
4500.0,400.0,-1487.15,-1492.9,-1498.79
4550.0,400.0,-1487.52,-1493.26,-1499.07
4600.0,400.0,-1487.93,-1493.67,-1499.42
4650.0,400.0,-1488.38,-1494.13,-1499.83
4700.0,400.0,-1488.88,-1494.66,-1500.32
4750.0,400.0,-1489.43,-1495.26,-1500.88
4800.0,400.0,-1490.02,-1495.91,-1501.52
4850.0,400.0,-1490.65,-1496.64,-1502.24
4900.0,400.0,-1491.32,-1497.43,-1503.05
4950.0,400.0,-1492.04,-1498.3,-1503.93
5000.0,400.0,-1492.81,-1499.22,-1504.9
0.0,450.0,-1471.42,-1477.82,-1484.23
50.0,450.0,-1472.3,-1478.62,-1485.07
100.0,450.0,-1473.21,-1479.47,-1485.96
150.0,450.0,-1474.15,-1480.36,-1486.9
200.0,450.0,-1475.11,-1481.31,-1487.88
250.0,450.0,-1476.1,-1482.31,-1488.91
300.0,450.0,-1477.11,-1483.36,-1489.98
350.0,450.0,-1478.14,-1484.46,-1491.1
400.0,450.0,-1479.19,-1485.6,-1492.25
450.0,450.0,-1480.25,-1486.79,-1493.44
500.0,450.0,-1481.32,-1488.01,-1494.67
550.0,450.0,-1482.4,-1489.27,-1495.92
600.0,450.0,-1483.48,-1490.56,-1497.2
650.0,450.0,-1484.55,-1491.87,-1498.5
700.0,450.0,-1485.61,-1493.2,-1499.81
750.0,450.0,-1486.66,-1494.53,-1501.12
800.0,450.0,-1487.68,-1495.85,-1502.42
850.0,450.0,-1488.69,-1497.16,-1503.7
900.0,450.0,-1489.66,-1498.45,-1504.96
950.0,450.0,-1490.6,-1499.69,-1506.19
1000.0,450.0,-1491.5,-1500.89,-1507.36
1050.0,450.0,-1492.36,-1502.03,-1508.49
1100.0,450.0,-1493.17,-1503.11,-1509.55
1150.0,450.0,-1493.93,-1504.12,-1510.54
1200.0,450.0,-1494.64,-1505.05,-1511.46
1250.0,450.0,-1495.3,-1505.9,-1512.3
1300.0,450.0,-1495.9,-1506.66,-1513.06
1350.0,450.0,-1496.45,-1507.35,-1513.74
1400.0,450.0,-1496.94,-1507.95,-1514.35
1450.0,450.0,-1497.38,-1508.48,-1514.88
1500.0,450.0,-1497.77,-1508.92,-1515.33
1550.0,450.0,-1498.1,-1509.3,-1515.72
1600.0,450.0,-1498.38,-1509.6,-1516.04
1650.0,450.0,-1498.61,-1509.85,-1516.29
1700.0,450.0,-1498.79,-1510.03,-1516.49
1750.0,450.0,-1498.93,-1510.15,-1516.63
1800.0,450.0,-1499.03,-1510.22,-1516.72
1850.0,450.0,-1499.09,-1510.24,-1516.77
1900.0,450.0,-1499.11,-1510.21,-1516.77
1950.0,450.0,-1499.1,-1510.14,-1516.73
2000.0,450.0,-1499.06,-1510.03,-1516.66
2050.0,450.0,-1498.99,-1509.88,-1516.55
2100.0,450.0,-1498.89,-1509.69,-1516.42
2150.0,450.0,-1498.77,-1509.46,-1516.26
2200.0,450.0,-1498.63,-1509.21,-1516.09
2250.0,450.0,-1498.46,-1508.92,-1515.9
2300.0,450.0,-1498.27,-1508.61,-1515.69
2350.0,450.0,-1498.06,-1508.28,-1515.48
2400.0,450.0,-1497.84,-1507.93,-1515.26
2450.0,450.0,-1497.59,-1507.56,-1515.04
2500.0,450.0,-1497.33,-1507.18,-1514.82
2550.0,450.0,-1497.05,-1506.78,-1514.6
2600.0,450.0,-1496.75,-1506.37,-1514.37
2650.0,450.0,-1496.44,-1505.95,-1514.13
2700.0,450.0,-1496.1,-1505.51,-1513.89
2750.0,450.0,-1495.75,-1505.06,-1513.63
2800.0,450.0,-1495.39,-1504.59,-1513.36
2850.0,450.0,-1495.0,-1504.1,-1513.05
2900.0,450.0,-1494.6,-1503.58,-1512.72
2950.0,450.0,-1494.19,-1503.04,-1512.35
3000.0,450.0,-1493.76,-1502.48,-1511.93
3050.0,450.0,-1493.32,-1501.89,-1511.47
3100.0,450.0,-1492.88,-1501.27,-1510.96
3150.0,450.0,-1492.42,-1500.63,-1510.4
3200.0,450.0,-1491.96,-1499.97,-1509.79
3250.0,450.0,-1491.49,-1499.3,-1509.14
3300.0,450.0,-1491.03,-1498.61,-1508.45
3350.0,450.0,-1490.57,-1497.93,-1507.72
3400.0,450.0,-1490.12,-1497.25,-1506.98
3450.0,450.0,-1489.67,-1496.58,-1506.22
3500.0,450.0,-1489.24,-1495.94,-1505.46
3550.0,450.0,-1488.83,-1495.33,-1504.71
3600.0,450.0,-1488.44,-1494.76,-1503.97
3650.0,450.0,-1488.07,-1494.23,-1503.26
3700.0,450.0,-1487.73,-1493.76,-1502.59
3750.0,450.0,-1487.42,-1493.34,-1501.97
3800.0,450.0,-1487.14,-1492.98,-1501.39
3850.0,450.0,-1486.9,-1492.67,-1500.87
3900.0,450.0,-1486.7,-1492.43,-1500.4
3950.0,450.0,-1486.54,-1492.24,-1499.99
4000.0,450.0,-1486.42,-1492.1,-1499.64
4050.0,450.0,-1486.34,-1492.02,-1499.35
4100.0,450.0,-1486.31,-1491.99,-1499.12
4150.0,450.0,-1486.32,-1492.0,-1498.94
4200.0,450.0,-1486.38,-1492.06,-1498.82
4250.0,450.0,-1486.48,-1492.16,-1498.75
4300.0,450.0,-1486.63,-1492.3,-1498.74
4350.0,450.0,-1486.83,-1492.49,-1498.78
4400.0,450.0,-1487.07,-1492.71,-1498.87
4450.0,450.0,-1487.36,-1492.99,-1499.03
4500.0,450.0,-1487.69,-1493.31,-1499.25
4550.0,450.0,-1488.06,-1493.68,-1499.53
4600.0,450.0,-1488.48,-1494.11,-1499.88
4650.0,450.0,-1488.94,-1494.6,-1500.31
4700.0,450.0,-1489.45,-1495.15,-1500.8
4750.0,450.0,-1489.99,-1495.76,-1501.38
4800.0,450.0,-1490.58,-1496.44,-1502.03
4850.0,450.0,-1491.21,-1497.18,-1502.76
4900.0,450.0,-1491.88,-1497.99,-1503.57
4950.0,450.0,-1492.6,-1498.87,-1504.47
5000.0,450.0,-1493.35,-1499.81,-1505.43
0.0,500.0,-1471.12,-1477.29,-1483.52
50.0,500.0,-1472.0,-1478.1,-1484.38
100.0,500.0,-1472.9,-1478.96,-1485.29
150.0,500.0,-1473.83,-1479.88,-1486.24
200.0,500.0,-1474.79,-1480.85,-1487.25
250.0,500.0,-1475.77,-1481.88,-1488.3
300.0,500.0,-1476.78,-1482.95,-1489.39
350.0,500.0,-1477.81,-1484.07,-1490.53
400.0,500.0,-1478.85,-1485.23,-1491.7
450.0,500.0,-1479.9,-1486.43,-1492.91
500.0,500.0,-1480.97,-1487.68,-1494.15
550.0,500.0,-1482.04,-1488.95,-1495.42
600.0,500.0,-1483.11,-1490.25,-1496.71
650.0,500.0,-1484.18,-1491.57,-1498.01
700.0,500.0,-1485.24,-1492.9,-1499.32
750.0,500.0,-1486.28,-1494.24,-1500.64
800.0,500.0,-1487.31,-1495.57,-1501.94
850.0,500.0,-1488.3,-1496.88,-1503.23
900.0,500.0,-1489.27,-1498.16,-1504.48
950.0,500.0,-1490.21,-1499.41,-1505.71
1000.0,500.0,-1491.11,-1500.6,-1506.88
1050.0,500.0,-1491.96,-1501.74,-1508.01
1100.0,500.0,-1492.78,-1502.82,-1509.07
1150.0,500.0,-1493.54,-1503.82,-1510.06
1200.0,500.0,-1494.25,-1504.75,-1510.99
1250.0,500.0,-1494.91,-1505.6,-1511.84
1300.0,500.0,-1495.52,-1506.37,-1512.61
1350.0,500.0,-1496.08,-1507.06,-1513.3
1400.0,500.0,-1496.58,-1507.66,-1513.92
1450.0,500.0,-1497.02,-1508.19,-1514.46
1500.0,500.0,-1497.42,-1508.64,-1514.93
