WELL,MD_FROM,MD_TO,X,Y,Z,UNIT,FACIES,FACIES_NAME
F18,1516.0,1516.2,4465.46,2082.84,-1506.1,UPPER,3,HETEROLITHIC
F18,1516.2,1516.4,4465.46,2082.84,-1506.3,UPPER,2,SAND_SHALY
F18,1516.4,1516.6,4465.46,2082.84,-1506.5,UPPER,5,CEMENTED
F18,1516.6,1516.8,4465.46,2082.84,-1506.7,UPPER,5,CEMENTED
F18,1516.8,1517.0,4465.46,2082.84,-1506.9,UPPER,5,CEMENTED
F18,1517.0,1517.2,4465.46,2082.84,-1507.1,UPPER,5,CEMENTED
F18,1517.2,1517.4,4465.46,2082.84,-1507.3,UPPER,1,SAND_CLEAN
F18,1517.4,1517.6,4465.46,2082.84,-1507.5,UPPER,1,SAND_CLEAN
F18,1517.6,1517.8,4465.46,2082.84,-1507.7,UPPER,1,SAND_CLEAN
F18,1517.8,1518.0,4465.46,2082.84,-1507.9,UPPER,1,SAND_CLEAN
F18,1518.0,1518.2,4465.46,2082.84,-1508.1,UPPER,1,SAND_CLEAN
F18,1518.2,1518.4,4465.46,2082.84,-1508.3,UPPER,1,SAND_CLEAN
F18,1518.4,1518.6,4465.46,2082.84,-1508.5,UPPER,2,SAND_SHALY
F18,1518.6,1518.8,4465.46,2082.84,-1508.7,UPPER,3,HETEROLITHIC
F18,1518.8,1519.0,4465.46,2082.84,-1508.9,UPPER,4,SHALE
F18,1519.0,1519.2,4465.46,2082.84,-1509.1,UPPER,4,SHALE
F18,1519.2,1519.4,4465.46,2082.84,-1509.3,UPPER,4,SHALE
F18,1519.4,1519.6,4465.46,2082.84,-1509.5,UPPER,4,SHALE
F18,1519.6,1519.8,4465.46,2082.84,-1509.7,UPPER,4,SHALE
F18,1519.8,1520.0,4465.46,2082.84,-1509.9,UPPER,4,SHALE
F18,1520.0,1520.2,4465.46,2082.84,-1510.1,UPPER,4,SHALE
F18,1520.2,1520.4,4465.46,2082.84,-1510.3,UPPER,4,SHALE
F18,1520.4,1520.6,4465.46,2082.84,-1510.5,UPPER,4,SHALE
F18,1520.6,1520.8,4465.46,2082.84,-1510.7,UPPER,4,SHALE
F18,1520.8,1521.0,4465.46,2082.84,-1510.9,UPPER,4,SHALE
F18,1521.0,1521.2,4465.46,2082.84,-1511.1,UPPER,4,SHALE
F18,1521.2,1521.4,4465.46,2082.84,-1511.3,UPPER,4,SHALE
F18,1521.4,1521.6,4465.46,2082.84,-1511.5,UPPER,3,HETEROLITHIC
F18,1521.6,1521.8,4465.46,2082.84,-1511.7,UPPER,3,HETEROLITHIC
F18,1521.8,1522.0,4465.46,2082.84,-1511.9,UPPER,3,HETEROLITHIC
F18,1522.0,1522.2,4465.46,2082.84,-1512.1,UPPER,3,HETEROLITHIC
F18,1522.2,1522.4,4465.46,2082.84,-1512.3,UPPER,4,SHALE
F18,1522.4,1522.6,4465.46,2082.84,-1512.5,UPPER,4,SHALE
F18,1522.6,1522.8,4465.46,2082.84,-1512.7,UPPER,4,SHALE
F18,1522.8,1523.0,4465.46,2082.84,-1512.9,LOWER,3,HETEROLITHIC
F18,1523.0,1523.2,4465.46,2082.84,-1513.1,LOWER,3,HETEROLITHIC
F18,1523.2,1523.4,4465.46,2082.84,-1513.3,LOWER,3,HETEROLITHIC
F18,1523.4,1523.6,4465.46,2082.84,-1513.5,LOWER,3,HETEROLITHIC
F18,1523.6,1523.8,4465.46,2082.84,-1513.7,LOWER,4,SHALE
F18,1523.8,1524.0,4465.46,2082.84,-1513.9,LOWER,4,SHALE
F18,1524.0,1524.2,4465.46,2082.84,-1514.1,LOWER,4,SHALE
F18,1524.2,1524.4,4465.46,2082.84,-1514.3,LOWER,3,HETEROLITHIC
F18,1524.4,1524.6,4465.46,2082.84,-1514.5,LOWER,3,HETEROLITHIC
F18,1524.6,1524.8,4465.46,2082.84,-1514.7,LOWER,3,HETEROLITHIC
F18,1524.8,1525.0,4465.46,2082.84,-1514.9,LOWER,3,HETEROLITHIC
F18,1525.0,1525.2,4465.46,2082.84,-1515.1,LOWER,3,HETEROLITHIC
F18,1525.2,1525.4,4465.46,2082.84,-1515.3,LOWER,4,SHALE
F18,1525.4,1525.6,4465.46,2082.84,-1515.5,LOWER,4,SHALE
F18,1525.6,1525.8,4465.46,2082.84,-1515.7,LOWER,4,SHALE
F18,1525.8,1526.0,4465.46,2082.84,-1515.9,LOWER,4,SHALE
F18,1526.0,1526.2,4465.46,2082.84,-1516.1,LOWER,3,HETEROLITHIC
F18,1526.2,1526.4,4465.46,2082.84,-1516.3,LOWER,2,SAND_SHALY
F18,1526.4,1526.6,4465.46,2082.84,-1516.5,LOWER,1,SAND_CLEAN
F18,1526.6,1526.8,4465.46,2082.84,-1516.7,LOWER,1,SAND_CLEAN
F18,1526.8,1527.0,4465.46,2082.84,-1516.9,LOWER,1,SAND_CLEAN
F18,1527.0,1527.2,4465.46,2082.84,-1517.1,LOWER,1,SAND_CLEAN
F18,1527.2,1527.4,4465.46,2082.84,-1517.3,LOWER,1,SAND_CLEAN
F18,1527.4,1527.6,4465.46,2082.84,-1517.5,LOWER,1,SAND_CLEAN
F18,1527.6,1527.8,4465.46,2082.84,-1517.7,LOWER,3,HETEROLITHIC
F18,1527.8,1528.0,4465.46,2082.84,-1517.9,LOWER,4,SHALE
F18,1528.0,1528.2,4465.46,2082.84,-1518.1,LOWER,4,SHALE
F18,1528.2,1528.4,4465.46,2082.84,-1518.3,LOWER,4,SHALE
F18,1528.4,1528.6,4465.46,2082.84,-1518.5,LOWER,4,SHALE
F18,1528.6,1528.8,4465.46,2082.84,-1518.7,LOWER,4,SHALE
F18,1528.8,1529.0,4465.46,2082.84,-1518.9,LOWER,4,SHALE
F18,1529.0,1529.2,4465.46,2082.84,-1519.1,LOWER,3,HETEROLITHIC
F18,1529.2,1529.4,4465.46,2082.84,-1519.3,LOWER,3,HETEROLITHIC
F18,1529.4,1529.6,4465.46,2082.84,-1519.5,LOWER,2,SAND_SHALY
F18,1529.6,1529.8,4465.46,2082.84,-1519.7,LOWER,2,SAND_SHALY
F18,1529.8,1530.0,4465.46,2082.84,-1519.9,LOWER,2,SAND_SHALY
F18,1530.0,1530.2,4465.46,2082.84,-1520.1,LOWER,2,SAND_SHALY
F18,1530.2,1530.4,4465.46,2082.84,-1520.3,LOWER,2,SAND_SHALY
F18,1530.4,1530.6,4465.46,2082.84,-1520.5,LOWER,2,SAND_SHALY
F18,1530.6,1530.8,4465.46,2082.84,-1520.7,LOWER,2,SAND_SHALY
F18,1530.8,1531.0,4465.46,2082.84,-1520.9,LOWER,1,SAND_CLEAN
F18,1531.0,1531.2,4465.46,2082.84,-1521.1,LOWER,1,SAND_CLEAN
F19,1499.4,1499.6,4088.99,3350.94,-1489.5,UPPER,1,SAND_CLEAN
F19,1499.6,1499.8,4088.99,3350.94,-1489.7,UPPER,1,SAND_CLEAN
F19,1499.8,1500.0,4088.99,3350.94,-1489.9,UPPER,1,SAND_CLEAN
F19,1500.0,1500.2,4088.99,3350.94,-1490.1,UPPER,1,SAND_CLEAN
F19,1500.2,1500.4,4088.99,3350.94,-1490.3,UPPER,1,SAND_CLEAN
F19,1500.4,1500.6,4088.99,3350.94,-1490.5,UPPER,1,SAND_CLEAN
F19,1500.6,1500.8,4088.99,3350.94,-1490.7,UPPER,1,SAND_CLEAN
F19,1500.8,1501.0,4088.99,3350.94,-1490.9,UPPER,1,SAND_CLEAN
F19,1501.0,1501.2,4088.99,3350.94,-1491.1,UPPER,1,SAND_CLEAN
F19,1501.2,1501.4,4088.99,3350.94,-1491.3,UPPER,1,SAND_CLEAN
F19,1501.4,1501.6,4088.99,3350.94,-1491.5,UPPER,1,SAND_CLEAN
F19,1501.6,1501.8,4088.99,3350.94,-1491.7,UPPER,1,SAND_CLEAN
F19,1501.8,1502.0,4088.99,3350.94,-1491.9,UPPER,1,SAND_CLEAN
F19,1502.0,1502.2,4088.99,3350.94,-1492.1,UPPER,2,SAND_SHALY
F19,1502.2,1502.4,4088.99,3350.94,-1492.3,UPPER,2,SAND_SHALY
F19,1502.4,1502.6,4088.99,3350.94,-1492.5,UPPER,2,SAND_SHALY
F19,1502.6,1502.8,4088.99,3350.94,-1492.7,UPPER,2,SAND_SHALY
F19,1502.8,1503.0,4088.99,3350.94,-1492.9,UPPER,2,SAND_SHALY
F19,1503.0,1503.2,4088.99,3350.94,-1493.1,UPPER,1,SAND_CLEAN
F19,1503.2,1503.4,4088.99,3350.94,-1493.3,UPPER,1,SAND_CLEAN
F19,1503.4,1503.6,4088.99,3350.94,-1493.5,UPPER,1,SAND_CLEAN
F19,1503.6,1503.8,4088.99,3350.94,-1493.7,UPPER,1,SAND_CLEAN
F19,1503.8,1504.0,4088.99,3350.94,-1493.9,UPPER,1,SAND_CLEAN
F19,1504.0,1504.2,4088.99,3350.94,-1494.1,UPPER,1,SAND_CLEAN
F19,1504.2,1504.4,4088.99,3350.94,-1494.3,UPPER,1,SAND_CLEAN
F19,1504.4,1504.6,4088.99,3350.94,-1494.5,UPPER,5,CEMENTED
F19,1504.6,1504.8,4088.99,3350.94,-1494.7,UPPER,5,CEMENTED
F19,1504.8,1505.0,4088.99,3350.94,-1494.9,UPPER,5,CEMENTED
F19,1505.0,1505.2,4088.99,3350.94,-1495.1,UPPER,3,HETEROLITHIC
F19,1505.2,1505.4,4088.99,3350.94,-1495.3,UPPER,2,SAND_SHALY
F19,1505.4,1505.6,4088.99,3350.94,-1495.5,UPPER,2,SAND_SHALY
F19,1505.6,1505.8,4088.99,3350.94,-1495.7,UPPER,2,SAND_SHALY
F19,1505.8,1506.0,4088.99,3350.94,-1495.9,UPPER,2,SAND_SHALY
F19,1506.0,1506.2,4088.99,3350.94,-1496.1,UPPER,2,SAND_SHALY
F19,1506.2,1506.4,4088.99,3350.94,-1496.3,UPPER,1,SAND_CLEAN
F19,1506.4,1506.6,4088.99,3350.94,-1496.5,UPPER,1,SAND_CLEAN
F19,1506.6,1506.8,4088.99,3350.94,-1496.7,UPPER,1,SAND_CLEAN
F19,1506.8,1507.0,4088.99,3350.94,-1496.9,UPPER,1,SAND_CLEAN
F19,1507.0,1507.2,4088.99,3350.94,-1497.1,UPPER,1,SAND_CLEAN
F19,1507.2,1507.4,4088.99,3350.94,-1497.3,UPPER,2,SAND_SHALY
F19,1507.4,1507.6,4088.99,3350.94,-1497.5,UPPER,2,SAND_SHALY
F19,1507.6,1507.8,4088.99,3350.94,-1497.7,UPPER,2,SAND_SHALY
F19,1507.8,1508.0,4088.99,3350.94,-1497.9,UPPER,2,SAND_SHALY
F19,1508.0,1508.2,4088.99,3350.94,-1498.1,UPPER,2,SAND_SHALY
F19,1508.2,1508.4,4088.99,3350.94,-1498.3,UPPER,5,CEMENTED
F19,1508.4,1508.6,4088.99,3350.94,-1498.5,UPPER,5,CEMENTED
F19,1508.6,1508.8,4088.99,3350.94,-1498.7,UPPER,1,SAND_CLEAN
F19,1508.8,1509.0,4088.99,3350.94,-1498.9,UPPER,1,SAND_CLEAN
F19,1509.0,1509.2,4088.99,3350.94,-1499.1,UPPER,2,SAND_SHALY
F19,1509.2,1509.4,4088.99,3350.94,-1499.3,UPPER,2,SAND_SHALY
F19,1509.4,1509.6,4088.99,3350.94,-1499.5,UPPER,2,SAND_SHALY
F19,1509.6,1509.8,4088.99,3350.94,-1499.7,UPPER,2,SAND_SHALY
F19,1509.8,1510.0,4088.99,3350.94,-1499.9,UPPER,3,HETEROLITHIC
F19,1510.0,1510.2,4088.99,3350.94,-1500.1,UPPER,3,HETEROLITHIC
F19,1510.2,1510.4,4088.99,3350.94,-1500.3,LOWER,4,SHALE
F19,1510.4,1510.6,4088.99,3350.94,-1500.5,LOWER,4,SHALE
F19,1510.6,1510.8,4088.99,3350.94,-1500.7,LOWER,3,HETEROLITHIC
F19,1510.8,1511.0,4088.99,3350.94,-1500.9,LOWER,2,SAND_SHALY
F19,1511.0,1511.2,4088.99,3350.94,-1501.1,LOWER,1,SAND_CLEAN
F19,1511.2,1511.4,4088.99,3350.94,-1501.3,LOWER,1,SAND_CLEAN
F19,1511.4,1511.6,4088.99,3350.94,-1501.5,LOWER,1,SAND_CLEAN
F19,1511.6,1511.8,4088.99,3350.94,-1501.7,LOWER,1,SAND_CLEAN
F19,1511.8,1512.0,4088.99,3350.94,-1501.9,LOWER,1,SAND_CLEAN
F19,1512.0,1512.2,4088.99,3350.94,-1502.1,LOWER,1,SAND_CLEAN
F19,1512.2,1512.4,4088.99,3350.94,-1502.3,LOWER,1,SAND_CLEAN
F19,1512.4,1512.6,4088.99,3350.94,-1502.5,LOWER,1,SAND_CLEAN
F19,1512.6,1512.8,4088.99,3350.94,-1502.7,LOWER,5,CEMENTED
F19,1512.8,1513.0,4088.99,3350.94,-1502.9,LOWER,5,CEMENTED
F19,1513.0,1513.2,4088.99,3350.94,-1503.1,LOWER,3,HETEROLITHIC
F19,1513.2,1513.4,4088.99,3350.94,-1503.3,LOWER,3,HETEROLITHIC
F19,1513.4,1513.6,4088.99,3350.94,-1503.5,LOWER,3,HETEROLITHIC
F19,1513.6,1513.8,4088.99,3350.94,-1503.7,LOWER,4,SHALE
F19,1513.8,1514.0,4088.99,3350.94,-1503.9,LOWER,4,SHALE
F19,1514.0,1514.2,4088.99,3350.94,-1504.1,LOWER,4,SHALE
F19,1514.2,1514.4,4088.99,3350.94,-1504.3,LOWER,4,SHALE
F19,1514.4,1514.6,4088.99,3350.94,-1504.5,LOWER,3,HETEROLITHIC
F19,1514.6,1514.8,4088.99,3350.94,-1504.7,LOWER,2,SAND_SHALY
F19,1514.8,1515.0,4088.99,3350.94,-1504.9,LOWER,2,SAND_SHALY
F19,1515.0,1515.2,4088.99,3350.94,-1505.1,LOWER,1,SAND_CLEAN
F19,1515.2,1515.4,4088.99,3350.94,-1505.3,LOWER,2,SAND_SHALY
F20,1502.2,1502.4,3273.28,2500.51,-1492.3,UPPER,4,SHALE
F20,1502.4,1502.6,3273.28,2500.51,-1492.5,UPPER,4,SHALE
F20,1502.6,1502.8,3273.28,2500.51,-1492.7,UPPER,4,SHALE
F20,1502.8,1503.0,3273.28,2500.51,-1492.9,UPPER,4,SHALE
F20,1503.0,1503.2,3273.28,2500.51,-1493.1,UPPER,3,HETEROLITHIC
F20,1503.2,1503.4,3273.28,2500.51,-1493.3,UPPER,2,SAND_SHALY
F20,1503.4,1503.6,3273.28,2500.51,-1493.5,UPPER,1,SAND_CLEAN
F20,1503.6,1503.8,3273.28,2500.51,-1493.7,UPPER,1,SAND_CLEAN
F20,1503.8,1504.0,3273.28,2500.51,-1493.9,UPPER,1,SAND_CLEAN
F20,1504.0,1504.2,3273.28,2500.51,-1494.1,UPPER,1,SAND_CLEAN
F20,1504.2,1504.4,3273.28,2500.51,-1494.3,UPPER,1,SAND_CLEAN
F20,1504.4,1504.6,3273.28,2500.51,-1494.5,UPPER,1,SAND_CLEAN
F20,1504.6,1504.8,3273.28,2500.51,-1494.7,UPPER,1,SAND_CLEAN
F20,1504.8,1505.0,3273.28,2500.51,-1494.9,UPPER,1,SAND_CLEAN
F20,1505.0,1505.2,3273.28,2500.51,-1495.1,UPPER,1,SAND_CLEAN
F20,1505.2,1505.4,3273.28,2500.51,-1495.3,UPPER,1,SAND_CLEAN
F20,1505.4,1505.6,3273.28,2500.51,-1495.5,UPPER,1,SAND_CLEAN
F20,1505.6,1505.8,3273.28,2500.51,-1495.7,UPPER,1,SAND_CLEAN
F20,1505.8,1506.0,3273.28,2500.51,-1495.9,UPPER,1,SAND_CLEAN
F20,1506.0,1506.2,3273.28,2500.51,-1496.1,UPPER,1,SAND_CLEAN
F20,1506.2,1506.4,3273.28,2500.51,-1496.3,UPPER,1,SAND_CLEAN
F20,1506.4,1506.6,3273.28,2500.51,-1496.5,UPPER,1,SAND_CLEAN
F20,1506.6,1506.8,3273.28,2500.51,-1496.7,UPPER,1,SAND_CLEAN
F20,1506.8,1507.0,3273.28,2500.51,-1496.9,UPPER,1,SAND_CLEAN
F20,1507.0,1507.2,3273.28,2500.51,-1497.1,UPPER,2,SAND_SHALY
F20,1507.2,1507.4,3273.28,2500.51,-1497.3,UPPER,3,HETEROLITHIC
F20,1507.4,1507.6,3273.28,2500.51,-1497.5,UPPER,4,SHALE
F20,1507.6,1507.8,3273.28,2500.51,-1497.7,UPPER,4,SHALE
F20,1507.8,1508.0,3273.28,2500.51,-1497.9,UPPER,4,SHALE
F20,1508.0,1508.2,3273.28,2500.51,-1498.1,UPPER,4,SHALE
F20,1508.2,1508.4,3273.28,2500.51,-1498.3,UPPER,4,SHALE
F20,1508.4,1508.6,3273.28,2500.51,-1498.5,UPPER,3,HETEROLITHIC
F20,1508.6,1508.8,3273.28,2500.51,-1498.7,UPPER,3,HETEROLITHIC
F20,1508.8,1509.0,3273.28,2500.51,-1498.9,UPPER,2,SAND_SHALY
F20,1509.0,1509.2,3273.28,2500.51,-1499.1,UPPER,2,SAND_SHALY
F20,1509.2,1509.4,3273.28,2500.51,-1499.3,UPPER,1,SAND_CLEAN
F20,1509.4,1509.6,3273.28,2500.51,-1499.5,UPPER,1,SAND_CLEAN
F20,1509.6,1509.8,3273.28,2500.51,-1499.7,UPPER,1,SAND_CLEAN
F20,1509.8,1510.0,3273.28,2500.51,-1499.9,UPPER,1,SAND_CLEAN
F20,1510.0,1510.2,3273.28,2500.51,-1500.1,UPPER,1,SAND_CLEAN
F20,1510.2,1510.4,3273.28,2500.51,-1500.3,UPPER,2,SAND_SHALY
F20,1510.4,1510.6,3273.28,2500.51,-1500.5,UPPER,2,SAND_SHALY
F20,1510.6,1510.8,3273.28,2500.51,-1500.7,UPPER,3,HETEROLITHIC
F20,1510.8,1511.0,3273.28,2500.51,-1500.9,UPPER,3,HETEROLITHIC
F20,1511.0,1511.2,3273.28,2500.51,-1501.1,UPPER,3,HETEROLITHIC
F20,1511.2,1511.4,3273.28,2500.51,-1501.3,UPPER,3,HETEROLITHIC
F20,1511.4,1511.6,3273.28,2500.51,-1501.5,UPPER,4,SHALE
F20,1511.6,1511.8,3273.28,2500.51,-1501.7,UPPER,4,SHALE
F20,1511.8,1512.0,3273.28,2500.51,-1501.9,UPPER,4,SHALE
F20,1512.0,1512.2,3273.28,2500.51,-1502.1,UPPER,4,SHALE
F20,1512.2,1512.4,3273.28,2500.51,-1502.3,UPPER,4,SHALE
F20,1512.4,1512.6,3273.28,2500.51,-1502.5,LOWER,1,SAND_CLEAN
F20,1512.6,1512.8,3273.28,2500.51,-1502.7,LOWER,1,SAND_CLEAN
F20,1512.8,1513.0,3273.28,2500.51,-1502.9,LOWER,1,SAND_CLEAN
F20,1513.0,1513.2,3273.28,2500.51,-1503.1,LOWER,1,SAND_CLEAN
F20,1513.2,1513.4,3273.28,2500.51,-1503.3,LOWER,2,SAND_SHALY
F20,1513.4,1513.6,3273.28,2500.51,-1503.5,LOWER,3,HETEROLITHIC
F20,1513.6,1513.8,3273.28,2500.51,-1503.7,LOWER,4,SHALE
F20,1513.8,1514.0,3273.28,2500.51,-1503.9,LOWER,4,SHALE
F20,1514.0,1514.2,3273.28,2500.51,-1504.1,LOWER,4,SHALE
F20,1514.2,1514.4,3273.28,2500.51,-1504.3,LOWER,4,SHALE
F20,1514.4,1514.6,3273.28,2500.51,-1504.5,LOWER,4,SHALE
F20,1514.6,1514.8,3273.28,2500.51,-1504.7,LOWER,4,SHALE
F20,1514.8,1515.0,3273.28,2500.51,-1504.9,LOWER,4,SHALE
F20,1515.0,1515.2,3273.28,2500.51,-1505.1,LOWER,4,SHALE
F20,1515.2,1515.4,3273.28,2500.51,-1505.3,LOWER,4,SHALE
F20,1515.4,1515.6,3273.28,2500.51,-1505.5,LOWER,4,SHALE
F20,1515.6,1515.8,3273.28,2500.51,-1505.7,LOWER,4,SHALE
F20,1515.8,1516.0,3273.28,2500.51,-1505.9,LOWER,4,SHALE
F20,1516.0,1516.2,3273.28,2500.51,-1506.1,LOWER,4,SHALE
F20,1516.2,1516.4,3273.28,2500.51,-1506.3,LOWER,4,SHALE
F20,1516.4,1516.6,3273.28,2500.51,-1506.5,LOWER,4,SHALE
F20,1516.6,1516.8,3273.28,2500.51,-1506.7,LOWER,4,SHALE
F20,1516.8,1517.0,3273.28,2500.51,-1506.9,LOWER,4,SHALE
F20,1517.0,1517.2,3273.28,2500.51,-1507.1,LOWER,4,SHALE
F20,1517.2,1517.4,3273.28,2500.51,-1507.3,LOWER,4,SHALE
F20,1517.4,1517.6,3273.28,2500.51,-1507.5,LOWER,4,SHALE
F20,1517.6,1517.8,3273.28,2500.51,-1507.7,LOWER,4,SHALE
F20,1517.8,1518.0,3273.28,2500.51,-1507.9,LOWER,4,SHALE
F20,1518.0,1518.2,3273.28,2500.51,-1508.1,LOWER,4,SHALE
F20,1518.2,1518.4,3273.28,2500.51,-1508.3,LOWER,4,SHALE
F20,1518.4,1518.6,3273.28,2500.51,-1508.5,LOWER,4,SHALE
F20,1518.6,1518.8,3273.28,2500.51,-1508.7,LOWER,4,SHALE
F20,1518.8,1519.0,3273.28,2500.51,-1508.9,LOWER,4,SHALE
F20,1519.0,1519.2,3273.28,2500.51,-1509.1,LOWER,4,SHALE
F20,1519.2,1519.4,3273.28,2500.51,-1509.3,LOWER,4,SHALE
F20,1519.4,1519.6,3273.28,2500.51,-1509.5,LOWER,4,SHALE
F20,1519.6,1519.8,3273.28,2500.51,-1509.7,LOWER,4,SHALE
F21,1497.6,1497.8,776.44,3125.48,-1483.08,UPPER,4,SHALE
F21,1497.8,1498.0,776.48,3125.45,-1483.27,UPPER,4,SHALE
F21,1498.0,1498.2,776.53,3125.41,-1483.46,UPPER,4,SHALE
F21,1498.2,1498.4,776.57,3125.38,-1483.65,UPPER,4,SHALE
F21,1498.4,1498.6,776.61,3125.34,-1483.85,UPPER,4,SHALE
F21,1498.6,1498.8,776.65,3125.31,-1484.04,UPPER,3,HETEROLITHIC
F21,1498.8,1499.0,776.7,3125.27,-1484.23,UPPER,1,SAND_CLEAN
F21,1499.0,1499.2,776.74,3125.24,-1484.42,UPPER,1,SAND_CLEAN
F21,1499.2,1499.4,776.78,3125.2,-1484.62,UPPER,1,SAND_CLEAN
F21,1499.4,1499.6,776.82,3125.17,-1484.81,UPPER,1,SAND_CLEAN
F21,1499.6,1499.8,776.87,3125.13,-1485.0,UPPER,1,SAND_CLEAN
F21,1499.8,1500.0,776.91,3125.1,-1485.19,UPPER,1,SAND_CLEAN
F21,1500.0,1500.2,776.95,3125.07,-1485.38,UPPER,1,SAND_CLEAN
F21,1500.2,1500.4,777.0,3125.03,-1485.58,UPPER,1,SAND_CLEAN
F21,1500.4,1500.6,777.04,3125.0,-1485.77,UPPER,1,SAND_CLEAN
F21,1500.6,1500.8,777.08,3124.96,-1485.96,UPPER,1,SAND_CLEAN
F21,1500.8,1501.0,777.12,3124.93,-1486.15,UPPER,3,HETEROLITHIC
F21,1501.0,1501.2,777.17,3124.89,-1486.35,UPPER,3,HETEROLITHIC
F21,1501.2,1501.4,777.21,3124.86,-1486.54,UPPER,3,HETEROLITHIC
F21,1501.4,1501.6,777.25,3124.82,-1486.73,UPPER,2,SAND_SHALY
F21,1501.6,1501.8,777.29,3124.79,-1486.92,UPPER,1,SAND_CLEAN
F21,1501.8,1502.0,777.34,3124.75,-1487.12,UPPER,1,SAND_CLEAN
F21,1502.0,1502.2,777.38,3124.72,-1487.31,UPPER,1,SAND_CLEAN
F21,1502.2,1502.4,777.42,3124.68,-1487.5,UPPER,1,SAND_CLEAN
F21,1502.4,1502.6,777.46,3124.65,-1487.69,UPPER,1,SAND_CLEAN
F21,1502.6,1502.8,777.51,3124.62,-1487.89,UPPER,2,SAND_SHALY
F21,1502.8,1503.0,777.55,3124.58,-1488.08,UPPER,2,SAND_SHALY
F21,1503.0,1503.2,777.59,3124.55,-1488.27,UPPER,3,HETEROLITHIC
F21,1503.2,1503.4,777.63,3124.51,-1488.46,UPPER,3,HETEROLITHIC
F21,1503.4,1503.6,777.68,3124.48,-1488.65,UPPER,3,HETEROLITHIC
F21,1503.6,1503.8,777.72,3124.44,-1488.85,LOWER,1,SAND_CLEAN
F21,1503.8,1504.0,777.76,3124.41,-1489.04,LOWER,2,SAND_SHALY
F21,1504.0,1504.2,777.8,3124.37,-1489.23,LOWER,4,SHALE
F21,1504.2,1504.4,777.85,3124.34,-1489.42,LOWER,4,SHALE
F21,1504.4,1504.6,777.89,3124.3,-1489.62,LOWER,4,SHALE
F21,1504.6,1504.8,777.93,3124.27,-1489.81,LOWER,4,SHALE
F21,1504.8,1505.0,777.97,3124.23,-1490.0,LOWER,4,SHALE
F21,1505.0,1505.2,778.02,3124.2,-1490.19,LOWER,4,SHALE
F21,1505.2,1505.4,778.06,3124.16,-1490.39,LOWER,4,SHALE
F21,1505.4,1505.6,778.1,3124.13,-1490.58,LOWER,3,HETEROLITHIC
F21,1505.6,1505.8,778.15,3124.1,-1490.77,LOWER,3,HETEROLITHIC
F21,1505.8,1506.0,778.19,3124.06,-1490.96,LOWER,3,HETEROLITHIC
F21,1506.0,1506.2,778.23,3124.03,-1491.15,LOWER,3,HETEROLITHIC
F21,1506.2,1506.4,778.27,3123.99,-1491.35,LOWER,3,HETEROLITHIC
F21,1506.4,1506.6,778.32,3123.96,-1491.54,LOWER,3,HETEROLITHIC
F21,1506.6,1506.8,778.36,3123.92,-1491.73,LOWER,3,HETEROLITHIC
F21,1506.8,1507.0,778.4,3123.89,-1491.92,LOWER,3,HETEROLITHIC
F21,1507.0,1507.2,778.44,3123.85,-1492.12,LOWER,4,SHALE
F21,1507.2,1507.4,778.49,3123.82,-1492.31,LOWER,3,HETEROLITHIC
F21,1507.4,1507.6,778.53,3123.78,-1492.5,LOWER,3,HETEROLITHIC
F21,1507.6,1507.8,778.57,3123.75,-1492.69,LOWER,2,SAND_SHALY
F21,1507.8,1508.0,778.61,3123.71,-1492.89,LOWER,1,SAND_CLEAN
F22,1496.6,1496.8,1141.31,1465.93,-1486.7,UPPER,1,SAND_CLEAN
F22,1496.8,1497.0,1141.31,1465.93,-1486.9,UPPER,1,SAND_CLEAN
F22,1497.0,1497.2,1141.31,1465.93,-1487.1,UPPER,1,SAND_CLEAN
F22,1497.2,1497.4,1141.31,1465.93,-1487.3,UPPER,1,SAND_CLEAN
F22,1497.4,1497.6,1141.31,1465.93,-1487.5,UPPER,1,SAND_CLEAN
F22,1497.6,1497.8,1141.31,1465.93,-1487.7,UPPER,1,SAND_CLEAN
F22,1497.8,1498.0,1141.31,1465.93,-1487.9,UPPER,1,SAND_CLEAN
F22,1498.0,1498.2,1141.31,1465.93,-1488.1,UPPER,1,SAND_CLEAN
F22,1498.2,1498.4,1141.31,1465.93,-1488.3,UPPER,1,SAND_CLEAN
F22,1498.4,1498.6,1141.31,1465.93,-1488.5,UPPER,1,SAND_CLEAN
F22,1498.6,1498.8,1141.31,1465.93,-1488.7,UPPER,1,SAND_CLEAN
F22,1498.8,1499.0,1141.31,1465.93,-1488.9,UPPER,1,SAND_CLEAN
F22,1499.0,1499.2,1141.31,1465.93,-1489.1,UPPER,2,SAND_SHALY
F22,1499.2,1499.4,1141.31,1465.93,-1489.3,UPPER,3,HETEROLITHIC
F22,1499.4,1499.6,1141.31,1465.93,-1489.5,UPPER,3,HETEROLITHIC
F22,1499.6,1499.8,1141.31,1465.93,-1489.7,UPPER,3,HETEROLITHIC
F22,1499.8,1500.0,1141.31,1465.93,-1489.9,UPPER,4,SHALE
F22,1500.0,1500.2,1141.31,1465.93,-1490.1,UPPER,4,SHALE
F22,1500.2,1500.4,1141.31,1465.93,-1490.3,UPPER,4,SHALE
F22,1500.4,1500.6,1141.31,1465.93,-1490.5,UPPER,4,SHALE
