HOLE_ID,FROM,TO,AU_GPT,CU_PPM,AS_PPM,CN_WAD_PPM,MOISTURE_PCT,CN_WAD_BDL
TS014,7.05,7.1,0.37,868.0,697.0,7.84,29.1,0
TS014,7.1,7.15,0.343,685.0,272.0,3.75,11.4,0
TS014,7.15,7.4,0.398,900.0,725.0,3.64,27.8,0
TS014,7.4,7.5,0.372,777.0,405.0,0.5,10.0,1
TS014,7.5,7.95,0.435,940.0,898.0,0.61,27.8,0
TS014,7.95,8.45,0.431,795.0,351.0,0.71,10.3,0
TS014,8.45,8.6,0.8,659.0,723.0,2.34,31.8,0
TS014,8.6,8.65,0.651,654.0,239.0,0.91,17.7,0
TS014,8.65,9.85,0.796,890.0,1040.0,13.27,32.8,0
TS014,9.85,11.05,0.695,715.0,825.0,1.5,26.0,0
TS014,11.05,11.1,0.406,1066.0,496.0,0.72,15.4,0
TS014,11.1,11.35,0.354,795.0,1507.0,3.29,31.3,0
TS014,11.35,12.05,0.356,402.0,310.0,1.7,10.8,0
TS014,12.05,13.07,0.771,905.0,387.0,2.26,26.4,0
TS014,13.07,14.09,0.37,712.0,1563.0,2.35,29.4,0
TS014,14.09,15.11,0.291,539.0,534.0,0.97,33.6,0
TS014,15.11,16.13,0.394,547.0,1368.0,2.94,33.7,0
TS014,16.13,17.15,0.893,926.0,465.0,1.07,34.9,0
TS014,17.15,17.2,0.515,359.0,146.0,0.91,15.5,0
TS014,17.2,17.4,0.37,436.0,548.0,5.23,33.8,0
TS014,17.4,18.4,0.405,594.0,198.0,0.89,14.0,0
TS014,18.4,18.75,0.49,496.0,367.0,0.67,30.3,0
TS014,18.75,18.8,0.385,553.0,446.0,0.68,8.4,0
TS014,18.8,18.85,0.508,488.0,406.0,0.82,29.3,0
TS014,18.85,19.1,0.434,309.0,241.0,0.5,13.4,1
TS014,19.1,19.9,0.349,398.0,942.0,5.44,37.5,0
TS014,19.9,20.05,0.596,527.0,273.0,1.09,17.5,0
TS014,20.05,21.08,1.194,879.0,398.0,6.02,38.1,0
TS014,21.08,22.1,0.825,718.0,1036.0,2.19,31.9,0
TS014,22.1,22.15,0.807,593.0,383.0,0.5,15.0,1
TS014,22.15,23.1,0.372,674.0,1331.0,4.5,31.0,0
TS014,23.1,24.05,0.734,816.0,1139.0,8.34,30.7,0
TS014,24.05,24.1,0.476,442.0,313.0,0.7,20.0,0
TS014,24.1,24.15,0.474,400.0,704.0,0.64,39.1,0
TS014,24.15,24.2,0.439,509.0,266.0,0.52,18.9,0
TS014,24.2,24.25,0.426,396.0,451.0,0.5,37.2,1
TS014,24.25,25.18,0.01,29.0,9.0,0.5,25.3,1
TS014,25.18,26.1,0.011,41.0,9.0,0.5,11.2,1
TS015,0.0,0.45,0.081,440.0,332.0,0.5,32.8,1
TS015,0.45,0.6,0.101,438.0,92.0,0.5,14.9,1
TS015,0.6,0.8,0.142,740.0,250.0,0.5,36.3,1
TS015,0.8,0.9,0.256,739.0,97.0,0.5,17.9,1
TS015,0.9,1.05,0.241,778.0,215.0,0.5,38.6,1
TS015,1.05,1.1,0.259,1388.0,117.0,0.5,21.8,1
TS015,1.1,1.7,0.273,958.0,206.0,0.5,37.4,1
TS015,1.7,1.75,0.432,1422.0,157.0,0.5,16.2,1
TS015,1.75,3.15,0.224,820.0,294.0,0.5,30.7,1
TS015,3.15,3.3,0.347,569.0,132.0,0.5,19.0,1
TS015,3.3,3.7,0.376,848.0,323.0,0.5,37.3,1
TS015,3.7,5.0,0.482,589.0,228.0,0.5,11.7,1
TS015,5.0,5.05,0.664,926.0,775.0,3.31,29.3,0
TS015,5.05,6.05,0.57,1064.0,521.0,1.04,9.3,0
TS015,6.05,6.25,0.414,604.0,447.0,3.48,24.8,0
TS015,6.25,6.5,0.349,575.0,501.0,1.79,7.7,0
TS015,6.5,6.95,0.149,416.0,878.0,5.82,24.6,0
TS015,6.95,7.25,0.206,447.0,499.0,2.2,12.6,0
TS015,7.25,8.2,0.429,678.0,1589.0,2.55,32.8,0
TS015,8.2,8.35,0.443,950.0,370.0,0.5,14.5,1
TS015,8.35,8.4,0.331,630.0,471.0,0.5,33.1,1
TS015,8.4,8.55,0.573,664.0,341.0,0.5,9.8,1
TS015,8.55,9.1,0.325,523.0,677.0,0.5,28.2,1
TS015,9.1,9.3,0.333,648.0,278.0,1.16,8.4,0
TS015,9.3,9.95,0.425,831.0,354.0,1.42,27.6,0
TS015,9.95,10.15,0.65,573.0,225.0,0.5,7.8,1
TS015,10.15,10.3,0.395,546.0,409.0,1.89,28.6,0
TS015,10.3,10.45,0.43,544.0,224.0,0.5,12.2,1
TS015,10.45,10.8,0.377,510.0,891.0,0.75,29.4,0
TS015,10.8,11.45,0.431,334.0,257.0,3.36,14.8,0
TS015,11.45,11.5,0.784,786.0,680.0,2.78,29.7,0
TS015,11.5,11.75,0.78,1039.0,298.0,1.72,13.7,0
TS015,11.75,11.8,1.037,1229.0,353.0,5.28,28.5,0
TS015,11.8,12.3,0.56,662.0,263.0,0.54,9.3,0
TS015,12.3,12.7,1.251,923.0,599.0,3.43,29.3,0
TS015,12.7,12.8,0.488,706.0,204.0,1.42,13.8,0
TS015,12.8,13.68,0.559,933.0,268.0,2.48,31.2,0
TS015,13.68,14.57,0.379,900.0,729.0,0.6,30.2,0
TS015,14.57,15.45,0.795,1435.0,356.0,2.71,30.2,0
TS015,15.45,15.55,0.564,1010.0,335.0,0.51,10.6,0
TS015,15.55,16.85,0.327,563.0,408.0,1.8,31.6,0
TS015,16.85,16.9,0.267,479.0,101.0,2.25,20.1,0
TS015,16.9,16.95,0.353,484.0,740.0,8.7,34.5,0
TS015,16.95,17.45,0.528,707.0,219.0,0.67,20.6,0
TS015,17.45,17.55,0.566,540.0,463.0,1.99,37.2,0
TS015,17.55,18.35,1.212,653.0,143.0,0.54,19.1,0
TS015,18.35,18.85,0.393,539.0,648.0,7.17,32.5,0
TS015,18.85,19.1,0.23,344.0,480.0,0.5,13.6,1
TS015,19.1,20.0,0.561,449.0,461.0,0.74,30.5,0
TS015,20.0,20.9,1.105,604.0,1711.0,0.68,33.7,0
TS015,20.9,20.95,0.742,682.0,525.0,0.5,9.6,1
TS015,20.95,21.05,0.652,477.0,934.0,0.62,29.3,0
TS015,21.05,21.35,0.343,460.0,313.0,0.5,10.2,1
TS015,21.35,21.9,0.535,518.0,823.0,1.29,29.3,0
TS015,21.9,21.95,0.493,509.0,159.0,0.5,12.7,1
TS015,21.95,22.0,0.619,639.0,292.0,0.5,32.6,1
TS015,22.0,22.05,0.551,443.0,348.0,0.5,13.5,1
TS015,22.05,22.1,0.931,512.0,949.0,0.89,32.3,0
TS015,22.1,22.15,0.781,591.0,314.0,0.97,11.8,0
TS015,22.15,22.25,0.573,589.0,1127.0,1.64,29.5,0
TS015,22.25,22.3,0.772,556.0,348.0,1.44,10.6,0
TS015,22.3,22.85,1.196,1156.0,846.0,1.67,27.4,0
TS015,22.85,23.78,0.016,52.0,25.0,0.5,23.0,1
TS015,23.78,24.7,0.015,32.0,24.0,0.5,20.1,1
TS016,0.0,0.35,0.25,765.0,73.0,0.5,16.1,1
TS016,0.35,1.75,0.19,368.0,239.0,0.5,31.8,1
TS016,1.75,2.05,0.418,1064.0,253.0,0.5,17.6,1
TS016,2.05,2.15,0.17,677.0,356.0,0.5,33.2,1
TS016,2.15,3.45,0.217,818.0,159.0,0.5,14.1,1
TS016,3.45,3.5,0.374,942.0,559.0,2.43,33.4,0
TS016,3.5,3.6,0.34,575.0,180.0,0.64,14.7,0
TS016,3.6,3.65,0.523,797.0,484.0,3.64,33.8,0
TS016,3.65,3.7,0.225,453.0,152.0,0.5,15.1,1
TS016,3.7,4.45,0.308,723.0,476.0,0.83,29.3,0
TS016,4.45,4.65,0.484,840.0,307.0,0.5,11.2,1
TS016,4.65,5.05,0.451,777.0,520.0,0.69,32.8,0
TS016,5.05,5.15,0.691,983.0,148.0,0.86,10.5,0
TS016,5.15,5.25,0.396,660.0,202.0,1.54,32.4,0
TS016,5.25,5.3,0.544,1004.0,154.0,0.8,12.4,0
TS016,5.3,6.35,0.564,1501.0,360.0,1.16,35.4,0
TS016,6.35,6.7,0.797,1101.0,147.0,0.5,14.1,1
TS016,6.7,6.8,0.4,1042.0,381.0,1.5,30.9,0
TS016,6.8,7.05,0.408,953.0,306.0,0.5,13.0,1
TS016,7.05,7.1,0.446,836.0,552.0,0.5,29.1,0
TS016,7.1,7.25,0.53,790.0,279.0,0.5,12.5,1
TS016,7.25,8.0,0.466,896.0,677.0,5.79,35.5,0
TS016,8.0,8.75,0.476,1043.0,1303.0,2.9,27.6,0
TS016,8.75,8.8,0.378,1372.0,599.0,0.5,9.6,1
TS016,8.8,9.85,0.158,512.0,507.0,0.5,33.1,1
TS016,9.85,9.9,0.433,466.0,292.0,0.5,18.3,1
TS016,9.9,10.95,0.374,565.0,349.0,0.71,30.6,0
TS016,10.95,11.0,0.235,578.0,201.0,3.33,14.6,0
TS016,11.0,11.05,0.161,574.0,567.0,6.16,32.0,0
TS016,11.05,11.1,0.297,841.0,345.0,0.78,12.0,0
TS016,11.1,11.98,0.439,598.0,551.0,1.52,37.1,0
TS016,11.98,12.85,0.825,1164.0,928.0,9.65,30.1,0
TS016,12.85,13.88,0.012,29.0,13.0,0.5,17.7,1
TS016,13.88,14.9,0.009,31.0,12.0,0.5,15.7,1
TS017,0.0,0.35,0.206,584.0,170.0,0.75,30.1,0
TS017,0.35,0.5,0.136,604.0,138.0,0.5,13.8,1
TS017,0.5,1.25,0.29,557.0,388.0,0.75,34.2,0
TS017,1.25,1.9,0.258,589.0,135.0,0.5,11.7,1
TS017,1.9,2.1,0.299,613.0,232.0,1.52,29.6,0
TS017,2.1,2.4,0.189,358.0,216.0,0.5,12.3,1
TS017,2.4,3.6,0.172,622.0,971.0,1.01,32.1,0
TS017,3.6,4.8,0.517,640.0,352.0,0.62,24.5,0
TS017,4.8,4.85,0.176,761.0,353.0,0.5,14.4,1
TS017,4.85,5.0,0.371,747.0,409.0,0.5,33.2,1
TS017,5.0,6.05,0.208,455.0,225.0,0.5,14.0,1
TS017,6.05,7.1,0.273,586.0,169.0,0.5,17.6,1
TS017,7.1,7.7,0.306,732.0,279.0,1.05,39.3,0
TS017,7.7,7.8,0.19,508.0,281.0,0.92,18.8,0
TS017,7.8,7.9,0.326,458.0,802.0,5.58,37.9,0
TS017,7.9,7.95,0.397,601.0,362.0,1.62,18.1,0
TS017,7.95,8.9,0.261,713.0,733.0,6.0,34.7,0
TS017,8.9,9.0,0.246,599.0,669.0,0.78,15.3,0
TS017,9.0,10.1,0.006,31.0,10.0,0.5,21.3,1
TS018,0.0,0.8,0.26,526.0,267.0,0.5,28.4,0
TS018,0.8,0.95,0.376,595.0,309.0,0.5,13.2,1
TS018,0.95,1.0,0.258,579.0,725.0,0.98,31.0,0
TS018,1.0,1.4,0.328,598.0,273.0,0.5,10.4,1
TS018,1.4,1.45,0.192,516.0,1408.0,0.5,28.1,1
TS018,1.45,1.7,0.328,809.0,490.0,0.5,15.9,1
TS018,1.7,1.75,0.319,553.0,999.0,0.5,30.9,1
TS018,1.75,2.05,0.403,979.0,336.0,0.5,14.9,1
TS018,2.05,2.1,0.251,508.0,629.0,0.5,31.7,1
TS018,2.1,2.25,0.164,443.0,235.0,0.5,15.9,1
TS018,2.25,2.9,0.129,474.0,527.0,1.09,31.2,0
TS018,2.9,3.1,0.212,559.0,140.0,0.53,13.2,0
TS018,3.1,3.95,0.217,458.0,601.0,2.3,30.4,0
TS018,3.95,4.3,0.544,582.0,106.0,0.5,12.5,1
TS018,4.3,4.35,0.533,703.0,200.0,1.37,29.2,0
TS018,4.35,4.4,0.559,584.0,196.0,0.5,7.5,1
TS018,4.4,4.55,0.817,790.0,479.0,0.55,28.2,0
TS018,4.55,4.65,0.898,720.0,220.0,0.5,9.5,1
TS018,4.65,4.75,0.83,722.0,364.0,0.99,28.5,0
TS018,4.75,4.8,0.599,612.0,208.0,0.5,11.4,1
TS018,4.8,5.0,0.804,823.0,855.0,1.28,33.3,0
TS018,5.0,5.8,0.568,734.0,481.0,0.5,14.3,1
TS018,5.8,5.85,0.127,332.0,572.0,0.5,29.9,1
TS018,5.85,6.15,0.11,288.0,184.0,0.5,18.6,1
TS018,6.15,6.25,0.183,390.0,568.0,0.82,35.6,0
TS018,6.25,6.35,0.089,227.0,241.0,0.5,18.7,1
TS018,6.35,6.4,0.22,310.0,347.0,2.58,33.7,0
TS018,6.4,6.6,0.144,423.0,137.0,0.5,16.8,1
TS018,6.6,6.85,0.4,458.0,200.0,1.13,32.3,0
TS018,6.85,7.05,0.349,434.0,163.0,0.5,16.9,1
TS018,7.05,7.1,0.269,487.0,220.0,1.22,33.9,0
TS018,7.1,7.15,0.294,474.0,199.0,0.5,14.2,1
TS018,7.15,7.2,0.243,680.0,395.0,0.86,33.1,0
TS018,7.2,7.25,0.247,438.0,154.0,0.5,15.5,1
TS018,7.25,7.3,0.27,548.0,276.0,1.26,34.9,0
TS018,7.3,7.4,0.394,692.0,195.0,0.5,16.2,1
TS018,7.4,8.6,0.006,27.0,17.0,0.5,24.0,1
TS019,0.0,0.45,,,173.0,0.5,12.9,1
TS019,0.45,0.9,,,159.0,0.5,15.2,1
TS019,0.9,1.35,,,126.0,0.5,19.9,1
TS019,1.35,2.8,0.228,1054.0,760.0,0.84,35.1,0
TS019,2.8,2.95,0.439,902.0,194.0,0.5,17.1,1
TS019,2.95,3.0,0.175,485.0,749.0,0.61,33.1,0
TS019,3.0,3.05,0.229,639.0,585.0,0.5,15.5,1
TS019,3.05,3.15,0.206,734.0,2092.0,0.5,31.6,1
TS019,3.15,4.08,0.175,537.0,620.0,0.5,14.5,1
TS019,4.08,5.0,0.274,609.0,219.0,0.5,11.8,1
TS019,5.0,5.3,0.344,634.0,429.0,0.69,27.4,0
TS019,5.3,5.35,0.337,424.0,126.0,0.5,14.5,1
TS019,5.35,5.4,0.498,615.0,283.0,1.07,32.4,0
TS019,5.4,5.45,0.296,529.0,175.0,0.5,13.4,1
TS019,5.45,5.5,0.338,491.0,396.0,0.93,31.6,0
TS019,5.5,5.65,0.324,599.0,237.0,0.5,12.6,1
TS019,5.65,5.85,0.51,1157.0,1131.0,1.21,29.1,0
TS019,5.85,5.95,0.57,975.0,643.0,1.39,10.7,0
TS019,5.95,6.1,0.504,709.0,1197.0,5.42,27.3,0
TS019,6.1,6.25,0.693,745.0,260.0,2.02,11.5,0
TS019,6.25,6.5,0.586,706.0,862.0,2.97,30.7,0
TS019,6.5,6.75,0.687,934.0,514.0,0.5,10.1,1
TS019,6.75,6.95,1.314,1574.0,1681.0,3.92,27.2,0
TS019,6.95,7.72,0.015,32.0,35.0,0.5,15.7,1
TS019,7.72,8.5,0.006,35.0,22.0,0.5,21.0,1
TS020,0.0,0.43,,,216.0,0.5,13.5,1
TS020,0.43,0.87,,,154.0,0.5,18.5,1
TS020,0.87,1.3,,,439.0,0.5,23.1,1
TS020,1.3,2.55,0.53,1108.0,595.0,1.69,33.8,0
TS020,2.55,2.65,0.439,900.0,159.0,0.5,20.4,1
TS020,2.65,2.85,0.319,878.0,795.0,0.63,33.5,0
TS020,2.85,2.9,0.142,532.0,578.0,0.5,13.9,1
TS020,2.9,3.0,0.142,702.0,625.0,0.5,33.0,1
TS020,3.0,3.2,0.227,947.0,212.0,0.5,14.2,1
TS020,3.2,3.35,0.211,765.0,550.0,0.5,33.4,1
TS020,3.35,4.45,0.297,603.0,233.0,0.5,13.5,1
TS020,4.45,4.5,0.297,849.0,697.0,1.06,30.2,0
TS020,4.5,4.75,0.257,883.0,221.0,0.59,11.1,0
TS020,4.75,5.15,0.226,609.0,476.0,0.5,30.0,1
TS020,5.15,5.9,0.464,728.0,370.0,0.5,11.1,1
TS020,5.9,6.0,0.524,749.0,435.0,0.87,38.3,0
TS020,6.0,6.3,0.522,774.0,364.0,0.5,14.2,1
TS020,6.3,7.45,0.407,596.0,269.0,1.43,38.4,0
TS020,7.45,8.28,0.005,14.0,24.0,0.5,16.7,1
TS020,8.28,9.1,0.007,21.0,15.0,0.5,22.0,1
TS021,0.0,0.4,,,112.0,0.59,13.6,0
TS021,0.4,0.8,,,185.0,0.5,11.1,1
TS021,0.8,1.65,0.407,411.0,764.0,0.73,28.2,0
TS021,1.65,2.5,0.309,1046.0,505.0,0.5,30.2,1
TS021,2.5,3.0,0.142,463.0,330.0,0.64,13.0,0
TS021,3.0,3.5,0.175,449.0,325.0,0.89,32.8,0
TS021,3.5,3.65,0.204,319.0,247.0,0.5,13.9,1
TS021,3.65,3.95,0.247,410.0,570.0,0.63,34.4,0
TS021,3.95,4.0,0.25,622.0,272.0,0.5,14.0,1
TS021,4.0,4.05,0.244,387.0,510.0,0.5,33.8,1
TS021,4.05,4.2,0.264,484.0,171.0,0.5,15.5,1
TS021,4.2,4.7,0.365,706.0,656.0,0.76,34.4,0
TS021,4.7,4.9,0.51,836.0,268.0,0.5,18.3,1
TS021,4.9,5.05,0.459,449.0,978.0,0.5,35.2,1
TS021,5.05,6.05,0.191,470.0,425.0,0.5,17.3,1
TS021,6.05,6.2,0.107,546.0,489.0,4.8,34.8,0
TS021,6.2,6.55,0.209,740.0,270.0,2.08,13.2,0
TS021,6.55,6.7,0.201,401.0,663.0,6.06,33.9,0
TS021,6.7,7.0,0.337,450.0,446.0,1.84,15.9,0
TS021,7.0,7.1,0.136,303.0,914.0,3.06,33.6,0
TS021,7.1,7.2,0.156,267.0,429.0,0.5,12.0,1
TS021,7.2,8.45,0.176,585.0,490.0,2.86,28.5,0
TS021,8.45,8.5,0.201,793.0,141.0,0.5,11.3,1
TS021,8.5,8.95,0.15,727.0,686.0,0.84,34.1,0
TS021,8.95,10.02,0.005,28.0,20.0,0.5,23.5,1
TS021,10.02,11.1,0.008,48.0,10.0,0.5,17.8,1
TS022,0.0,0.6,,,163.0,0.5,13.8,1
TS022,0.6,1.2,,,152.0,0.5,13.0,1
TS022,1.2,2.55,0.277,912.0,338.0,1.57,26.7,0
TS022,2.55,2.6,0.354,804.0,247.0,0.5,12.8,1
TS022,2.6,2.7,0.386,980.0,826.0,0.5,25.9,1
TS022,2.7,2.95,0.189,593.0,178.0,0.5,12.6,1
TS022,2.95,3.9,0.153,352.0,667.0,0.5,31.8,1
TS022,3.9,3.95,0.612,1101.0,407.0,0.5,19.5,1
TS022,3.95,5.0,0.274,709.0,1472.0,0.5,32.3,1
TS022,5.0,6.05,0.243,514.0,1269.0,1.72,33.7,0
TS022,6.05,6.15,0.239,742.0,217.0,3.47,13.4,0
TS022,6.15,6.4,0.231,620.0,357.0,4.14,30.6,0
TS022,6.4,6.45,0.299,668.0,349.0,0.5,14.8,1
TS022,6.45,6.5,0.176,590.0,1095.0,2.02,30.3,0
TS022,6.5,7.0,0.186,711.0,313.0,0.5,11.0,1
TS022,7.0,7.8,0.66,1339.0,257.0,1.16,30.3,0
TS022,7.8,7.9,0.261,545.0,234.0,1.24,13.3,0
TS022,7.9,8.25,0.248,1115.0,311.0,1.66,31.3,0
TS022,8.25,8.55,0.192,672.0,110.0,0.5,9.6,1
TS022,8.55,8.7,0.155,662.0,271.0,0.91,30.2,0
TS022,8.7,8.85,0.205,646.0,66.0,0.5,12.4,1
TS022,8.85,8.9,0.454,1014.0,85.0,1.81,32.1,0
TS022,8.9,8.95,0.403,804.0,74.0,0.5,12.0,1
TS022,8.95,9.7,0.576,1013.0,366.0,0.89,31.8,0
TS022,9.7,9.8,0.428,902.0,247.0,0.52,15.4,0
TS022,9.8,9.9,0.411,563.0,713.0,0.63,33.4,0
TS022,9.9,10.8,0.165,514.0,86.0,1.83,18.3,0
TS022,10.8,11.2,0.323,584.0,266.0,7.0,38.2,0
TS022,11.2,12.7,0.015,46.0,10.0,0.5,21.0,1
TS023,0.0,0.45,,,160.0,0.5,15.5,1
TS023,0.45,1.2,0.165,677.0,180.0,0.92,32.0,0
TS023,1.2,1.95,0.33,690.0,363.0,0.75,36.1,0
TS023,1.95,2.2,0.257,591.0,259.0,0.5,18.5,1
TS023,2.2,2.3,0.324,503.0,421.0,0.5,35.9,1
TS023,2.3,2.75,0.17,623.0,237.0,0.5,16.3,1
TS023,2.75,3.5,0.164,520.0,579.0,0.57,32.5,0
TS023,3.5,3.55,0.302,491.0,288.0,0.5,9.7,1
TS023,3.55,4.75,0.261,763.0,380.0,0.5,32.3,1
TS023,4.75,4.85,0.28,521.0,156.0,0.98,13.7,0
TS023,4.85,5.65,0.2,501.0,430.0,0.95,31.5,0
TS023,5.65,5.7,0.12,303.0,149.0,0.5,10.4,1
TS023,5.7,6.58,0.244,379.0,629.0,0.5,34.1,1
TS023,6.58,7.47,0.239,677.0,396.0,1.28,28.8,0
TS023,7.47,8.35,0.95,844.0,1200.0,0.9,29.7,0
TS023,8.35,8.75,0.699,812.0,288.0,3.71,8.5,0
TS023,8.75,9.65,1.087,961.0,893.0,4.01,29.4,0
TS023,9.65,10.55,0.537,864.0,1041.0,0.89,28.4,0
TS023,10.55,11.45,0.268,596.0,323.0,2.75,31.0,0
TS023,11.45,12.75,0.226,657.0,308.0,0.5,12.0,1
TS023,12.75,12.8,0.381,989.0,770.0,0.66,30.9,0
TS023,12.8,12.9,0.367,889.0,352.0,0.5,11.8,1
TS023,12.9,13.8,0.336,735.0,985.0,1.55,30.6,0
TS023,13.8,13.85,0.4,1285.0,320.0,0.89,16.8,0
TS023,13.85,14.0,0.542,1289.0,927.0,3.67,34.6,0
TS023,14.0,14.05,0.308,957.0,216.0,0.89,15.4,0
TS023,14.05,14.15,0.295,1035.0,186.0,2.73,34.0,0
TS023,14.15,14.25,0.428,1103.0,103.0,1.13,15.5,0
TS023,14.25,15.1,0.177,828.0,343.0,5.11,38.4,0
TS023,15.1,15.15,0.558,892.0,287.0,0.91,17.7,0
TS023,15.15,15.3,0.46,728.0,581.0,4.2,33.2,0
TS023,15.3,15.35,0.342,490.0,223.0,2.59,16.6,0
TS023,15.35,16.65,0.297,529.0,384.0,3.27,31.0,0
TS023,16.65,16.7,0.479,934.0,422.0,1.41,15.9,0
TS023,16.7,16.75,0.629,960.0,785.0,1.49,37.2,0
TS023,16.75,16.8,0.804,1029.0,277.0,1.62,15.8,0
TS023,16.8,17.2,0.303,477.0,719.0,2.52,36.4,0
TS023,17.2,17.25,0.354,560.0,216.0,0.85,21.9,0
TS023,17.25,18.0,0.342,551.0,1443.0,8.52,37.6,0
TS023,18.0,18.95,0.521,824.0,709.0,0.5,10.5,1
TS023,18.95,19.05,0.54,443.0,769.0,1.3,30.4,0
TS023,19.05,19.2,0.571,451.0,544.0,0.5,14.9,1
TS023,19.2,19.55,0.227,351.0,698.0,1.46,33.7,0
TS023,19.55,19.6,0.514,600.0,205.0,0.5,13.5,1
TS023,19.6,20.45,0.561,498.0,508.0,0.77,30.1,0
TS023,20.45,20.65,0.388,644.0,171.0,0.5,15.6,1
TS023,20.65,20.7,0.474,649.0,270.0,1.28,31.7,0
TS023,20.7,20.75,0.232,435.0,226.0,0.8,14.5,0
TS023,20.75,20.95,0.326,399.0,201.0,1.04,38.9,0
TS023,20.95,21.0,0.346,462.0,138.0,0.78,18.2,0
TS023,21.0,21.15,0.548,648.0,182.0,2.04,35.2,0
TS023,21.15,21.92,0.007,23.0,8.0,0.5,19.6,1
TS023,21.92,22.7,0.006,30.0,4.0,0.5,16.1,1
TS024,0.0,0.4,,,190.0,0.64,8.1,0
TS024,0.4,0.9,0.15,705.0,248.0,0.71,12.5,0
TS024,0.9,0.95,0.205,523.0,404.0,1.02,28.7,0
TS024,0.95,1.15,0.297,793.0,183.0,0.5,12.6,1
TS024,1.15,1.3,0.219,873.0,550.0,0.66,31.1,0
TS024,1.3,1.35,0.324,869.0,183.0,0.5,15.1,1
TS024,1.35,1.6,0.38,1163.0,538.0,0.5,31.6,1
TS024,1.6,1.75,0.208,1001.0,148.0,0.5,12.8,1
TS024,1.75,1.85,0.217,1123.0,419.0,0.74,31.9,0
TS024,1.85,2.25,0.381,1542.0,142.0,0.5,13.3,1
TS024,2.25,2.3,0.189,830.0,888.0,0.71,33.6,0
TS024,2.3,2.35,0.157,690.0,375.0,0.5,14.3,1
TS024,2.35,2.75,0.104,361.0,724.0,0.9,32.1,0
TS024,2.75,3.15,0.17,484.0,384.0,0.79,16.5,0
TS024,3.15,3.25,0.295,390.0,485.0,0.5,35.4,1
TS024,3.25,3.45,0.2,464.0,211.0,0.5,16.3,1
TS024,3.45,4.6,0.153,353.0,392.0,0.5,33.9,1
TS024,4.6,4.65,0.261,929.0,107.0,0.5,10.8,1
TS024,4.65,4.8,0.529,880.0,236.0,1.87,29.1,0
TS024,4.8,4.85,0.44,947.0,208.0,0.68,12.2,0
TS024,4.85,5.3,0.321,442.0,416.0,2.09,26.6,0
TS024,5.3,5.4,0.425,655.0,122.0,1.33,12.6,0
TS024,5.4,5.45,0.65,745.0,236.0,4.08,30.4,0
TS024,5.45,5.55,0.641,842.0,101.0,0.6,12.7,0
TS024,5.55,6.45,0.818,1198.0,329.0,3.02,34.8,0
TS024,6.45,6.55,0.89,2122.0,274.0,1.84,12.7,0
TS024,6.55,6.65,0.453,1663.0,304.0,10.0,32.2,0
TS024,6.65,6.8,0.51,1188.0,141.0,1.95,17.2,0
TS024,6.8,7.2,0.441,1114.0,363.0,3.42,32.9,0
TS024,7.2,7.35,0.612,1158.0,204.0,0.5,14.3,1
TS024,7.35,7.4,0.515,949.0,769.0,1.39,31.2,0
TS024,7.4,7.7,0.632,1230.0,232.0,0.5,13.5,1
TS024,7.7,8.3,1.117,954.0,611.0,0.81,26.8,0
TS024,8.3,8.35,1.283,1068.0,193.0,0.5,10.9,1
TS024,8.35,8.4,0.662,825.0,599.0,0.93,30.8,0
TS024,8.4,8.45,1.052,1285.0,291.0,1.13,9.5,0
TS024,8.45,9.53,0.883,1228.0,817.0,1.75,29.4,0
TS024,9.53,10.62,0.526,1139.0,699.0,0.5,27.4,1
TS024,10.62,11.7,0.354,639.0,1133.0,0.75,28.0,0
TS024,11.7,11.9,0.478,1099.0,543.0,0.5,9.9,1
TS024,11.9,12.0,0.226,499.0,746.0,0.5,28.9,1
TS024,12.0,12.6,0.272,552.0,219.0,0.5,11.0,1
TS024,12.6,13.95,0.475,713.0,506.0,6.75,27.9,0
TS024,13.95,14.0,0.38,568.0,274.0,1.67,11.6,0
TS024,14.0,14.05,0.471,846.0,1565.0,1.65,33.2,0
TS024,14.05,14.1,0.414,821.0,389.0,0.86,9.3,0
TS024,14.1,14.15,0.288,670.0,1288.0,0.91,28.5,0
TS024,14.15,14.2,0.362,807.0,525.0,0.5,10.2,1
TS024,14.2,15.15,0.325,708.0,479.0,1.65,27.0,0
TS024,15.15,15.3,0.37,644.0,425.0,0.87,15.6,0
TS024,15.3,16.7,0.405,524.0,1376.0,5.7,32.5,0
TS024,16.7,17.1,0.353,511.0,636.0,1.3,20.5,0
TS024,17.1,17.6,0.399,675.0,1177.0,3.73,34.5,0
TS024,17.6,17.7,0.316,337.0,392.0,0.63,15.5,0
TS024,17.7,17.75,0.203,371.0,1652.0,2.24,28.6,0
TS024,17.75,17.9,0.186,346.0,408.0,1.17,16.7,0
TS024,17.9,18.1,0.315,429.0,1418.0,2.6,32.1,0
TS024,18.1,19.25,0.494,777.0,232.0,0.5,15.9,1
TS024,19.25,19.75,0.352,563.0,1479.0,0.77,30.1,0
TS024,19.75,19.85,0.803,823.0,236.0,0.5,14.6,1
TS024,19.85,20.05,0.689,543.0,807.0,0.84,34.4,0
TS024,20.05,20.1,0.838,617.0,235.0,0.62,18.1,0
TS024,20.1,20.5,0.596,709.0,562.0,8.82,36.9,0
TS024,20.5,20.9,0.357,379.0,171.0,0.5,17.6,1
