HOLE_ID,FROM,TO,FE_PCT,SIO2_PCT,AL2O3_PCT,P_PCT,MN_PCT,LOI_PCT,DENSITY
FD0006,212.35,216.27,14.71,38.7,14.47,0.042,0.077,2.45,2.73
FD0006,216.27,220.19,11.12,39.07,19.2,0.054,0.043,3.73,2.88
FD0006,220.19,224.11,17.94,35.99,19.44,0.038,0.101,3.66,
FD0006,224.11,228.03,22.63,30.25,13.59,0.058,0.134,3.06,
FD0006,228.03,231.95,26.84,31.13,6.92,0.018,0.145,1.83,
FD0006,231.95,235.86,17.26,46.56,9.3,0.038,0.164,1.27,
FD0006,235.86,239.78,9.59,51.53,13.07,0.076,0.139,1.41,
FD0007,0.0,2.05,59.8,2.5,3.09,0.192,0.448,6.44,2.94
FD0007,2.05,4.1,56.79,2.62,5.89,0.193,0.292,8.38,
FD0007,4.1,6.15,59.11,3.72,4.13,0.158,0.292,6.05,
FD0007,6.15,8.2,57.33,4.87,5.5,0.146,0.405,5.49,
FD0007,8.2,10.25,59.5,4.84,4.0,0.129,0.472,3.89,
FD0007,10.25,12.75,38.05,41.77,1.08,0.068,0.459,1.62,
FD0007,12.75,13.0,66.16,2.18,0.94,0.069,0.232,1.48,
FD0007,13.0,14.25,37.82,42.74,1.29,0.051,0.134,1.29,2.92
FD0007,14.25,14.75,66.24,2.1,0.93,0.038,0.386,1.34,3.4
FD0007,14.75,15.0,42.21,36.46,1.19,0.054,0.165,1.41,2.95
FD0007,15.0,17.5,66.79,1.8,0.65,0.068,0.422,1.08,
FD0007,17.5,21.72,39.38,42.58,0.27,0.031,0.139,0.3,
FD0007,21.72,25.94,38.86,42.92,0.34,0.032,0.197,0.46,
FD0007,25.94,30.16,51.14,25.41,0.34,0.029,0.245,0.43,3.33
FD0007,30.16,34.38,49.05,28.31,0.44,0.062,0.065,0.67,
FD0007,34.38,38.59,43.56,36.23,0.45,0.031,0.116,0.55,
FD0007,38.59,42.81,39.34,41.81,0.78,0.044,0.11,0.76,
FD0007,42.81,47.03,34.67,49.18,0.37,0.015,0.098,0.44,
FD0007,47.03,51.25,47.32,31.33,0.29,0.023,0.037,0.41,
FD0007,51.25,52.0,65.34,1.72,1.62,0.05,0.026,1.89,
FD0007,52.0,53.25,38.31,43.5,0.75,0.026,0.023,0.63,
FD0007,53.25,53.5,65.7,1.74,1.64,0.043,0.037,1.23,
FD0007,53.5,53.75,22.67,65.94,0.87,0.019,0.024,0.39,3.29
FD0007,53.75,54.0,65.0,1.93,2.09,0.052,0.042,1.6,
FD0007,54.0,55.25,20.84,68.25,1.07,0.021,0.032,0.43,
FD0007,55.25,57.25,65.15,2.9,1.67,0.026,0.121,0.98,4.08
FD0007,57.25,61.44,37.0,45.57,0.6,0.026,0.075,0.48,
FD0007,61.44,65.62,36.8,46.04,0.47,0.032,0.081,0.42,
FD0007,65.62,69.81,42.1,38.32,0.55,0.051,0.054,0.42,
FD0007,69.81,74.0,43.84,35.96,0.53,0.04,0.035,0.46,
FD0007,74.0,76.5,66.76,1.32,0.89,0.043,0.054,1.19,4.54
FD0007,76.5,79.0,66.66,1.45,0.98,0.036,0.031,1.27,
FD0007,79.0,82.99,33.22,51.14,0.54,0.037,0.025,0.44,
FD0007,82.99,86.97,24.55,63.5,0.52,0.025,0.048,0.44,
FD0007,86.97,90.96,30.66,54.3,0.57,0.051,0.17,0.68,
FD0007,90.96,94.95,29.26,56.45,0.48,0.029,0.342,0.41,
FD0007,94.95,98.93,53.46,22.03,0.26,0.042,0.35,0.46,
FD0007,98.93,102.92,28.06,58.39,0.48,0.034,0.124,0.51,
FD0007,102.92,106.91,39.24,41.71,0.6,0.038,0.217,0.92,
FD0007,106.91,110.89,46.98,31.18,0.28,0.02,0.296,0.66,
FD0007,110.89,114.88,36.89,45.32,0.62,0.045,0.191,0.65,
FD0007,114.88,118.87,38.59,43.25,0.48,0.032,0.01,0.6,
FD0007,118.87,122.86,37.42,45.35,0.26,0.015,0.076,0.44,
FD0007,122.86,126.84,30.89,54.25,0.59,0.036,0.06,0.64,
FD0007,126.84,130.83,39.08,42.56,0.57,0.025,0.071,0.6,
FD0007,130.83,134.82,30.45,54.76,0.68,0.022,0.154,0.45,3.07
FD0007,134.82,138.8,34.01,49.93,0.72,0.031,0.073,0.35,
FD0007,138.8,142.79,35.54,47.49,0.56,0.022,0.138,0.55,3.21
FD0007,142.79,146.78,48.3,29.91,0.21,0.012,0.035,0.38,3.43
FD0007,146.78,150.76,30.53,54.7,0.35,0.012,0.051,0.8,3.32
FD0007,150.76,154.75,39.96,41.56,0.28,0.005,0.075,0.57,3.37
FD0007,154.75,155.0,67.22,1.48,0.37,0.021,0.087,0.95,4.43
FD0007,155.0,158.25,32.0,53.09,0.31,0.011,0.09,0.41,
FD0007,158.25,158.5,66.43,1.81,0.49,0.019,0.058,1.57,4.23
FD0007,158.5,158.75,40.51,40.72,0.24,0.015,0.088,0.66,
FD0007,158.75,159.25,66.5,1.38,0.57,0.024,0.04,1.78,
FD0007,159.25,159.5,35.85,47.35,0.35,0.017,0.041,0.68,
FD0007,159.5,159.75,67.4,1.13,0.31,0.017,0.061,1.05,4.24
FD0007,159.75,160.25,28.41,57.97,0.29,0.014,0.103,0.64,3.26
FD0007,160.25,162.0,66.76,1.5,0.55,0.028,0.12,1.16,4.39
FD0007,162.0,163.25,31.29,53.93,0.41,0.031,0.053,0.5,3.18
FD0007,163.25,163.5,66.97,1.69,0.46,0.07,0.045,0.73,4.12
FD0007,163.5,164.0,31.24,54.21,0.31,0.029,0.068,0.39,3.29
FD0007,164.0,166.75,65.82,2.76,0.68,0.046,0.072,0.85,
FD0007,166.75,167.0,31.89,53.11,0.45,0.035,0.107,0.36,
FD0007,167.0,169.25,66.35,1.91,0.82,0.063,0.136,0.59,
FD0007,169.25,173.25,27.87,58.48,0.41,0.022,0.417,0.43,
FD0007,173.25,177.17,23.36,41.22,5.64,0.017,0.366,3.04,
FD0007,177.17,181.08,21.82,39.47,7.9,0.031,0.202,2.13,2.7
FD0007,181.08,185.0,16.19,44.62,9.76,0.042,0.184,2.33,2.9
FD0007,185.0,188.91,17.76,42.24,9.81,0.031,0.244,2.58,
FD0007,188.91,192.83,11.23,46.6,9.29,0.02,0.112,3.1,
FD0007,192.83,196.74,2.87,56.82,13.26,0.056,0.103,2.14,2.78
FD0007,196.74,200.66,2.1,42.64,23.04,0.071,0.132,3.76,
FD0007,200.66,204.57,21.01,40.34,10.34,0.044,0.12,2.93,2.87
FD0007,204.57,208.49,19.89,39.85,10.39,0.03,0.131,4.08,
FD0007,208.49,212.4,2.89,55.85,16.67,0.108,0.057,3.69,
FD0007,212.4,216.32,27.01,30.38,6.02,0.076,0.154,2.44,
FD0007,216.32,220.23,21.52,40.58,8.07,0.081,0.188,1.44,2.79
FD0007,220.23,224.15,20.2,41.03,7.44,0.044,0.328,1.53,
FD0007,224.15,228.06,9.69,49.4,5.52,0.032,0.112,1.63,2.81
FD0007,228.06,231.98,11.91,43.35,18.06,0.068,0.036,1.98,2.77
FD0007,231.98,235.9,7.3,51.57,17.4,0.034,0.041,2.34,
FD0007,235.9,239.81,18.66,47.2,10.05,0.052,0.136,2.42,2.59
FD0007,239.81,243.73,19.27,37.43,9.21,0.034,0.084,3.31,
FD0007,243.73,247.64,2.1,45.8,16.12,0.063,0.129,4.18,
FD0007,247.64,251.56,2.1,52.76,17.73,0.081,0.043,2.88,
FD0008,0.0,2.25,66.66,1.37,1.17,0.077,0.352,1.16,
FD0008,2.25,2.75,54.9,16.94,1.59,0.118,0.132,2.27,2.92
FD0008,2.75,3.0,67.01,0.87,0.79,0.085,0.096,1.88,
FD0008,3.0,3.5,55.69,16.69,1.15,0.045,0.125,2.01,
FD0008,3.5,3.75,66.55,1.09,0.87,0.063,0.266,2.15,
FD0008,3.75,4.25,55.04,17.86,0.99,0.047,0.112,1.82,
FD0008,4.25,4.5,66.92,1.23,0.82,0.085,0.174,1.47,
FD0008,4.5,5.0,51.49,22.93,1.05,0.059,0.103,1.84,
FD0008,5.0,6.96,67.73,0.9,0.45,0.048,0.129,1.19,
FD0008,6.96,8.92,67.08,1.29,0.69,0.042,0.182,1.53,
FD0008,8.92,10.88,67.1,1.84,0.63,0.026,0.152,1.01,3.51
FD0008,10.88,12.83,66.78,1.17,0.67,0.041,0.331,1.83,3.26
FD0008,12.83,14.79,66.64,1.23,0.5,0.041,1.177,1.11,
FD0008,14.79,16.75,67.59,1.13,0.57,0.027,0.249,0.93,3.33
FD0008,16.75,19.5,47.26,31.42,0.29,0.017,0.058,0.32,
FD0008,19.5,19.75,67.53,1.03,0.46,0.023,0.083,0.74,4.35
FD0008,19.75,20.0,48.57,29.48,0.32,0.023,0.111,0.35,3.29
FD0008,20.0,20.25,67.01,1.05,0.55,0.039,0.178,0.85,
FD0008,20.25,21.5,49.85,27.4,0.27,0.035,0.148,0.4,
FD0008,21.5,22.5,67.08,0.9,0.54,0.062,0.046,1.14,
FD0008,22.5,23.25,52.23,23.92,0.35,0.068,0.052,0.55,3.25
FD0008,23.25,23.5,67.1,0.88,0.49,0.079,0.075,1.25,
FD0008,23.5,27.45,40.69,39.95,0.57,0.051,0.033,0.87,
FD0008,27.45,31.4,36.28,46.59,0.44,0.013,0.099,0.64,
FD0008,31.4,35.35,34.86,48.48,0.58,0.022,0.143,0.52,
FD0008,35.35,39.3,23.93,63.96,0.67,0.029,0.135,0.5,
FD0008,39.3,43.25,30.16,55.31,0.59,0.028,0.117,0.53,
FD0008,43.25,43.5,66.03,1.74,1.08,0.038,0.041,1.19,
FD0008,43.5,47.58,41.24,39.23,0.59,0.02,0.072,0.8,
FD0008,47.58,51.65,41.55,38.99,0.54,0.032,0.06,0.62,
FD0008,51.65,55.73,22.23,66.68,0.72,0.025,0.017,0.45,3.13
FD0008,55.73,59.8,35.88,46.91,0.71,0.027,0.044,0.69,3.36
FD0008,59.8,63.88,30.17,55.43,0.65,0.015,0.032,0.45,
FD0008,63.88,67.96,40.6,40.57,0.5,0.036,0.064,0.41,3.07
FD0008,67.96,72.03,47.99,29.93,0.36,0.024,0.057,0.63,
FD0008,72.03,76.11,33.62,50.69,0.36,0.018,0.171,0.37,
FD0008,76.11,80.18,40.44,41.31,0.19,0.019,0.052,0.29,
FD0008,80.18,84.26,35.06,48.58,0.46,0.034,0.108,0.29,3.46
FD0008,84.26,88.34,42.08,38.96,0.21,0.013,0.058,0.23,
FD0008,88.34,92.41,38.55,43.74,0.35,0.03,0.082,0.39,
FD0008,92.41,96.49,36.38,47.24,0.22,0.011,0.02,0.22,3.11
FD0008,96.49,100.57,30.26,55.1,0.52,0.02,0.224,0.38,
FD0008,100.57,104.64,36.64,46.29,0.31,0.034,0.071,0.36,
FD0008,104.64,108.72,35.19,48.8,0.29,0.016,0.051,0.22,
FD0008,108.72,112.79,38.22,43.91,0.6,0.015,0.052,0.46,
FD0008,112.79,116.87,30.09,55.62,0.51,0.013,0.07,0.47,
FD0008,116.87,120.95,28.11,58.59,0.43,0.011,0.066,0.41,
FD0008,120.95,125.02,32.01,52.52,0.64,0.017,0.08,0.56,
FD0008,125.02,129.1,35.71,47.04,0.64,0.014,0.062,0.91,3.15
FD0008,129.1,133.17,28.53,57.05,0.99,0.014,0.048,0.84,3.14
FD0008,133.17,137.25,32.33,52.21,0.67,0.018,0.069,0.49,
FD0008,137.25,138.88,66.28,1.26,1.32,0.058,0.031,1.51,
FD0008,138.88,140.5,66.75,1.4,0.87,0.029,0.047,1.03,
FD0008,140.5,142.0,32.35,51.87,0.64,0.022,0.073,0.76,
FD0008,142.0,142.25,66.91,1.11,0.78,0.032,0.126,1.18,
FD0008,142.25,142.75,44.09,35.5,0.56,0.016,0.053,0.58,
FD0008,142.75,143.0,66.73,1.09,0.87,0.023,0.12,1.34,4.09
FD0008,143.0,144.25,37.18,44.9,0.56,0.016,0.167,0.82,3.22
FD0008,144.25,144.5,66.64,1.08,0.71,0.029,0.14,1.36,4.32
FD0008,144.5,148.25,29.41,56.38,0.59,0.029,0.204,0.34,
FD0008,148.25,148.75,66.52,1.9,1.04,0.031,0.058,0.99,
FD0008,148.75,149.5,34.71,49.01,0.45,0.023,0.079,0.46,
FD0008,149.5,149.75,66.52,1.73,0.76,0.034,0.062,0.99,
FD0008,149.75,150.25,24.2,63.92,0.66,0.023,0.063,0.42,3.22
FD0008,150.25,152.0,67.0,1.46,0.82,0.021,0.026,0.8,
FD0008,152.0,152.25,44.04,35.74,0.44,0.027,0.059,0.51,
FD0008,152.25,152.75,67.01,1.44,0.76,0.017,0.049,0.82,
FD0008,152.75,156.85,41.71,38.81,0.63,0.037,0.083,0.41,3.05
FD0008,156.85,160.96,40.83,40.26,0.4,0.038,0.061,0.54,
FD0008,160.96,165.06,13.99,78.18,0.83,0.023,0.043,0.61,3.06
FD0008,165.06,169.17,37.75,44.45,0.46,0.028,0.078,0.54,
FD0008,169.17,173.27,44.18,35.43,0.37,0.024,0.104,0.63,
FD0008,173.27,177.38,46.34,32.17,0.29,0.014,0.169,0.67,
FD0008,177.38,181.48,38.09,43.87,0.49,0.028,0.15,0.63,
FD0008,181.48,185.58,47.53,30.56,0.35,0.014,0.281,0.47,2.76
FD0008,185.58,189.69,41.89,38.97,0.34,0.021,0.06,0.39,
FD0008,189.69,193.79,43.64,36.14,0.54,0.024,0.07,0.47,
FD0008,193.79,197.9,39.31,42.22,0.52,0.032,0.068,0.55,
FD0008,197.9,202.0,40.67,40.62,0.38,0.02,0.03,0.45,
FD0008,202.0,206.01,18.26,36.25,11.09,0.048,0.053,2.96,
FD0008,206.01,210.01,5.71,48.19,21.18,0.085,0.098,3.28,
FD0008,210.01,214.02,2.1,66.99,10.76,0.051,0.403,2.08,2.55
FD0008,214.02,218.03,6.84,59.51,7.51,0.03,0.175,1.51,2.57
FD0008,218.03,222.04,17.67,43.6,11.79,0.09,0.206,3.56,
FD0008,222.04,226.04,6.81,46.91,17.39,0.166,0.064,4.2,2.84
FD0008,226.04,230.05,2.1,48.09,20.58,0.065,0.134,5.01,
FD0008,230.05,234.06,19.31,39.03,9.86,0.036,0.068,3.84,2.87
FD0008,234.06,238.07,18.28,41.76,7.76,0.026,0.114,4.05,
FD0008,238.07,242.07,20.96,38.18,7.44,0.038,0.4,3.39,
FD0008,242.07,246.08,12.78,38.86,11.78,0.067,0.16,3.26,
FD0008,246.08,250.09,2.1,64.47,19.31,0.055,0.109,1.98,
FD0008,250.09,254.1,2.1,62.18,19.87,0.062,0.055,3.95,2.57
FD0008,254.1,258.1,2.1,57.51,21.1,0.049,0.08,2.55,
FD0008,258.1,262.11,2.1,57.61,20.38,0.053,0.142,3.18,
FD0008,262.11,266.12,9.27,45.53,17.11,0.069,0.138,2.58,
FD0008,266.12,270.12,17.04,32.97,14.2,0.042,0.091,3.32,
FD0008,270.12,274.13,19.81,41.9,11.16,0.039,0.261,3.0,
FD0008,274.13,278.14,6.09,57.57,9.89,0.022,0.331,3.3,
FD0009,0.0,0.25,61.81,2.23,2.87,0.109,0.049,4.91,2.93
FD0009,0.25,2.0,66.86,1.52,0.63,0.025,0.047,0.87,
FD0009,2.0,3.75,66.83,1.5,0.46,0.03,0.057,0.83,
FD0009,3.75,4.0,45.75,33.31,0.35,0.029,0.034,0.56,
FD0009,4.0,4.25,67.28,0.93,0.58,0.058,0.08,0.86,4.02
FD0009,4.25,4.5,49.51,27.74,0.37,0.026,0.092,0.64,
FD0009,4.5,6.67,67.12,1.42,0.72,0.029,0.054,0.81,3.96
FD0009,6.67,8.83,67.17,0.96,0.87,0.052,0.06,0.99,
FD0009,8.83,11.0,66.41,1.34,1.14,0.054,0.082,0.97,
FD0009,11.0,15.02,43.02,37.39,0.26,0.011,0.034,0.44,3.33
FD0009,15.02,19.04,45.81,33.4,0.18,0.009,0.088,0.49,3.38
FD0009,19.04,23.05,39.04,42.68,0.29,0.012,0.18,0.65,
FD0009,23.05,27.07,30.42,55.35,0.35,0.011,0.051,0.38,
FD0009,27.07,31.09,46.88,32.05,0.2,0.008,0.101,0.34,
FD0009,31.09,35.11,45.46,33.69,0.46,0.021,0.132,0.39,
FD0009,35.11,39.12,41.46,38.89,0.46,0.017,0.063,0.92,
FD0009,39.12,43.14,46.36,32.38,0.34,0.016,0.04,0.6,
FD0009,43.14,47.16,46.64,32.23,0.21,0.009,0.073,0.43,3.33
FD0009,47.16,51.18,48.67,29.63,0.15,0.01,0.062,0.25,3.09
FD0009,51.18,55.2,46.15,33.02,0.18,0.018,0.059,0.29,
FD0009,55.2,59.21,48.44,29.67,0.28,0.013,0.078,0.35,
FD0009,59.21,63.23,47.2,30.89,0.39,0.01,0.11,0.68,3.19
FD0009,63.23,67.25,53.58,22.28,0.25,0.007,0.046,0.48,
FD0009,67.25,69.44,67.64,0.95,0.26,0.015,0.022,0.76,
FD0009,69.44,71.62,66.96,0.9,0.47,0.012,0.04,1.02,
FD0009,71.62,73.81,67.48,1.05,0.42,0.029,0.129,0.73,
FD0009,73.81,76.0,67.42,1.21,0.31,0.008,0.082,0.56,
FD0009,76.0,76.75,45.4,33.71,0.42,0.01,0.161,0.5,
FD0009,76.75,78.92,67.27,1.42,0.58,0.007,0.039,0.75,4.06
FD0009,78.92,81.08,66.55,1.84,0.72,0.019,0.045,0.92,4.3
FD0009,81.08,83.25,66.85,1.45,0.6,0.013,0.105,0.55,
FD0009,83.25,87.11,29.22,56.87,0.49,0.027,0.051,0.41,
FD0009,87.11,90.97,31.45,53.36,0.62,0.034,0.078,0.56,
FD0009,90.97,94.83,28.95,56.82,0.74,0.077,0.027,0.51,
FD0009,94.83,98.69,41.33,39.41,0.55,0.07,0.091,0.39,
FD0009,98.69,102.56,29.99,55.57,0.52,0.05,0.165,0.38,
FD0009,102.56,106.42,38.07,44.23,0.28,0.014,0.318,0.3,
FD0009,106.42,110.28,45.47,33.41,0.51,0.027,0.206,0.53,
FD0009,110.28,114.14,40.38,40.39,0.63,0.034,0.307,0.41,3.23
FD0009,114.14,118.0,40.8,40.65,0.35,0.018,0.046,0.23,3.09
FD0009,118.0,118.25,66.4,2.04,0.75,0.019,0.054,0.74,
FD0009,118.25,122.12,38.17,44.45,0.23,0.012,0.08,0.29,
FD0009,122.12,126.0,8.81,85.11,0.91,0.016,0.176,0.78,
FD0009,126.0,129.88,33.42,50.5,0.74,0.03,0.031,0.53,
FD0009,129.88,133.75,31.62,52.65,1.07,0.021,0.036,0.67,
FD0009,133.75,137.62,33.9,50.13,0.53,0.012,0.035,0.56,
FD0009,137.62,141.5,39.64,41.58,0.66,0.016,0.036,0.72,
FD0009,141.5,144.25,66.39,1.88,0.91,0.025,0.042,1.19,
FD0009,144.25,145.0,28.93,57.41,0.45,0.015,0.067,0.3,
FD0009,145.0,145.5,66.78,2.07,0.81,0.031,0.06,0.54,
FD0009,145.5,149.88,21.84,66.64,0.98,0.062,0.105,0.58,
FD0009,149.88,154.25,21.37,67.67,0.88,0.034,0.041,0.4,
FD0009,154.25,155.25,66.26,0.9,1.08,0.066,0.042,1.78,4.39
FD0009,155.25,155.75,47.02,30.74,0.71,0.061,0.089,0.72,
FD0009,155.75,158.0,66.52,0.95,0.86,0.037,0.04,1.53,
FD0009,158.0,160.25,66.46,1.08,1.13,0.035,0.032,1.4,
FD0009,160.25,161.5,44.09,34.89,0.86,0.047,0.019,0.74,
FD0009,161.5,162.0,66.31,1.08,1.32,0.06,0.035,1.35,
FD0009,162.0,162.25,46.8,30.78,0.9,0.056,0.031,1.04,3.39
FD0009,162.25,162.5,65.91,1.02,1.53,0.072,0.04,1.81,3.88
FD0009,162.5,163.25,36.85,45.02,1.05,0.047,0.104,0.77,
FD0009,163.25,163.5,66.65,1.38,1.17,0.04,0.049,1.15,
FD0009,163.5,167.25,48.69,29.04,0.32,0.019,0.036,0.68,
FD0009,167.25,167.75,67.31,1.22,0.45,0.021,0.13,0.72,
FD0009,167.75,168.0,47.74,30.71,0.24,0.023,0.073,0.32,
FD0009,168.0,168.5,67.81,0.8,0.29,0.029,0.099,0.69,
FD0009,168.5,171.62,39.39,42.69,0.22,0.019,0.111,0.28,
FD0009,171.62,174.75,29.72,55.98,0.53,0.044,0.074,0.59,
FD0009,174.75,175.0,66.14,2.11,0.88,0.034,0.058,0.87,
FD0009,175.0,178.9,27.47,59.62,0.37,0.018,0.041,0.33,
FD0009,178.9,182.81,36.57,46.11,0.57,0.025,0.039,0.61,
FD0009,182.81,186.71,46.9,31.56,0.3,0.017,0.049,0.67,
FD0009,186.71,190.61,47.43,30.73,0.35,0.022,0.076,0.66,3.36
FD0009,190.61,194.51,49.28,28.09,0.32,0.038,0.161,0.47,
FD0009,194.51,198.42,53.58,21.96,0.33,0.031,0.136,0.59,
FD0009,198.42,202.32,52.42,24.11,0.19,0.018,0.108,0.28,
FD0009,202.32,206.22,33.57,50.73,0.46,0.031,0.053,0.28,
FD0009,206.22,210.12,29.49,56.31,0.57,0.035,0.078,0.41,
FD0009,210.12,214.03,33.08,51.47,0.42,0.022,0.063,0.42,
FD0009,214.03,217.93,43.21,36.97,0.28,0.033,0.033,0.49,
FD0009,217.93,221.83,36.37,46.44,0.55,0.02,0.075,0.53,3.36
FD0009,221.83,225.74,46.58,32.19,0.22,0.014,0.053,0.52,3.26
FD0009,225.74,229.64,47.68,30.37,0.43,0.023,0.093,0.57,2.98
FD0009,229.64,233.54,41.81,38.9,0.42,0.027,0.102,0.38,3.25
FD0009,233.54,237.44,41.55,39.23,0.47,0.033,0.156,0.3,
FD0009,237.44,241.35,37.11,46.0,0.26,0.021,0.094,0.28,
FD0009,241.35,245.25,49.25,28.23,0.31,0.022,0.097,0.58,
FD0009,245.25,249.25,28.43,30.45,7.8,0.027,0.302,3.73,2.89
FD0009,249.25,253.26,20.2,33.29,8.85,0.033,0.134,3.91,
FD0009,253.26,257.26,25.12,35.77,6.24,0.029,0.061,2.59,2.66
FD0010,0.0,3.67,15.26,29.13,32.92,0.146,0.119,11.17,
FD0010,3.67,7.33,7.78,27.71,43.11,0.096,0.114,13.68,
FD0010,7.33,11.0,34.02,16.39,21.93,0.091,0.277,7.52,
FD0010,11.0,14.99,11.18,41.9,15.91,0.037,0.232,1.65,
FD0010,14.99,18.98,21.38,32.2,15.73,0.051,0.253,3.06,2.71
FD0010,18.98,22.98,2.1,54.32,24.65,0.025,0.15,3.06,
FD0010,22.98,26.97,16.52,38.43,14.54,0.031,0.09,2.79,
FD0010,26.97,30.96,22.58,35.31,6.31,0.033,0.157,2.32,
FD0010,30.96,34.95,16.56,35.28,15.29,0.029,0.088,3.96,
FD0010,34.95,38.95,6.55,46.73,16.56,0.021,0.087,2.55,
FD0010,38.95,42.94,26.35,31.08,12.1,0.033,0.042,1.81,
FD0010,42.94,46.93,17.75,39.7,9.77,0.026,0.086,3.06,
FD0010,46.93,50.92,24.53,38.33,8.41,0.034,0.111,3.43,2.92
FD0010,50.92,54.92,19.32,41.49,7.09,0.028,0.242,2.64,2.83
FD0010,54.92,58.91,17.63,43.95,10.56,0.033,0.145,2.74,
FD0010,58.91,62.9,18.19,47.5,9.11,0.039,0.038,2.75,
FD0010,62.9,66.89,24.65,35.63,6.93,0.027,0.051,2.46,
FD0010,66.89,70.89,18.82,40.87,8.84,0.021,0.242,3.29,2.98
FD0010,70.89,74.88,22.35,36.31,10.71,0.031,0.23,3.45,
FD0010,74.88,78.87,3.91,52.76,16.55,0.081,0.215,3.59,2.86
FD0010,78.87,82.86,21.22,43.37,8.83,0.028,0.497,2.23,
FD0010,82.86,86.86,10.19,46.81,19.91,0.05,0.145,3.6,
FD0010,86.86,90.85,20.14,30.79,18.45,0.047,0.381,3.51,
FD0010,90.85,94.84,19.92,32.1,16.63,0.055,0.132,6.57,
FD0010,94.84,98.83,27.15,27.73,9.87,0.022,0.317,4.69,
FD0010,98.83,102.83,30.15,31.6,6.11,0.019,0.145,1.47,
FD0010,102.83,106.82,26.16,33.94,12.14,0.039,0.303,2.09,
FD0010,106.82,110.81,9.36,48.58,12.27,0.033,0.625,2.42,
FD0010,110.81,114.8,2.1,51.56,23.32,0.026,0.214,2.15,
FD0010,114.8,118.79,2.1,53.98,21.62,0.048,0.259,2.54,
FD0010,118.79,122.79,2.1,49.3,28.18,0.064,0.07,3.14,
FD0010,122.79,126.78,2.1,48.78,30.93,0.075,0.221,3.74,
FD0010,126.78,130.77,2.1,51.61,20.88,0.082,0.318,2.94,
FD0010,130.77,134.76,4.41,48.67,23.71,0.114,0.188,4.55,
FD0010,134.76,138.76,16.58,42.39,10.34,0.047,0.149,3.05,2.53
FD0010,138.76,142.75,11.83,45.46,10.0,0.033,0.12,3.59,
FD0010,142.75,146.74,2.1,59.36,14.78,0.028,0.121,2.04,
FD0010,146.74,150.73,2.1,55.9,15.96,0.024,0.094,3.9,
FD0010,150.73,154.73,12.79,43.04,7.5,0.021,0.237,3.84,
FD0010,154.73,158.72,26.64,37.52,5.81,0.015,0.108,2.87,
FD0010,158.72,162.71,27.75,29.98,8.9,0.027,0.066,3.17,
FD0010,162.71,166.7,21.78,36.74,4.08,0.006,0.164,1.74,
FD0010,166.7,170.7,16.81,40.14,10.71,0.023,0.08,1.99,
FD0010,170.7,174.69,15.25,45.22,9.45,0.028,0.083,2.17,
FD0010,174.69,178.68,14.95,44.18,11.68,0.015,0.091,2.2,
FD0010,178.68,182.67,15.4,40.18,14.13,0.025,0.171,3.49,
FD0010,182.67,186.67,18.06,39.72,14.17,0.039,0.062,2.86,
FD0010,186.67,190.66,24.76,35.5,12.11,0.041,0.109,2.14,
FD0010,190.66,194.65,18.91,43.0,12.23,0.07,0.114,2.72,
FD0010,194.65,198.64,4.55,52.05,14.74,0.045,0.076,2.5,2.75
FD0010,198.64,202.64,9.34,48.58,12.09,0.046,0.052,3.03,2.77
FD0010,202.64,206.63,8.73,48.16,15.27,0.028,0.13,3.12,
FD0010,206.63,210.62,2.1,57.85,21.48,0.039,0.144,2.65,
FD0010,210.62,214.61,17.86,46.72,10.41,0.033,0.072,1.91,
FD0010,214.61,218.61,8.22,43.53,17.4,0.031,0.041,3.59,
FD0010,218.61,222.6,9.8,48.54,15.42,0.041,0.046,4.48,2.92
FD0010,222.6,226.59,23.07,33.95,11.02,0.044,0.247,4.14,
FD0010,226.59,230.58,11.35,50.91,10.45,0.042,0.086,4.24,
FD0010,230.58,234.57,5.7,48.12,16.69,0.07,0.109,3.04,
FD0011,0.0,2.0,58.02,3.25,7.48,0.183,0.213,4.88,3.04
FD0011,2.0,4.0,56.8,3.52,9.3,0.193,0.291,4.4,
FD0011,4.0,6.0,56.61,3.28,9.36,0.258,0.363,4.48,2.96
FD0011,6.0,8.0,54.8,2.58,9.14,0.17,0.346,8.02,
FD0011,8.0,10.0,58.57,2.63,8.11,0.157,0.085,4.21,
FD0011,10.0,13.92,32.12,52.19,0.92,0.05,0.044,0.46,
FD0011,13.92,17.83,25.77,61.93,0.4,0.034,0.04,0.3,
FD0011,17.83,21.75,42.27,38.46,0.25,0.039,0.083,0.35,
FD0011,21.75,25.67,30.39,55.43,0.28,0.022,0.14,0.36,
FD0011,25.67,29.58,31.48,53.91,0.18,0.011,0.064,0.49,
FD0011,29.58,33.5,45.34,34.31,0.14,0.007,0.063,0.38,
FD0011,33.5,37.42,49.35,28.25,0.15,0.009,0.167,0.55,
FD0011,37.42,41.33,27.68,58.96,0.28,0.01,0.208,0.6,3.16
FD0011,41.33,45.25,36.8,46.24,0.36,0.019,0.056,0.36,
FD0011,45.25,49.17,42.97,37.56,0.36,0.012,0.087,0.26,3.24
FD0011,49.17,53.08,41.05,40.44,0.18,0.009,0.048,0.28,
FD0011,53.08,57.0,44.24,35.56,0.26,0.012,0.057,0.48,
FD0011,57.0,60.92,20.15,69.71,0.53,0.015,0.033,0.52,3.36
