HOLE_ID,FROM,TO,ZN_PCT,PB_PCT,CU_PCT,AG_GPT,AU_GPT,DENSITY
DD0043,236.14,238.15,0.112,0.047,0.003,1.7,0.013,
DD0043,238.15,240.16,0.032,0.007,0.003,0.3,0.007,
DD0043,240.16,242.17,0.026,0.008,0.004,0.5,0.016,
DD0043,242.17,244.18,0.016,0.004,0.013,0.2,0.008,
DD0043,244.18,246.19,0.069,0.026,0.033,1.1,0.019,
DD0043,246.19,248.2,0.042,0.01,0.029,0.2,0.013,
DD0043,248.2,250.21,0.082,0.039,0.006,1.9,0.016,
DD0043,250.21,252.21,0.024,0.012,0.01,0.5,0.018,
DD0043,252.21,254.22,0.02,0.009,0.007,0.5,0.008,
DD0043,254.22,256.23,0.122,0.039,0.002,0.8,0.011,
DD0043,256.23,258.24,0.056,0.023,0.006,1.0,0.018,
DD0043,258.24,260.25,0.035,0.01,0.016,0.4,0.066,
DD0043,260.25,262.26,0.051,0.021,0.009,0.9,0.04,
DD0043,262.26,264.27,0.035,0.01,0.013,0.4,0.122,
DD0043,264.27,266.28,0.019,0.008,0.021,0.7,0.035,
DD0043,266.28,268.29,0.04,0.015,0.008,0.6,0.01,
DD0043,268.29,270.29,0.019,0.007,0.009,0.5,0.01,
DD0043,270.29,272.3,0.013,0.005,0.013,0.5,0.02,
DD0043,272.3,274.31,0.013,0.003,0.009,0.2,0.002,
DD0043,274.31,276.32,0.052,0.022,0.003,1.1,0.011,
DD0043,276.32,278.33,0.041,0.01,0.006,0.5,0.022,
DD0043,278.33,280.34,0.152,0.043,0.004,0.8,0.045,
DD0043,280.34,282.35,0.025,0.008,0.013,0.4,0.017,
DD0043,282.35,284.36,0.087,0.046,0.007,1.2,0.008,
DD0043,284.36,286.37,0.112,0.028,0.007,0.7,0.011,
DD0043,286.37,288.38,0.043,0.007,0.004,0.1,0.015,
DD0043,288.38,290.38,0.038,0.015,0.005,0.5,0.015,
DD0043,290.38,292.39,0.028,0.009,0.005,0.2,0.01,
DD0043,292.39,294.4,0.022,0.014,0.003,0.8,0.008,
DD0043,294.4,296.41,0.03,0.012,0.009,0.5,0.01,
DD0043,296.41,298.42,0.035,0.013,0.005,0.7,0.009,
DD0043,298.42,300.43,0.037,0.009,0.005,0.2,0.004,
DD0043,300.43,302.44,0.047,0.01,0.015,0.5,0.012,
DD0043,302.44,304.45,0.044,0.015,0.012,1.0,0.01,
DD0043,304.45,306.46,0.035,0.006,0.032,0.2,0.019,
DD0043,306.46,308.46,0.058,0.014,0.014,0.7,0.027,
DD0043,308.46,310.47,0.045,0.019,0.019,1.3,0.013,
DD0043,310.47,312.48,0.052,0.013,0.015,0.5,0.022,
DD0043,312.48,314.49,0.023,0.007,0.005,0.4,0.002,
DD0043,314.49,316.5,0.039,0.013,0.027,0.5,0.004,
DD0043,316.5,317.38,2.527,1.034,0.625,52.0,0.71,
DD0043,317.38,318.25,1.91,0.416,1.221,10.4,0.284,3.21
DD0043,318.25,319.12,1.456,0.392,0.477,11.4,0.278,
DD0043,319.12,320.0,2.46,0.53,0.431,11.0,0.303,
DD0043,320.0,322.5,0.024,0.007,0.022,0.6,0.04,
DD0043,322.5,324.46,0.05,0.015,0.013,0.7,0.026,
DD0043,324.46,326.43,0.037,0.012,0.03,0.5,0.029,
DD0043,326.43,328.39,0.063,0.018,0.055,0.8,0.004,
DD0043,328.39,330.36,0.039,0.021,0.016,1.0,0.002,
DD0043,330.36,332.32,0.029,0.016,0.015,0.7,0.004,
DD0043,332.32,334.29,0.092,0.041,0.003,1.4,0.002,
DD0043,334.29,336.25,0.078,0.037,0.006,1.7,0.003,
DD0043,336.25,338.22,0.032,0.013,0.008,0.8,0.012,
DD0043,338.22,340.18,0.054,0.035,0.017,1.6,0.033,
DD0043,340.18,342.15,0.014,0.008,0.048,0.8,0.006,
DD0043,342.15,344.11,0.028,0.009,0.022,0.6,0.006,
DD0043,344.11,346.08,0.04,0.013,0.01,0.5,0.006,
DD0043,346.08,348.04,0.045,0.018,0.014,0.9,0.004,
DD0043,348.04,350.01,0.021,0.007,0.006,0.5,0.001,
DD0043,350.01,351.97,0.08,0.026,0.015,0.6,0.002,
DD0043,351.97,353.94,0.036,0.013,0.035,0.7,0.005,
DD0043,353.94,355.9,0.038,0.019,0.008,1.3,0.008,
DD0043,355.9,357.87,0.029,0.016,0.087,1.5,0.024,
DD0043,357.87,359.83,0.066,0.043,0.056,2.2,0.056,
DD0043,359.83,361.8,0.016,0.007,0.032,0.6,0.009,
DD0043,361.8,363.76,0.025,0.01,0.045,0.6,0.019,
DD0043,363.76,365.73,0.028,0.017,0.09,1.4,0.025,
DD0043,365.73,367.69,0.052,0.017,0.339,2.1,0.112,
DD0043,367.69,369.66,0.069,0.025,0.027,3.4,0.014,
DD0043,369.66,371.62,0.031,0.021,0.035,3.5,0.026,
DD0043,371.62,373.59,0.017,0.004,0.129,0.6,0.026,
DD0043,373.59,375.55,0.017,0.005,0.025,0.5,0.004,
DD0043,375.55,377.52,0.045,0.016,0.054,0.9,0.022,
DD0047,528.75,530.81,0.034,0.012,0.004,1.1,0.009,
DD0047,530.81,532.87,0.032,0.011,0.001,0.8,0.007,
DD0047,532.87,534.92,0.014,0.008,0.004,0.7,0.028,
DD0047,534.92,536.98,0.03,0.011,0.008,0.6,0.018,
DD0047,536.98,539.04,0.026,0.013,0.003,0.8,0.02,
DD0047,539.04,541.1,0.041,0.016,0.004,1.1,0.02,
DD0047,541.1,543.15,0.008,0.004,0.006,0.2,0.008,
DD0047,543.15,545.21,0.016,0.009,0.005,0.5,0.021,
DD0047,545.21,547.27,0.023,0.007,0.005,0.1,0.012,
DD0047,547.27,549.33,0.063,0.016,0.002,0.4,0.007,
DD0047,549.33,551.38,0.068,0.033,0.008,1.6,0.071,
DD0047,551.38,553.44,0.026,0.01,0.005,0.7,0.048,
DD0047,553.44,555.5,0.046,0.023,0.009,1.4,0.058,
DD0047,555.5,556.5,3.368,1.22,0.093,30.4,0.63,3.25
DD0047,556.5,557.5,2.903,1.117,0.105,27.8,0.436,3.22
DD0047,557.5,559.5,0.092,0.04,0.004,1.8,0.058,
DD0047,559.5,561.5,0.062,0.015,0.003,0.6,0.065,
DD0047,561.5,563.5,0.137,0.053,0.003,1.2,0.02,
DD0047,563.5,565.5,0.135,0.045,0.004,1.2,0.016,
DD0047,565.5,567.5,0.109,0.034,0.002,1.0,0.019,
DD0047,567.5,569.5,0.098,0.031,0.005,0.7,0.024,
DD0047,569.5,571.5,0.033,0.01,0.003,0.3,0.003,
DD0047,571.5,573.5,0.021,0.005,0.002,0.2,0.003,
DD0047,573.5,575.5,0.021,0.006,0.003,0.3,0.001,
DD0047,575.5,577.5,0.021,0.004,0.004,0.2,0.002,
DD0047,577.5,579.5,0.041,0.009,0.004,0.7,0.004,
DD0047,579.5,581.5,0.014,0.003,0.004,0.3,0.012,
DD0047,581.5,583.5,0.016,0.006,0.004,0.5,0.021,
DD0047,583.5,585.5,0.009,0.002,0.003,0.2,0.017,
DD0047,585.5,587.5,0.045,0.017,0.001,0.9,0.006,
DD0047,587.5,589.5,0.012,0.006,0.014,0.4,0.01,
DD0047,589.5,591.5,0.035,0.014,0.004,0.8,0.009,
DD0047,591.5,593.5,0.082,0.024,0.006,1.3,0.016,
DD0047,593.5,595.5,0.034,0.014,0.004,0.7,0.002,
DD0047,595.5,597.5,0.015,0.011,0.019,1.4,0.007,
DD0047,597.5,599.5,0.037,0.028,0.027,3.5,0.041,
DD0047,599.5,601.5,0.041,0.012,0.042,0.9,0.027,
DD0047,601.5,603.5,0.019,0.007,0.035,0.7,0.021,
DD0047,603.5,605.5,0.035,0.01,0.037,0.7,0.004,
DD0047,605.5,607.5,0.048,0.016,0.013,1.4,0.061,
DD0047,607.5,609.5,0.054,0.019,0.018,1.1,0.116,
DD0047,609.5,611.5,0.021,0.007,0.028,0.4,0.024,
DD0047,611.5,613.5,0.064,0.019,0.006,0.6,0.008,
DD0047,613.5,615.5,0.049,0.011,0.006,0.3,0.025,
DD0047,615.5,617.5,0.08,0.025,0.002,0.3,0.032,
DD0047,617.5,619.5,0.103,0.04,0.003,0.6,0.018,
DD0047,619.5,621.5,0.074,0.022,0.007,0.4,0.011,
DD0047,621.5,623.5,0.089,0.033,0.008,1.4,0.054,
DD0047,623.5,625.5,0.082,0.025,0.008,1.1,0.032,
DD0047,625.5,627.5,0.028,0.01,0.01,0.8,0.018,
DD0047,627.5,629.5,0.184,0.055,0.005,2.3,0.016,
DD0047,629.5,631.5,0.039,0.015,0.026,1.1,0.075,
DD0047,631.5,633.5,0.018,0.013,0.032,1.5,0.037,
DD0047,633.5,635.5,0.019,0.01,0.091,1.5,0.055,
DD0047,635.5,637.5,0.039,0.019,0.01,1.2,0.018,
DD0047,637.5,639.5,0.069,0.015,0.014,0.4,0.045,
DD0047,639.5,641.5,0.073,0.02,0.066,0.4,0.044,
DD0047,641.5,643.5,0.097,0.038,0.081,1.0,0.032,
DD0047,643.5,645.5,0.032,0.01,0.072,0.2,0.072,
DD0047,645.5,647.5,0.084,0.039,0.015,0.7,0.004,
DD0047,647.5,649.5,0.09,0.022,0.021,0.4,0.018,
DD0050,8.5,10.5,0.028,0.012,0.002,0.5,0.003,
DD0050,10.5,12.49,0.07,0.019,0.004,0.7,0.009,
DD0050,12.49,14.49,0.05,0.03,0.005,2.4,0.01,
DD0050,14.49,16.48,0.03,0.007,0.003,0.4,0.002,
DD0050,16.48,18.48,0.103,0.052,0.003,3.1,0.015,
DD0050,18.48,20.47,0.168,0.042,0.002,1.5,0.025,
DD0050,20.47,22.47,0.033,0.013,0.005,1.1,0.008,
DD0050,22.47,24.47,0.026,0.01,0.005,0.5,0.062,
DD0050,24.47,26.46,0.019,0.005,0.015,0.2,0.025,
DD0050,26.46,28.46,0.03,0.008,0.01,0.3,0.048,
DD0050,28.46,30.45,0.062,0.024,0.006,1.0,0.007,
DD0050,30.45,32.45,0.093,0.045,0.003,1.6,0.016,
DD0050,32.45,34.44,0.048,0.031,0.002,1.6,0.007,
DD0050,34.44,36.44,0.166,0.079,0.006,3.5,0.005,
DD0050,36.44,38.44,0.079,0.025,0.005,1.2,0.007,
DD0050,38.44,40.43,0.066,0.025,0.01,2.2,0.032,
DD0050,40.43,42.43,0.038,0.02,0.004,2.8,0.047,
DD0050,42.43,44.42,0.086,0.049,0.001,6.3,0.006,
DD0050,44.42,46.42,0.043,0.01,0.001,0.6,0.009,
DD0050,46.42,48.42,0.033,0.013,0.003,0.9,0.026,
DD0050,48.42,50.41,0.06,0.025,0.004,1.9,0.139,
DD0050,50.41,52.41,0.089,0.032,0.001,2.3,0.065,
DD0050,52.41,54.4,0.037,0.014,0.002,1.4,0.019,
DD0050,54.4,56.4,0.11,0.023,0.006,1.2,0.027,
DD0050,56.4,58.39,0.025,0.01,0.007,0.7,0.022,
DD0050,58.39,60.39,0.032,0.008,0.009,0.3,0.018,
DD0050,60.39,62.39,0.07,0.027,0.012,2.0,0.013,
DD0050,62.39,64.38,0.094,0.027,0.004,1.0,0.022,
DD0050,64.38,66.38,0.067,0.03,0.009,1.5,0.017,
DD0050,66.38,68.37,0.034,0.02,0.006,0.8,0.004,
DD0050,68.37,70.37,0.05,0.02,0.011,0.7,0.029,
DD0050,70.37,72.36,0.106,0.025,0.004,1.0,0.007,
DD0050,72.36,74.36,0.042,0.011,0.016,0.7,0.007,
DD0050,74.36,76.36,0.117,0.033,0.007,1.8,0.03,
DD0050,76.36,78.35,0.066,0.012,0.013,0.6,0.029,
DD0050,78.35,80.35,0.044,0.009,0.008,0.4,0.024,
DD0050,80.35,82.34,0.046,0.012,0.006,0.4,0.018,
DD0050,82.34,84.34,0.177,0.067,0.002,3.3,0.008,
DD0050,84.34,86.33,0.075,0.024,0.006,1.9,0.028,
DD0050,86.33,88.33,0.042,0.011,0.002,0.5,0.003,
DD0050,88.33,90.33,0.05,0.015,0.001,0.7,0.002,
DD0050,90.33,92.32,0.028,0.009,0.004,0.5,0.002,
DD0050,92.32,94.32,0.026,0.007,0.015,0.4,0.004,
DD0050,94.32,96.31,0.018,0.006,0.012,0.5,0.003,
DD0050,96.31,98.31,0.029,0.009,0.009,0.6,0.004,
DD0050,98.31,100.31,0.045,0.018,0.002,1.4,0.001,
DD0050,100.31,102.3,0.053,0.014,0.004,0.5,0.002,
DD0050,102.3,104.3,0.036,0.01,0.003,0.2,0.005,
DD0050,104.3,106.29,0.052,0.014,0.007,0.4,0.005,
DD0050,106.29,108.29,0.019,0.006,0.007,0.2,0.008,
DD0050,108.29,110.28,0.028,0.012,0.009,0.3,0.016,
DD0050,110.28,112.28,0.072,0.029,0.022,0.7,0.067,
DD0050,112.28,114.28,0.041,0.019,0.016,0.9,0.036,
DD0050,114.28,116.27,0.01,0.008,0.028,0.7,0.003,
DD0050,116.27,118.27,0.019,0.016,0.013,1.8,0.013,
DD0050,118.27,120.26,0.037,0.024,0.041,1.2,0.026,
DD0050,120.26,122.26,0.061,0.043,0.024,2.0,0.012,
DD0050,122.26,124.25,0.045,0.024,0.013,1.3,0.005,
DD0050,124.25,126.25,0.022,0.009,0.024,0.5,0.015,
DD0050,126.25,127.25,1.731,0.992,0.398,39.2,0.715,3.12
DD0050,127.25,128.25,1.259,0.529,0.184,17.6,0.282,
DD0050,128.25,129.25,1.338,0.651,0.442,27.0,0.309,
DD0050,129.25,130.25,4.704,1.787,0.195,88.9,0.072,
DD0050,130.25,131.25,3.422,0.953,0.415,40.1,0.223,3.45
DD0050,131.25,132.25,2.79,0.761,0.138,34.4,0.07,3.37
DD0050,132.25,133.25,4.543,1.198,0.083,19.3,0.209,
DD0050,133.25,134.25,2.5,0.691,0.069,12.0,0.232,
DD0050,134.25,135.25,2.845,0.647,0.338,10.1,0.632,3.06
DD0050,135.25,136.25,1.213,0.269,0.385,6.0,0.528,3.1
DD0050,136.25,136.5,0.037,0.012,0.005,0.4,0.01,
DD0050,136.5,138.46,0.06,0.013,0.017,0.4,0.028,
DD0050,138.46,140.43,0.053,0.016,0.027,0.7,0.029,
DD0050,140.43,142.39,0.078,0.034,0.036,1.0,0.062,
DD0050,142.39,144.36,0.07,0.021,0.03,1.0,0.01,
DD0050,144.36,146.32,0.034,0.01,0.024,0.4,0.017,
DD0050,146.32,148.28,0.057,0.048,0.03,1.4,0.05,
DD0050,148.28,150.25,0.034,0.018,0.03,0.8,0.012,
DD0050,150.25,152.21,0.032,0.031,0.013,1.9,0.015,
DD0050,152.21,154.18,0.017,0.006,0.026,0.3,0.006,
DD0050,154.18,156.14,0.024,0.006,0.044,0.2,0.02,
DD0050,156.14,158.1,0.026,0.009,0.059,0.4,0.042,
DD0050,158.1,160.07,0.023,0.009,0.027,0.6,0.005,
DD0050,160.07,162.03,0.097,0.052,0.028,3.5,0.105,
DD0050,162.03,164.0,0.061,0.038,0.032,1.7,0.092,
DD0050,164.0,165.96,0.046,0.014,0.018,0.4,0.004,
DD0050,165.96,167.92,0.082,0.023,0.026,0.9,0.014,
DD0050,167.92,169.89,0.081,0.051,0.091,2.5,0.048,
DD0050,169.89,171.85,0.028,0.013,0.218,1.4,0.047,
DD0050,171.85,173.82,0.076,0.03,0.061,1.4,0.027,
DD0050,173.82,175.78,0.072,0.017,0.021,0.8,0.007,
DD0050,175.78,177.74,0.076,0.057,0.021,2.9,0.009,
DD0050,177.74,179.71,0.078,0.031,0.017,1.2,0.014,
DD0050,179.71,181.67,0.05,0.031,0.02,2.0,0.008,
DD0050,181.67,183.63,0.045,0.014,0.04,1.1,0.021,
DD0050,183.63,185.6,0.091,0.047,0.043,2.9,0.004,
DD0050,185.6,187.56,0.037,0.017,0.093,1.0,0.024,
DD0050,187.56,189.53,0.038,0.03,0.039,1.5,0.004,
DD0051,93.5,95.5,0.028,0.009,0.002,0.4,0.003,
DD0051,95.5,97.49,0.088,0.035,0.002,1.3,0.006,
DD0051,97.49,99.49,0.039,0.02,0.003,0.8,0.003,
DD0051,99.49,101.48,0.047,0.017,0.003,0.8,0.003,
DD0051,101.48,103.48,0.077,0.032,0.002,0.9,0.012,
DD0051,103.48,105.47,0.052,0.025,0.003,0.9,0.039,
DD0051,105.47,107.47,0.066,0.032,0.002,1.0,0.02,
DD0051,107.47,109.47,0.048,0.013,0.011,0.6,0.059,
DD0051,109.47,111.46,0.038,0.013,0.004,0.6,0.022,
DD0051,111.46,113.46,0.092,0.042,0.003,0.9,0.009,
DD0051,113.46,115.45,0.065,0.033,0.002,0.7,0.01,
DD0051,115.45,117.45,0.036,0.014,0.002,0.3,0.008,
DD0051,117.45,119.44,0.051,0.021,0.003,0.8,0.013,
DD0051,119.44,121.44,0.032,0.011,0.002,0.4,0.01,
DD0051,121.44,123.44,0.025,0.006,0.003,0.2,0.004,
DD0051,123.44,125.43,0.102,0.041,0.004,1.2,0.008,
DD0051,125.43,127.43,0.066,0.019,0.001,0.8,0.012,
DD0051,127.43,129.42,0.033,0.013,0.002,0.6,0.042,
DD0051,129.42,131.42,0.061,0.019,0.004,0.9,0.064,
DD0051,131.42,133.42,0.08,0.023,0.002,0.7,0.049,
DD0051,133.42,135.41,0.062,0.016,0.004,0.5,0.054,
DD0051,135.41,137.41,0.034,0.013,0.003,0.4,0.04,
DD0051,137.41,139.4,0.029,0.009,0.003,0.6,0.016,
DD0051,139.4,141.4,0.039,0.016,0.003,0.5,0.011,
DD0051,141.4,143.39,0.06,0.014,0.003,0.3,0.005,
DD0051,143.39,145.39,0.052,0.012,0.004,0.4,0.024,
DD0051,145.39,147.39,0.075,0.021,0.004,0.7,0.01,
DD0051,147.39,149.38,0.113,0.06,0.003,3.6,0.011,
DD0051,149.38,151.38,0.1,0.032,0.003,1.4,0.014,
DD0051,151.38,153.37,0.1,0.025,0.006,1.2,0.01,
DD0051,153.37,155.37,0.056,0.021,0.01,0.8,0.005,
DD0051,155.37,157.36,0.069,0.024,0.006,0.9,0.034,
DD0051,157.36,159.36,0.038,0.017,0.005,1.3,0.022,
DD0051,159.36,161.36,0.112,0.062,0.008,2.1,0.019,
DD0051,161.36,163.35,0.142,0.045,0.005,1.1,0.007,
DD0051,163.35,165.35,0.101,0.017,0.021,0.2,0.068,
DD0051,165.35,167.34,0.095,0.018,0.012,0.4,0.055,
DD0051,167.34,169.34,0.049,0.009,0.006,0.2,0.005,
DD0051,169.34,171.33,0.044,0.014,0.005,0.7,0.007,
DD0051,171.33,173.33,0.031,0.014,0.005,0.9,0.01,
DD0051,173.33,175.33,0.037,0.015,0.008,0.7,0.006,
DD0051,175.33,177.32,0.056,0.024,0.005,1.0,0.003,
DD0051,177.32,179.32,0.016,0.004,0.024,0.1,0.032,
DD0051,179.32,181.31,0.029,0.009,0.014,0.4,0.005,
DD0051,181.31,183.31,0.046,0.016,0.006,0.4,0.005,
DD0051,183.31,185.31,0.025,0.006,0.02,0.2,0.014,
DD0051,185.31,187.3,0.057,0.015,0.009,0.3,0.006,
DD0051,187.3,189.3,0.036,0.008,0.01,0.2,0.003,
DD0051,189.3,191.29,0.034,0.007,0.01,0.3,0.007,
DD0051,191.29,193.29,0.033,0.013,0.013,1.0,0.009,
DD0051,193.29,195.28,0.039,0.016,0.022,1.2,0.033,
DD0051,195.28,197.28,0.041,0.013,0.021,1.2,0.014,
DD0051,197.28,199.28,0.063,0.019,0.011,0.9,0.02,
DD0051,199.28,201.27,0.078,0.021,0.013,0.8,0.017,
DD0051,201.27,203.27,0.053,0.01,0.036,0.3,0.089,
DD0051,203.27,205.26,0.024,0.006,0.018,0.3,0.037,
DD0051,205.26,207.26,0.014,0.007,0.015,0.6,0.035,
DD0051,207.26,209.25,0.02,0.008,0.026,0.5,0.03,
DD0051,209.25,211.25,0.018,0.005,0.023,0.3,0.013,
DD0051,211.25,212.38,0.238,0.091,2.468,3.7,3.295,
DD0051,212.38,213.5,0.337,0.118,4.773,5.2,3.353,3.22
DD0051,213.5,214.52,1.345,0.49,1.017,16.2,1.496,3.39
DD0051,214.52,215.55,1.708,0.238,0.679,3.8,2.613,
DD0051,215.55,216.57,3.119,0.888,0.474,17.1,0.618,
DD0051,216.57,217.59,1.966,0.33,1.067,5.4,1.033,3.33
DD0051,217.59,218.61,1.761,0.308,1.442,8.0,0.386,
DD0051,218.61,219.64,4.097,0.956,1.036,26.0,0.875,
DD0051,219.64,220.66,4.37,1.235,0.693,35.3,0.843,3.71
DD0051,220.66,221.68,8.207,2.863,0.295,59.5,0.469,3.65
DD0051,221.68,222.7,11.188,6.212,0.366,120.9,0.649,
DD0051,222.7,223.73,8.007,2.741,0.53,87.6,1.547,4.04
DD0051,223.73,224.75,11.721,4.971,0.628,162.7,7.2,4.2
DD0051,224.75,226.0,4.913,1.646,0.273,39.0,0.711,
DD0051,226.0,227.25,9.721,3.308,0.46,39.5,2.892,3.23
DD0051,227.25,229.26,0.117,0.017,0.033,0.4,0.149,
DD0051,229.26,231.26,0.047,0.01,0.013,0.3,0.013,
DD0051,231.26,233.27,0.055,0.017,0.006,0.6,0.008,
DD0051,233.27,235.28,0.016,0.006,0.041,0.4,0.011,
DD0051,235.28,237.28,0.055,0.012,0.059,0.7,0.016,
DD0051,237.28,239.29,0.02,0.009,0.041,0.6,0.011,
DD0051,239.29,241.29,0.046,0.016,0.009,0.9,0.023,
DD0051,241.29,243.3,0.066,0.017,0.026,0.7,0.043,
DD0051,243.3,245.31,0.05,0.012,0.018,0.2,0.037,
DD0051,245.31,247.31,0.067,0.024,0.019,1.3,0.048,
DD0051,247.31,249.32,0.083,0.017,0.02,0.6,0.018,
DD0051,249.32,251.33,0.075,0.017,0.044,0.3,0.047,
DD0051,251.33,253.33,0.14,0.032,0.131,0.5,0.035,
DD0051,253.33,255.34,0.067,0.013,0.115,0.3,0.067,
DD0051,255.34,257.35,0.059,0.014,0.095,0.7,0.062,
DD0051,257.35,259.35,0.049,0.011,0.089,0.5,0.077,
DD0051,259.35,261.36,0.113,0.039,0.015,0.9,0.031,
DD0051,261.36,263.36,0.02,0.008,0.039,0.5,0.029,
DD0052,165.75,167.75,0.026,0.017,0.002,0.7,0.006,
DD0052,167.75,169.74,0.038,0.016,0.005,0.7,0.021,
DD0052,169.74,171.74,0.03,0.019,0.003,0.8,0.011,
DD0052,171.74,173.73,0.116,0.072,0.001,1.5,0.008,
DD0052,173.73,175.73,0.041,0.025,0.003,1.3,0.009,
DD0052,175.73,177.73,0.081,0.036,0.002,1.5,0.004,
DD0052,177.73,179.72,0.11,0.042,0.005,1.4,0.007,
DD0052,179.72,181.72,0.075,0.031,0.004,2.5,0.011,
DD0052,181.72,183.71,0.139,0.089,0.003,8.3,0.005,
DD0052,183.71,185.71,0.135,0.06,0.002,3.7,0.003,
DD0052,185.71,187.71,0.078,0.018,0.001,0.8,0.004,
DD0052,187.71,189.7,0.075,0.029,0.01,1.1,0.028,
DD0052,189.7,191.7,0.042,0.013,0.004,0.5,0.012,
DD0052,191.7,193.7,0.023,0.01,0.004,0.4,0.016,
DD0052,193.7,195.69,0.024,0.012,0.006,0.8,0.007,
DD0052,195.69,197.69,0.017,0.009,0.003,0.7,0.003,
DD0052,197.69,199.68,0.082,0.034,0.002,2.7,0.01,
DD0052,199.68,201.68,0.073,0.016,0.004,0.7,0.011,
DD0052,201.68,203.68,0.05,0.013,0.006,0.7,0.017,
DD0052,203.68,205.67,0.047,0.03,0.004,1.9,0.007,
DD0052,205.67,207.67,0.257,0.174,0.002,9.8,0.01,
DD0052,207.67,209.66,0.113,0.053,0.002,1.8,0.007,
DD0052,209.66,211.66,0.131,0.043,0.002,0.9,0.008,
DD0052,211.66,213.66,0.118,0.049,0.003,1.9,0.007,
DD0052,213.66,215.65,0.071,0.025,0.007,1.1,0.021,
DD0052,215.65,217.65,0.037,0.014,0.001,0.4,0.003,
DD0052,217.65,219.64,0.029,0.007,0.007,0.2,0.007,
DD0052,219.64,221.64,0.045,0.018,0.002,0.5,0.006,
DD0052,221.64,223.64,0.017,0.003,0.008,0.1,0.008,
DD0052,223.64,225.63,0.017,0.009,0.003,0.4,0.006,
DD0052,225.63,227.63,0.04,0.01,0.004,0.2,0.007,
DD0052,227.63,229.62,0.098,0.018,0.009,0.3,0.012,
DD0052,229.62,231.62,0.032,0.006,0.008,0.2,0.02,
DD0052,231.62,233.62,0.025,0.011,0.01,0.6,0.016,
DD0052,233.62,235.61,0.066,0.02,0.016,1.5,0.027,
DD0052,235.61,237.61,0.02,0.009,0.013,1.3,0.02,
DD0052,237.61,239.61,0.025,0.009,0.004,0.8,0.002,
DD0052,239.61,241.6,0.027,0.012,0.007,0.8,0.004,
DD0052,241.6,243.6,0.018,0.01,0.008,1.0,0.017,
DD0052,243.6,245.59,0.026,0.019,0.007,1.5,0.003,
DD0052,245.59,247.59,0.016,0.007,0.007,0.4,0.008,
DD0052,247.59,249.59,0.033,0.015,0.003,0.7,0.006,
DD0052,249.59,251.58,0.052,0.019,0.005,0.6,0.004,
DD0052,251.58,253.58,0.093,0.038,0.001,1.2,0.009,
DD0052,253.58,255.57,0.106,0.053,0.002,1.7,0.014,
DD0052,255.57,257.57,0.077,0.034,0.003,1.1,0.012,
DD0052,257.57,259.57,0.049,0.027,0.006,1.2,0.016,
DD0052,259.57,261.56,0.154,0.073,0.007,2.0,0.028,
DD0052,261.56,263.56,0.15,0.07,0.004,2.4,0.011,
DD0052,263.56,265.55,0.033,0.006,0.012,0.2,0.045,
DD0052,265.55,267.55,0.014,0.005,0.009,0.3,0.01,
DD0052,267.55,269.55,0.019,0.007,0.009,0.5,0.015,
DD0052,269.55,271.54,0.041,0.016,0.012,1.1,0.015,
DD0052,271.54,273.54,0.027,0.007,0.014,0.4,0.003,
DD0052,273.54,275.54,0.016,0.003,0.018,0.1,0.003,
DD0052,275.54,277.53,0.02,0.004,0.011,0.1,0.014,
DD0052,277.53,279.53,0.033,0.009,0.017,0.4,0.015,
DD0052,279.53,281.52,0.035,0.009,0.011,0.4,0.013,
DD0052,281.52,283.52,0.042,0.015,0.03,1.1,0.024,
DD0052,283.52,285.52,0.116,0.033,0.015,1.6,0.028,
DD0052,285.52,287.51,0.081,0.02,0.015,0.8,0.007,
DD0052,287.51,289.51,0.041,0.011,0.03,0.3,0.012,
DD0052,289.51,291.5,0.045,0.013,0.009,0.6,0.012,
DD0052,291.5,293.5,0.078,0.037,0.011,2.4,0.007,
DD0052,293.5,294.53,2.498,0.565,0.428,19.6,0.217,
DD0052,294.53,295.56,3.224,1.033,0.372,54.6,0.116,3.46
DD0052,295.56,296.58,2.085,0.531,0.451,19.4,0.401,3.26
DD0052,296.58,297.61,9.296,1.823,0.312,26.7,0.148,3.3
DD0052,297.61,298.64,4.373,0.691,0.691,18.1,0.265,
DD0052,298.64,299.67,6.756,3.39,0.245,135.9,0.577,
DD0052,299.67,300.69,4.008,1.288,0.259,42.5,0.351,3.39
DD0052,300.69,301.72,3.862,1.206,0.33,20.0,0.364,3.18
DD0052,301.72,302.75,4.621,1.074,0.44,23.4,0.226,3.29
DD0052,302.75,304.73,0.033,0.008,0.051,0.4,0.017,
DD0052,304.73,306.71,0.048,0.023,0.055,0.8,0.074,
DD0052,306.71,308.69,0.024,0.013,0.06,0.6,0.03,
DD0052,308.69,310.67,0.024,0.01,0.017,0.7,0.005,
DD0052,310.67,312.65,0.034,0.013,0.014,0.8,0.026,
DD0052,312.65,314.63,0.03,0.019,0.019,1.1,0.01,
DD0052,314.63,316.6,0.112,0.03,0.016,1.4,0.007,
DD0052,316.6,318.58,0.059,0.016,0.046,0.4,0.029,
DD0052,318.58,320.56,0.087,0.042,0.026,1.6,0.032,
DD0052,320.56,322.54,0.094,0.062,0.045,2.7,0.035,
DD0052,322.54,324.52,0.025,0.008,0.019,0.5,0.003,
DD0052,324.52,326.5,0.042,0.017,0.019,1.0,0.013,
