HOLE_ID,FROM,TO,P2O5_PCT,P2O5_AP_PCT,CAO_PCT,SIO2_PCT,FE2O3_PCT,AL2O3_PCT,MGO_PCT
PF0018,32.5,37.18,12.84,10.18,14.8,10.22,21.15,6.18,
PF0018,37.18,41.86,10.56,7.94,10.85,12.99,41.37,8.72,1.89
PF0018,41.86,46.54,11.74,7.21,9.87,8.81,40.84,6.57,2.1
PF0018,46.54,51.21,10.49,5.05,7.08,14.42,38.27,7.12,2.15
PF0018,51.21,55.89,12.86,8.18,11.52,13.85,42.71,4.68,3.26
PF0018,55.89,60.57,9.41,6.04,8.7,9.46,27.89,1.99,0.76
PF0018,60.57,65.25,15.74,10.95,15.6,8.7,23.55,5.58,
PF0018,65.25,70.35,9.92,9.76,18.07,17.38,15.26,5.71,
PF0018,70.35,75.45,11.69,11.5,22.23,15.94,15.7,2.79,
PF0018,75.45,80.55,10.6,8.31,11.38,16.37,15.5,3.08,8.68
PF0018,80.55,85.65,7.1,7.03,10.22,22.6,21.68,1.81,6.59
PF0018,85.65,90.75,7.66,7.41,14.42,17.11,21.37,2.43,9.42
PF0018,90.75,96.0,7.87,7.39,22.97,19.76,11.44,1.28,24.09
PF0018,96.0,101.25,3.94,3.66,17.79,24.93,12.13,1.88,16.72
PF0018,101.25,106.5,3.98,3.75,17.84,16.77,9.77,1.24,12.62
PF0018,106.5,111.75,4.26,3.91,18.21,20.98,12.38,2.06,14.05
PF0019,0.0,2.0,3.7,0.53,0.75,22.6,30.94,26.18,0.59
PF0019,2.0,6.94,6.71,0.59,0.8,20.48,44.21,21.27,1.53
PF0019,6.94,11.88,6.3,0.45,0.62,14.74,34.78,5.26,0.5
PF0019,11.88,16.81,4.57,0.29,0.4,13.98,32.71,28.24,0.31
PF0019,16.81,21.75,5.59,0.21,0.3,15.0,22.35,19.77,0.21
PF0019,21.75,26.4,16.82,7.77,11.36,12.73,19.52,5.81,1.81
PF0019,26.4,31.05,16.02,5.52,7.73,14.19,26.81,0.97,1.61
PF0019,31.05,35.7,8.92,3.11,4.34,14.86,30.92,3.07,0.73
PF0019,35.7,40.35,11.34,4.13,5.73,8.03,26.53,3.46,
PF0019,40.35,45.0,16.91,8.5,11.23,10.55,37.72,5.65,1.65
PF0019,45.0,49.81,7.18,6.48,18.86,12.81,22.54,3.43,11.7
PF0019,49.81,54.62,6.38,6.11,15.15,24.79,22.64,1.48,6.53
PF0019,54.62,59.44,6.74,6.52,12.8,21.43,16.71,5.66,6.25
PF0019,59.44,64.25,9.37,8.91,15.06,14.05,14.6,2.95,3.85
PF0019,64.25,69.32,3.49,3.4,14.33,17.66,13.54,1.51,6.27
PF0019,69.32,74.4,6.16,6.12,20.72,17.17,8.94,4.17,9.9
PF0019,74.4,79.47,10.59,10.52,26.56,15.92,7.96,2.8,7.9
PF0019,79.47,84.55,8.1,7.93,23.28,16.96,7.44,2.43,9.19
PF0019,84.55,89.62,4.87,4.4,19.02,18.48,8.99,4.1,9.17
PF0019,89.62,94.7,2.83,2.75,16.32,29.8,11.33,4.3,
PF0019,94.7,99.77,4.4,4.35,18.39,25.61,8.81,1.89,10.68
PF0020,0.0,1.25,0.97,0.16,0.22,37.88,28.52,27.12,
PF0020,1.25,5.75,4.87,0.31,0.43,17.89,36.08,34.64,0.34
PF0020,5.75,10.25,6.74,0.51,0.69,13.84,38.62,18.07,0.29
PF0020,10.25,14.75,6.6,0.41,0.58,15.84,31.91,17.07,0.54
PF0020,14.75,19.25,4.12,0.38,0.5,16.13,23.49,12.61,
PF0020,19.25,23.85,31.04,12.74,17.16,8.11,20.53,6.6,
PF0020,23.85,28.45,26.92,7.17,9.83,9.21,18.0,6.77,0.85
PF0020,28.45,33.05,16.18,2.93,4.14,9.56,20.3,4.38,0.4
PF0020,33.05,37.65,15.12,4.67,6.69,8.51,22.65,5.45,1.11
PF0020,37.65,42.25,21.02,10.25,14.2,6.96,21.96,4.5,1.08
PF0020,42.25,46.69,14.23,13.82,21.01,12.28,18.94,2.52,7.27
PF0020,46.69,51.12,13.69,13.04,20.0,13.56,19.65,3.85,
PF0020,51.12,55.56,8.79,8.26,12.28,13.65,19.95,1.1,12.78
PF0020,55.56,60.0,5.05,4.84,9.4,14.04,22.53,2.0,6.58
PF0020,60.0,64.83,3.65,3.64,17.41,25.7,8.74,2.49,12.39
PF0020,64.83,69.66,3.76,3.63,17.55,18.65,8.46,0.72,13.94
PF0020,69.66,74.49,3.94,3.6,17.79,37.91,9.12,2.11,12.55
PF0020,74.49,79.31,5.44,5.18,19.76,25.81,10.37,1.44,
PF0020,79.31,84.14,12.15,11.77,28.61,12.78,6.83,4.02,14.78
PF0020,84.14,88.97,6.44,5.84,21.08,19.2,12.36,4.07,
PF0020,88.97,93.8,4.76,4.65,14.9,22.42,9.47,2.59,9.78
PF0021,0.0,2.0,1.82,0.19,0.27,38.27,23.67,18.8,
PF0021,2.0,6.38,6.8,0.3,0.4,20.44,24.68,25.95,0.2
PF0021,6.38,10.75,3.75,0.23,0.34,20.72,28.66,13.57,
PF0021,10.75,15.12,3.65,0.3,0.41,24.09,33.16,18.85,
PF0021,15.12,19.5,9.04,0.44,0.59,13.48,23.79,26.14,0.47
PF0021,19.5,24.9,15.76,9.7,13.01,9.52,15.34,4.61,1.41
PF0021,24.9,30.3,23.3,9.68,13.94,7.16,15.62,9.54,1.32
PF0021,30.3,35.7,18.5,10.29,14.02,15.03,14.41,6.77,2.24
PF0021,35.7,41.1,7.02,4.29,6.08,15.85,36.88,7.75,0.68
PF0021,41.1,46.5,10.7,5.21,7.49,22.67,29.46,7.15,
PF0021,46.5,52.08,4.42,4.23,14.79,14.55,27.82,1.57,14.15
PF0021,52.08,57.67,9.23,8.7,13.81,20.26,31.25,2.73,9.77
PF0021,57.67,63.25,9.98,9.73,16.74,18.83,18.01,2.3,4.85
PF0021,63.25,67.95,4.62,4.2,18.68,17.3,11.28,2.25,15.36
PF0021,67.95,72.65,6.72,6.43,21.46,19.15,13.55,2.74,
PF0021,72.65,77.35,3.59,3.31,17.33,27.35,11.56,1.65,10.53
PF0021,77.35,82.05,9.02,8.41,24.49,16.46,9.47,2.38,14.92
PF0021,82.05,86.75,3.95,3.77,17.25,19.33,12.55,4.06,10.13
PF0021,86.75,91.45,4.53,4.15,18.57,17.84,14.86,3.33,6.06
PF0021,91.45,96.15,5.71,5.53,20.13,13.62,16.79,1.16,6.55
PF0022,0.0,2.75,2.08,0.2,0.26,34.91,23.52,34.04,0.19
PF0022,2.75,7.94,7.71,0.44,0.62,8.38,23.33,37.58,0.39
PF0022,7.94,13.12,5.59,0.39,0.53,14.75,33.93,23.91,
PF0022,13.12,18.31,6.33,0.61,0.81,15.38,27.02,28.05,
PF0022,18.31,23.5,6.72,0.29,0.4,12.98,27.98,38.32,0.45
PF0022,23.5,28.21,12.01,4.89,6.81,12.51,26.42,4.58,1.34
PF0022,28.21,32.93,9.66,7.7,10.92,18.22,25.51,3.08,
PF0022,32.93,37.64,9.83,4.22,5.84,19.95,27.2,10.75,1.78
PF0022,37.64,42.36,11.33,4.45,6.34,13.12,29.06,6.15,0.72
PF0022,42.36,47.07,11.48,9.0,12.4,17.78,39.35,2.33,2.55
PF0022,47.07,51.79,17.5,8.6,12.08,6.5,29.32,4.01,1.13
PF0022,51.79,56.5,10.6,7.02,9.71,13.73,37.05,7.1,2.26
PF0022,56.5,62.17,9.97,9.62,13.89,13.23,17.24,1.9,8.78
PF0022,62.17,67.83,6.24,5.62,13.11,15.17,18.79,1.19,17.06
PF0022,67.83,73.5,8.01,7.88,14.79,16.84,21.32,2.41,13.17
PF0022,73.5,79.08,6.7,6.51,21.43,13.2,10.72,1.47,27.14
PF0022,79.08,84.67,8.48,8.42,23.77,15.88,8.61,3.45,15.12
PF0022,84.67,90.25,6.41,5.92,21.05,25.07,9.27,3.37,12.65
PF0022,90.25,95.83,5.71,5.58,20.12,14.91,13.02,1.77,6.15
PF0023,0.0,2.0,1.95,0.19,0.25,32.09,22.79,28.88,0.32
PF0023,2.0,6.75,3.85,0.35,0.47,12.19,36.58,20.08,
PF0023,6.75,11.5,5.46,0.4,0.54,11.18,25.37,43.43,0.88
PF0023,11.5,16.25,3.69,0.25,0.34,24.01,39.57,15.05,0.26
PF0023,16.25,21.0,2.97,0.25,0.36,18.03,41.74,19.11,0.65
PF0023,21.0,25.75,4.1,0.4,0.58,15.97,25.7,18.77,
PF0023,25.75,30.72,11.88,4.74,6.36,12.76,30.67,7.73,1.56
PF0023,30.72,35.69,17.75,5.89,8.59,15.75,44.23,6.41,2.27
PF0023,35.69,40.66,11.54,4.75,6.65,14.66,34.9,5.49,1.8
PF0023,40.66,45.62,11.45,5.18,6.92,13.53,29.86,3.46,1.89
PF0023,45.62,50.59,14.05,8.29,11.57,10.79,32.19,1.48,0.82
PF0023,50.59,55.56,10.98,6.28,8.72,9.2,21.32,3.96,1.0
PF0023,55.56,60.53,12.95,8.68,11.49,11.6,16.85,2.09,3.26
PF0023,60.53,65.5,11.64,8.0,10.95,15.14,19.35,3.83,2.19
PF0023,65.5,70.33,13.68,11.99,17.52,23.79,10.79,2.51,8.68
PF0023,70.33,75.17,10.01,9.19,13.01,19.05,15.71,1.91,5.86
PF0023,75.17,80.0,13.84,13.5,27.58,15.44,13.91,2.27,13.29
PF0023,80.0,85.38,4.77,4.47,18.89,11.21,10.11,1.78,13.33
PF0023,85.38,90.76,6.42,6.11,19.07,35.29,11.28,1.05,
PF0024,0.0,1.5,2.49,0.21,0.28,32.5,22.5,19.52,0.46
PF0024,1.5,7.12,3.28,0.15,0.21,22.84,49.57,11.57,
PF0024,7.12,12.75,3.92,0.28,0.38,18.25,36.56,20.39,0.27
PF0024,12.75,18.38,3.81,0.3,0.44,21.5,33.02,32.4,0.5
PF0024,18.38,24.0,4.14,0.27,0.38,16.09,34.88,19.33,0.4
PF0024,24.0,28.81,11.05,9.42,13.07,13.56,28.33,4.81,1.44
PF0024,28.81,33.62,11.07,5.53,7.82,7.85,17.52,4.81,2.0
PF0024,33.62,38.44,12.46,5.23,7.47,10.52,25.17,5.7,1.29
PF0024,38.44,43.25,26.0,7.43,10.09,6.2,19.96,2.72,
PF0024,43.25,48.06,10.8,10.37,14.45,11.83,31.65,2.96,
PF0024,48.06,52.88,13.53,6.68,8.83,10.22,26.46,4.41,
PF0024,52.88,57.69,28.66,14.79,19.56,8.55,26.36,4.61,1.3
PF0024,57.69,62.5,15.85,7.82,10.71,8.33,26.54,4.7,1.9
PF0024,62.5,68.0,6.93,6.59,13.34,23.28,15.23,2.25,12.95
PF0024,68.0,73.5,7.08,6.53,18.73,24.13,19.4,1.99,16.86
PF0024,73.5,78.3,4.58,4.34,18.63,22.79,9.01,2.6,12.95
PF0024,78.3,83.09,3.26,3.22,16.89,21.95,10.69,2.88,10.19
PF0024,83.09,87.89,2.95,2.92,16.49,17.7,10.05,1.41,9.9
PF0024,87.89,92.68,4.68,4.46,10.94,20.51,10.81,1.68,2.73
PF0024,92.68,97.48,2.42,2.28,9.53,24.78,14.37,2.83,
PF0024,97.48,102.27,2.6,2.41,10.46,21.6,10.31,2.61,6.43
PF0025,0.0,2.75,1.51,0.14,0.19,42.33,23.88,21.17,
PF0025,2.75,7.45,4.62,0.28,0.39,14.98,37.7,21.88,0.41
PF0025,7.45,12.15,3.52,0.26,0.37,19.7,44.03,19.0,
PF0025,12.15,16.85,4.6,0.3,0.44,11.08,35.97,14.05,0.23
PF0025,16.85,21.55,5.01,0.23,0.32,15.29,22.93,28.32,0.27
PF0025,21.55,26.25,6.3,0.35,0.49,15.31,27.56,29.88,0.61
PF0025,26.25,31.5,11.75,5.02,6.65,10.44,19.88,7.53,
PF0025,31.5,36.75,11.27,4.01,5.74,16.83,29.5,3.18,
PF0025,36.75,42.0,12.4,7.26,10.16,11.88,21.36,4.36,1.43
PF0025,42.0,47.25,9.99,5.66,8.22,23.23,26.76,4.78,2.47
PF0025,47.25,52.5,7.88,6.97,9.73,14.84,23.43,4.49,1.81
PF0025,52.5,57.75,12.96,7.41,10.7,6.97,30.54,3.2,
PF0025,57.75,63.0,15.33,14.88,20.51,7.5,23.5,3.91,3.6
PF0025,63.0,68.25,6.64,6.51,13.35,17.11,46.5,3.08,5.0
PF0025,68.25,74.5,8.81,8.37,21.02,19.52,14.29,1.91,14.32
PF0025,74.5,80.75,7.82,7.7,19.71,16.81,16.26,2.73,7.46
PF0025,80.75,85.86,4.05,3.7,17.94,15.49,11.94,1.86,18.5
PF0025,85.86,90.98,4.49,4.34,18.52,17.55,12.26,2.41,
PF0025,90.98,96.09,3.84,3.46,10.59,21.36,16.54,1.33,7.11
PF0025,96.09,101.2,3.01,2.78,9.44,23.12,18.15,2.15,7.89
PF0025,101.2,106.32,2.87,2.73,16.38,18.65,12.38,3.06,8.92
PF0025,106.32,111.43,1.91,1.82,11.03,27.33,11.08,2.15,13.81
PF0026,0.0,3.5,0.86,0.12,0.16,29.55,36.42,27.4,0.62
PF0026,3.5,8.08,3.83,0.25,0.35,10.74,42.11,31.01,0.44
PF0026,8.08,12.67,2.06,0.26,0.37,13.39,55.13,23.17,0.88
PF0026,12.67,17.25,3.5,0.3,0.42,13.48,40.74,29.83,0.56
PF0026,17.25,22.5,8.13,8.1,15.03,19.93,32.39,5.3,2.25
PF0026,22.5,27.75,9.24,5.16,6.92,15.82,46.16,3.96,1.29
PF0026,27.75,33.0,11.31,6.35,9.23,12.2,41.31,4.73,1.47
PF0026,33.0,38.25,13.21,9.57,13.38,12.2,22.97,1.88,
PF0026,38.25,43.0,17.19,16.98,29.52,17.44,12.19,3.09,
PF0026,43.0,47.75,15.55,14.68,24.23,19.23,10.71,2.79,4.11
PF0026,47.75,52.5,10.36,5.44,7.45,23.51,20.82,2.1,2.53
PF0026,52.5,57.25,9.28,9.27,15.35,20.86,23.68,2.24,5.12
PF0026,57.25,62.0,10.15,9.18,13.25,18.58,21.54,3.41,2.94
PF0026,62.0,66.75,11.79,10.82,16.38,17.0,11.84,2.14,3.71
PF0026,66.75,71.88,4.6,4.41,15.03,20.44,15.27,1.0,9.52
PF0026,71.88,77.01,3.91,3.82,11.51,15.62,16.54,1.69,9.27
PF0026,77.01,82.14,6.89,6.79,21.68,21.06,7.59,2.28,15.31
PF0026,82.14,87.27,4.71,4.37,14.75,8.59,16.24,1.34,13.4
PF0026,87.27,92.4,6.74,6.24,21.48,8.23,13.38,2.87,11.96
PF0026,92.4,97.53,4.55,4.09,18.59,11.87,13.1,2.54,12.4
PF0026,97.53,102.66,3.27,3.07,16.91,10.23,11.1,1.98,
PF0027,0.0,3.25,1.04,0.16,0.22,28.94,38.66,25.4,
PF0027,3.25,7.83,4.49,0.36,0.49,14.58,40.69,24.93,0.77
PF0027,7.83,12.42,4.22,0.27,0.38,25.45,29.5,29.46,
PF0027,12.42,17.0,3.42,0.2,0.3,9.29,32.14,49.46,0.4
PF0027,17.0,21.81,12.1,10.95,14.48,22.18,29.61,11.12,2.85
PF0027,21.81,26.62,6.73,6.64,11.81,17.07,28.3,4.67,2.08
PF0027,26.62,31.44,6.94,6.61,13.75,18.5,36.18,4.86,
PF0027,31.44,36.25,8.47,8.37,12.91,8.32,26.15,4.32,2.22
PF0027,36.25,41.17,5.68,5.32,12.89,25.63,26.03,3.82,6.53
PF0027,41.17,46.08,10.03,9.77,22.62,11.87,21.18,1.69,8.45
PF0027,46.08,51.0,7.79,7.47,13.53,18.69,24.57,3.73,6.2
PF0027,51.0,55.92,7.9,7.21,12.73,18.31,15.62,4.01,8.2
PF0027,55.92,60.83,9.77,9.1,17.44,20.5,14.6,4.47,
PF0027,60.83,65.75,6.62,6.16,11.12,28.93,12.69,4.32,8.07
PF0027,65.75,70.94,5.84,5.53,20.3,20.27,10.79,1.29,10.86
PF0027,70.94,76.14,2.7,2.61,15.19,28.69,12.51,1.94,7.13
PF0027,76.14,81.33,4.4,4.19,18.4,31.84,9.82,1.42,9.47
PF0027,81.33,86.52,3.61,3.48,12.16,15.12,14.04,1.18,7.78
PF0027,86.52,91.71,4.32,4.27,16.33,18.58,13.77,2.65,15.12
PF0027,91.71,96.91,5.93,5.63,20.41,10.24,7.99,1.72,8.38
PF0027,96.91,102.1,6.28,5.82,20.87,23.8,8.51,2.31,11.77
PF0028,0.0,2.25,1.84,0.16,0.24,47.11,23.8,10.52,0.44
PF0028,2.25,7.17,4.35,0.34,0.48,20.45,31.53,12.77,0.36
PF0028,7.17,12.08,1.49,0.13,0.18,26.74,47.32,15.45,0.19
PF0028,12.08,17.0,4.54,0.23,0.33,17.8,27.33,9.81,0.28
PF0028,17.0,21.75,10.53,5.78,8.08,13.92,39.35,2.64,2.44
PF0028,21.75,26.5,8.05,7.77,10.93,18.22,39.57,3.78,
PF0028,26.5,31.25,15.26,9.44,13.41,13.12,29.19,6.57,3.14
PF0028,31.25,36.0,10.8,9.55,12.65,14.23,27.8,9.31,1.28
PF0028,36.0,41.45,4.74,4.73,9.72,23.99,34.58,3.01,4.77
PF0028,41.45,46.9,4.36,4.0,7.38,23.74,29.35,2.06,6.17
PF0028,46.9,52.35,12.51,11.58,20.38,14.07,19.35,3.36,11.05
PF0028,52.35,57.8,13.15,10.56,14.42,18.3,16.08,1.82,8.28
PF0028,57.8,63.25,5.96,5.75,12.04,18.97,22.17,2.32,17.88
PF0028,63.25,68.1,3.23,3.07,16.86,21.38,15.08,3.27,
PF0028,68.1,72.95,2.0,1.98,10.77,37.36,16.95,3.22,6.9
PF0028,72.95,77.8,5.56,5.47,19.93,13.9,9.81,6.21,12.32
PF0028,77.8,82.66,4.57,4.12,18.62,13.63,13.35,1.55,14.59
PF0028,82.66,87.51,3.67,3.39,17.44,13.21,14.04,1.26,13.91
PF0028,87.51,92.36,4.31,3.97,16.84,20.41,13.53,1.69,4.5
PF0028,92.36,97.21,1.98,1.87,15.21,22.72,22.24,1.59,
PF0028,97.21,102.06,8.6,8.08,23.94,14.19,13.22,2.31,11.87
PF0029,0.0,2.25,1.72,0.13,0.19,26.26,25.01,13.21,
PF0029,2.25,7.75,5.93,0.31,0.45,14.93,22.16,11.03,0.31
PF0029,7.75,13.25,4.6,0.68,0.9,23.04,30.32,27.04,0.51
PF0029,13.25,18.75,4.53,0.4,0.53,13.29,27.83,9.22,0.34
PF0029,18.75,23.44,11.48,4.79,6.78,10.41,23.48,3.32,1.79
PF0029,23.44,28.12,10.54,5.77,8.23,15.36,28.25,4.74,2.52
PF0029,28.12,32.81,13.04,8.0,11.39,7.43,21.47,4.17,2.62
PF0029,32.81,37.5,14.29,6.39,9.28,8.42,26.14,3.12,2.0
PF0029,37.5,42.45,12.96,12.4,21.33,15.57,17.41,2.84,
PF0029,42.45,47.4,6.2,5.68,9.33,20.69,29.99,1.87,4.91
PF0029,47.4,52.35,5.93,5.91,8.15,22.91,17.56,3.17,
PF0029,52.35,57.3,5.53,5.52,11.28,15.87,19.38,3.96,
PF0029,57.3,62.25,9.46,9.09,13.99,19.59,17.2,1.05,7.6
PF0029,62.25,66.76,4.88,4.75,19.03,25.52,12.42,1.56,11.47
PF0029,66.76,71.27,2.44,2.21,10.88,31.05,12.98,1.37,6.71
PF0029,71.27,75.77,4.16,4.16,17.64,18.44,10.85,1.36,12.25
PF0029,75.77,80.28,3.86,3.51,17.68,15.29,11.4,1.05,
PF0029,80.28,84.79,5.0,4.81,19.18,14.7,15.21,1.37,12.94
PF0030,0.0,4.0,3.2,0.34,0.48,21.74,20.35,17.53,
PF0030,4.0,9.25,5.61,0.28,0.4,20.09,40.59,18.41,
PF0030,9.25,14.5,3.89,0.34,0.49,17.25,44.14,28.8,0.43
PF0030,14.5,19.75,4.76,0.4,0.54,17.0,34.29,30.67,0.76
PF0030,19.75,25.0,5.35,0.24,0.32,15.02,32.29,35.4,0.36
PF0030,25.0,29.8,10.42,5.46,7.55,11.46,28.86,6.62,1.43
PF0030,29.8,34.6,9.6,5.48,7.95,8.35,23.07,4.66,4.03
PF0030,34.6,39.4,14.13,12.18,16.29,10.64,20.77,5.58,3.04
PF0030,39.4,44.2,6.28,5.81,11.16,15.74,27.17,4.98,
PF0030,44.2,49.0,11.12,4.42,6.46,10.13,38.27,3.87,
PF0030,49.0,54.62,8.72,8.26,11.71,12.65,38.67,2.42,7.95
PF0030,54.62,60.25,9.61,9.33,19.13,21.03,27.62,2.19,
PF0030,60.25,65.88,15.64,15.43,27.28,6.5,18.97,2.7,
PF0030,65.88,71.5,9.32,9.03,13.87,20.97,24.21,2.41,5.82
PF0030,71.5,76.64,4.09,3.98,16.41,24.45,10.14,2.27,6.38
PF0030,76.64,81.78,8.02,7.65,23.18,14.93,7.81,3.53,16.92
PF0030,81.78,86.91,4.56,4.37,12.47,19.12,11.51,1.28,6.16
PF0030,86.91,92.05,2.54,2.31,13.69,31.55,13.62,1.18,9.62
PF0030,92.05,97.19,3.72,3.42,8.69,26.51,14.9,1.36,3.94
PF0031,0.0,4.0,4.49,0.29,0.42,25.05,23.47,8.94,0.26
PF0031,4.0,9.25,4.14,0.29,0.38,13.88,45.19,7.85,
PF0031,9.25,14.5,4.26,0.29,0.4,18.28,35.45,16.37,0.5
PF0031,14.5,19.75,4.95,0.33,0.44,15.75,53.8,10.81,0.47
PF0031,19.75,25.0,3.88,0.22,0.29,9.24,52.8,21.86,0.3
PF0031,25.0,30.35,9.19,5.11,6.78,10.65,34.9,5.31,
PF0031,30.35,35.7,12.57,4.87,6.79,11.66,33.32,6.72,1.04
PF0031,35.7,41.05,10.04,7.18,10.25,11.68,33.18,10.75,1.24
PF0031,41.05,46.4,11.1,6.44,9.32,9.36,47.02,12.36,1.92
PF0031,46.4,51.75,9.17,8.61,12.15,10.77,34.2,6.2,5.82
PF0031,51.75,57.06,9.8,9.11,14.83,24.93,24.12,5.29,16.04
PF0031,57.06,62.38,6.93,6.65,18.53,20.23,14.39,11.04,
PF0031,62.38,67.69,8.18,7.42,19.03,12.8,19.05,4.91,15.57
PF0031,67.69,73.0,8.27,8.21,18.89,18.71,21.09,5.22,7.42
PF0031,73.0,78.22,3.54,3.5,15.94,30.26,16.82,0.93,
PF0031,78.22,83.43,9.91,9.21,25.66,21.27,9.82,1.81,9.23
PF0031,83.43,88.65,5.92,5.69,20.41,13.61,9.77,1.48,15.62
PF0031,88.65,93.86,3.06,2.85,9.01,17.48,10.82,1.09,14.2
PF0031,93.86,99.08,6.07,5.8,20.6,14.62,9.94,1.42,10.75
PF0032,0.0,2.5,2.36,0.18,0.25,31.17,33.29,14.47,0.74
PF0032,2.5,7.38,5.08,0.27,0.38,14.24,34.72,14.1,0.41
PF0032,7.38,12.25,4.38,0.32,0.47,25.33,29.05,15.42,
PF0032,12.25,17.12,4.32,0.35,0.5,20.76,37.74,24.77,0.38
PF0032,17.12,22.0,6.26,0.32,0.44,11.64,44.13,14.02,0.35
PF0032,22.0,27.05,11.78,8.05,11.7,12.9,28.24,3.72,1.41
PF0032,27.05,32.1,5.37,3.32,4.84,14.58,28.16,5.99,0.77
PF0032,32.1,37.15,8.34,3.69,5.31,12.65,35.26,9.57,0.92
PF0032,37.15,42.2,11.66,8.49,12.28,11.2,27.69,10.57,1.19
PF0032,42.2,47.25,10.4,9.82,18.31,12.59,30.34,12.97,2.84
PF0032,47.25,52.12,7.72,7.23,18.24,28.9,14.87,2.32,9.68
PF0032,52.12,57.0,7.75,7.07,19.61,17.43,21.77,8.1,13.71
PF0032,57.0,61.88,12.52,11.79,20.92,13.2,14.22,4.4,
PF0032,61.88,66.75,9.93,9.68,16.82,35.88,16.81,4.24,11.32
PF0032,66.75,72.03,5.65,5.25,20.04,21.95,9.41,0.97,19.17
PF0032,72.03,77.31,4.69,4.47,18.79,22.18,11.06,1.98,29.27
PF0032,77.31,82.58,4.04,3.67,17.92,20.36,10.67,3.7,
PF0032,82.58,87.86,3.09,2.87,16.17,22.05,12.44,2.36,11.52
PF0032,87.86,93.14,5.16,4.66,19.4,16.68,10.56,1.92,
PF0032,93.14,98.42,4.94,4.68,12.4,16.01,7.44,0.96,7.52
PF0032,98.42,103.7,7.48,6.77,20.83,17.52,9.93,1.79,5.82
PF0033,0.0,2.0,1.87,0.19,0.28,30.23,43.58,18.54,0.5
PF0033,2.0,7.75,5.05,0.44,0.6,17.51,27.79,21.06,
PF0033,7.75,13.5,5.2,0.37,0.53,11.21,29.46,19.15,
PF0033,13.5,19.25,3.13,0.1,0.14,17.92,23.9,38.56,0.28
PF0033,19.25,23.9,17.62,7.34,9.93,7.63,30.74,3.36,1.72
PF0033,23.9,28.55,11.05,9.52,13.25,9.12,25.01,2.86,
PF0033,28.55,33.2,7.37,6.32,9.11,16.52,27.16,1.87,
PF0033,33.2,37.85,7.17,5.01,6.76,10.82,38.9,6.9,2.93
PF0033,37.85,42.5,14.37,10.98,15.39,8.32,25.7,6.11,1.54
PF0033,42.5,46.94,5.74,5.35,16.96,25.12,22.16,2.34,8.48
PF0033,46.94,51.38,10.66,10.12,21.75,15.49,15.13,3.37,10.01
PF0033,51.38,55.81,8.29,7.97,20.32,14.73,19.31,4.66,10.7
PF0033,55.81,60.25,10.13,9.31,12.87,15.64,17.45,3.01,
PF0033,60.25,65.45,5.72,5.52,17.63,17.19,10.52,1.87,7.63
PF0033,65.45,70.65,3.69,3.37,16.82,28.85,11.95,2.56,12.26
PF0033,70.65,75.86,2.46,2.36,15.84,24.8,9.4,1.48,
PF0033,75.86,81.06,3.81,3.71,17.63,22.5,9.83,2.47,
PF0033,81.06,86.26,3.29,3.08,16.94,28.05,10.62,2.04,
PF0034,0.0,2.25,1.03,0.17,0.23,43.0,32.95,17.2,0.59
PF0034,2.25,7.58,2.89,0.35,0.51,14.12,30.16,19.51,0.48
PF0034,7.58,12.92,6.76,0.5,0.73,10.64,43.74,32.06,
PF0034,12.92,18.25,7.9,0.61,0.82,9.64,19.38,50.75,0.59
PF0034,18.25,22.9,10.95,4.87,6.98,11.42,19.87,7.83,2.14
PF0034,22.9,27.55,8.12,3.81,5.4,17.61,29.45,8.32,1.52
PF0034,27.55,32.2,14.34,7.08,9.88,8.03,29.19,8.38,1.67
PF0034,32.2,36.85,8.48,5.29,7.68,8.2,35.43,5.21,
PF0034,36.85,41.5,10.73,6.17,8.93,8.58,36.75,4.16,1.54
PF0034,41.5,46.92,4.78,4.35,13.12,19.16,23.5,0.96,8.63
PF0034,46.92,52.33,14.73,11.97,16.28,14.44,8.91,2.28,5.98
PF0034,52.33,57.75,14.78,14.37,25.76,19.97,17.47,2.33,8.6
PF0034,57.75,62.54,10.05,9.99,25.85,16.69,8.31,2.67,10.71
PF0034,62.54,67.34,5.06,4.59,15.39,19.13,6.81,2.84,
PF0034,67.34,72.13,4.41,4.4,14.42,16.72,13.17,3.2,6.98
PF0034,72.13,76.92,3.81,3.71,17.62,15.23,14.2,2.46,13.51
PF0034,76.92,81.72,4.18,4.11,18.11,11.87,10.11,1.35,8.98
PF0034,81.72,86.51,4.36,4.15,16.9,9.94,8.64,1.28,5.65
PF0034,86.51,91.3,5.81,5.48,20.26,16.08,12.28,0.81,12.44
PF0034,91.3,96.09,5.81,5.4,19.8,14.02,9.55,0.9,
PF0035,0.0,2.75,3.15,0.41,0.59,19.48,27.64,40.02,0.25
PF0035,2.75,8.17,3.98,0.3,0.44,11.05,18.24,61.04,0.25
PF0035,8.17,13.58,7.9,0.62,0.84,10.31,23.42,52.11,0.42
PF0035,13.58,19.0,9.08,0.25,0.34,13.96,23.38,18.39,0.39
PF0035,19.0,24.15,18.46,6.34,9.27,12.67,26.83,5.89,1.65
PF0035,24.15,29.3,10.35,6.09,8.49,11.23,46.26,4.77,1.35
PF0035,29.3,34.45,7.07,3.95,5.74,11.92,53.09,6.22,1.69
PF0035,34.45,39.6,12.21,6.03,8.26,9.56,28.18,1.79,
